Title	ISBN	Subjects
Blackburn	9780312426958	|Horror - General||Fiction / General||General||Fiction||Fiction - Horror|
Jack Black and the Ship of Thieves	9780606218030	|Action & Adventure - General||Science Fiction, Fantasy, & Magic||Action & Adventure||Children's 9-12 - Fiction - General|
My Father's Dragon	9780833508911	|Fairy tales||Science Fiction, Fantasy, & Magic||Classics||Children's 9-12 - Fiction - Fantasy||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Fiction||Dragons||Action & Adventure - General||Animals||Action & Adventure|
Olla Podrida	9781413799903	|General & Literary Fiction||Literary||Fiction||Fiction - General||Short Stories (single author)||Fiction / Short Stories (single author)|
Sawyer (Buckhorn Brothers, Book 1)	9780373198580	|Romance - General||Fiction||Fiction - Romance||Fiction / Romance / General||General|
Oliver Twist (Children's Classics)	9780613954808	|Action & Adventure||Action & Adventure - General||Classics||Juvenile Fiction||Readers - Beginner||Children's 9-12 - Literature - Classics / Contemporary|
Thoughts Out of Season	9781421916002	|General & Literary Fiction||General||Fiction||Fiction - General|
Whims of Individuality	9781844261833	|General & Literary Fiction||Fiction - General||Fiction||General|
Promises	9780373870080	|Christian - Romance/Contemporary||Non-Classifiable||Romance - General||Fiction||Fiction - Religious||Romance: Regency|
You Think It's Easy Being the Tooth Fairy?	9780811854603	|Fiction||Preschool Picture Story Books||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Health & Daily Living - Tooth Loss & Tooth Fairy||Humorous Stories||Juvenile Fiction / Humorous Stories||Fairies||Juvenile Fiction||Teeth||Tooth Fairy (Legendary character)||Children's All Ages|
Skaha Crossing	9781412037853	|Historical fiction||Fiction||Fiction - Historical||Fiction / Historical||trafford,04-1600,041600,1-4120-3785-9,1412037859,elizabeth pryce,skaha crossing,history,fiction,okanagan valley,fur trade,pioneers,homesteading,romance||Historical - General|
Molly Meets Her Match	9780373088904	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
Slave of Sarma	9781588074959	|Unabridged Audio - Travel||Fiction||Audio Adult: Books On Tape||Action & Adventure||Special Interest - Adventure||Fantasy - General||Men's Adventure|
Splash!	9780618036530	|Elephants||Fiction||Jungle animals||Reading (Primary)|
Shakespeare Collection	9780812079173	|General||Plays / Drama||Fiction|
Withered Leaves From Memory's Garland	9781414297286	|General & Literary Fiction||Fiction - General||Fiction||General|
Annie Bananie and the Pain Sisters	9780613229678	|Family - Multigenerational||Humorous Stories||Social Situations - Friendship||Social Issues - Friendship||Juvenile Fiction||Children's 9-12 - Fiction - General||Clubs||Fiction||Friendship||Sick||Children: Grades 2-3|
Hidden Cove	9780788166341	|Mystery & Detective - Historical||Fiction - Mystery/ Detective||Fiction|
Two Old Women	9781417630363	|Ethnic Studies - Native American Studies||Fairy Tales, Folklore & Mythology||Folklore & Mythology||Fiction||Fiction - General|
Berenstain Bear Scouts Meet Bigpaw (Berenstain Bear Scouts)	9780785774983	|Social Issues - General||Fiction||Children's 9-12||Children's Books/Ages 9-12 Fiction||Children: Grades 1-2||Social Situations - General||Scouts and scouting||Cave bear||Bears|
How Spider saved Halloween	9780671668884	|Fiction||Halloween|
Tartarin of Tarascon	9781404335165	|General & Literary Fiction||Fiction - General||Fiction||General|
Starting Out in the Evening	9780156033411	|American Contemporary Fiction - Individual Authors +||American Novel And Short Story||Fiction||Fiction - General||Literary||Fiction / Literary||Psychological||Authors and readers||Novelists||Women graduate students|
The Pickwick Papers Volume 6 of 6	9781425015992	|General & Literary Fiction||Fiction||Fiction - General||General||10126||Fiction / Classics||Fiction / General|
Tricks and Treats (Pee Wee Scouts)	9780785731320	|Readers - Beginner||Scouts and scouting||Children: Grades 1-2||Fiction||Children's 4-8 - Fiction - General||Halloween|
Quincy Rumpel (Quincy Rumpel Books)	9780613968638	|Action & Adventure||Action & Adventure - General||Family - General||Humorous Stories||Juvenile Fiction||Children's 9-12 - Fiction - General|
Matt Caldwell	9780373048373	Romance
Snowbound Reunion	9780373182671	|Romance - General||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
Bleeding Kansas (V. I. Warshawski)	9781423319832	|Mystery & Detective - Women Sleuths||Suspense||Fiction / Suspense||Fiction||Unabridged Audio - Fiction/Mystery||Mystery/Suspense|
The English Orphans	9781406813227	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Alvin Journeyman	9781574534870	|Science Fiction||Fantasy - Epic||Fiction||Abridged Audio - Fiction/Science Fiction & Fantasy||Science Fiction - General||Fantasy - Series||FICTION / Science Fiction / General||Audiobooks|
Big City, Bad Blood	9780061128684	|Suspense||Fiction / Suspense||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense|
Summer of the Monkeys (Bantam Starfire Books)	9780881039757	|Social Situations - General||Monkeys||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||Social Issues - General||Action & Adventure - General||Children's 9-12 - Fiction - General||Fiction||Action & Adventure|
Brother Jacob	9780714530185	|Modern fiction||General||Fiction / General||Fiction - General||Fiction|
The Legend of Ben Tree	9781890990206	|Westerns - General||Audiobooks||Fiction||Abridged Audio - Fiction/Westerns||Audio Adult: Other||Historical - General|
Firehouse Sal	9780613373425	|Readers - Beginner||Children's Books/Ages 4-8 Fiction||Counting||Dogs||Fiction||Fire departments||Puppies||Children: Kindergarten|
Roses for Gita	9780929005850	|Fiction||Grandmothers||Fiction - General||Children: Grades 2-3||Neighbors||General||Community life|
Saturday's Child	9781842620885	|Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - General|
Meadowland	9780349117416	|Historical fiction||English Novel And Short Story||Fiction||Fiction - Historical||Historical - General||FICTION_HISTORICAL||Fiction / Historical||ROME_FICTION|
It's Halloween, Dear Dragon (Beginning to Read-Dear Dragon)	9781599530413	|Juvenile Fiction||General||Juvenile Easy Readers||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Readers - Beginner||Halloween||Animals - Mythical||Holidays & Celebrations - Halloween||Dragons||Fiction|
Bunner Sisters	9781598183665	|Classics||Fantasy - Dark/Horror||Horror - General||Fiction / Classics||Fiction-Fantasy - Dark/Horror||Fiction-Horror - General||Fiction||Literature - Classics / Criticism||Literature: Classics|
The First 48	9781594830563	|Thrillers||Literary||Abridged Audio - Fiction/General||Fiction||Psychological||Fiction / Thrillers||Suspense|
Banya	9781593078416	|Graphic novels||Science Fiction And Fantasy||Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Comics & Graphic Novels / General||Graphic Novels - Fantasy|
Wolves of the Gods: The Timura Trilogy	9780345423191	|Fantasy||Fiction||Fiction - Fantasy||Fantasy - Epic||Fiction / Fantasy / General||Fantasy - General|
Proximity	9781425751562	|Adventure / thriller||Fiction / Adventure||Action & Adventure||Fiction||Fiction - General|
The Vagabond	9780345300614	|General||Non-Classifiable||Fiction - General||Fiction|
Betrayed (Jennie McGrady Mysteries)	9780613132824	|Mysteries, Espionage, & Detective Stories||Religious - General||People & Places - United States - Native American||Juvenile Fiction||Children's Books - Young Adult Fiction||Fiction||Indians of North America||McGrady, Jennie (Fictitious ch||McGrady, Jennie (Fictitious character)||Nez Perce Indians||Nez Percâe Indians||Ranch life||Children: Grades 4-6|
Gopher Stew (Jetty Man, No. 6)	9780975981818	|Fiction||Fiction - General||Sagas|
Capital Intrigue	9781403366252	|Crime & mystery||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - General|
Esther (A Novel)	9781428025349	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Pure as the Lily	9780356039862	|Romance||England, Northern||Fiction||Working class|
The Wreck Of The Golden Mary	9781419188916	|Classic fiction||Literature: Classics||Fiction||Literature - Classics / Criticism||Classics|
The Wandering Jew	9780809566167	|Historical fiction||Fiction - General||Fiction||General|
In a Steamer Chair and Other Shipboard Stories	9781557422866	|Short Stories (single author)||Literature: Classics||Fiction||Fiction - General||Sea Stories||Short Stories (Anthologies)||drama, stories, classic||Fiction-Short Stories (Anthologies)||Fiction-Short Stories (single author)||Classics||Sea & Ocean|
Clay Yeager'S Redemption  (Trinity Street West)	9780373079261	|Romance||Fiction - Romance||Fiction||Romance - General||Non-Classifiable||Romance - Contemporary|
Thirsty	9780613345033	|Science Fiction, Fantasy, & Magic||Social Situations - Teen Lifestyle||Horror & Ghost Stories||Juvenile Fiction||Children's 12-Up - Fiction - Fantasy||Fiction||Horror stories||Vampires||Children: Young Adult (Gr. 10-12)|
Finishing Becca	9780785753261	|Revolution, 1775-1783||Philadelphia (Pa.)||Historical - United States - Colonial||Children's 12-Up - Fiction - History||Children: Young Adult (Gr. 7-9)||Spies||Quakers||Fiction||History||Juvenile fiction|
The Snow Baby (Beginning to Read-Easy Stories)	9781599530451	|Readers - Beginner||Preschool Reading Skills||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Snow||General||Children: Grades 1-2||Animals - Cats||Fiction|
The Final Touch	9780373154630	|General||Fiction||Fiction - General|
Canada for Gentlemen	9781414259291	|Canada||TRAVEL & HOLIDAY||Travel - Foreign||Fiction|
State of the Union Addresses of Franklin D. Roosevelt	9781414269948	|American history||United States - General||History - General History||History - U.S||Fiction||The Americas|
First Mate	9781861100344	|Romance - General||Romance||Fiction - Romance|
The Last Hypnotist	9781425916633	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Office Wife	9781417941582	|Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - General|
Public Education in the United States	9780404180652	Fiction
Franklin's Library Book (Kids Can Read)	9781553377122	|Horror & Ghost Stories||Lost and found possessions||Children: Grades 1-2||Juvenile Easy Readers||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Libraries||Fiction||Social Issues - Values||Juvenile Fiction / Social Situations / Values||Books|
Home Fires	9780373252831	|Non-Classifiable||Fiction|
Bunnies and their hobbies	9780760707579	|Children's stories, American||Fiction||Hobbies||Rabbits|
Plum Lovin' (A Stephanie Plum Novel)	9780312306342	|Crime & mystery||Mystery And Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General||Mystery & Detective - General||New Jersey||Plum, Stephanie (Fictitious character)||Women bounty hunters||Women private investigators|
Headwind	9781593353629	|Unabridged Audio - Fiction/Suspense & Thriller||Fiction||Mystery/Suspense||Fiction / Suspense||Suspense|
Oh, the Thinks You Can Think!	9780881034103	|General||Fantasy||Children's Books/Ages 4-8 Fiction||Stories in rhyme||Children: Grades 1-2|
The War Romance of the Salvation Army	9781404388888	|Romance: historical||Romance - Historical||Fiction - Romance||Fiction|
Amazon Gate	9781933059761	|Genre Fiction||Literature & Fiction||Action & Adventure||Science Fiction - General||American Science Fiction And Fantasy||Fiction||Science Fiction|
The Sheikh's Unwilling Wife (Harlequin Presents)	9780373126200	|Romance - Contemporary||Fiction / Romance / General||Fiction||Fiction - Romance||Romance: Modern|
The Super Mom (Larger Print Special Edition)	9780373280452	|Romance - General||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
Sound the Trumpet	9780786121885	|General||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||Historical - General|
Sally Dows	9781589638723	|General & Literary Fiction||Fiction - General||Fiction||General|
The New Girl In Town	9780373281077	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
The Sheikh's Seduction (Simply Sensational/Presents Extravaganza 25 years)	9780373119530	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Strong and Sexy	9780758221827	|Romance - Contemporary||Fiction / Romance / Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Bound By Blackmail (Harlequin Presents)	9780373125043	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
The Millionaire's Runaway Bride	9780373126255	|Romance - Contemporary||Fiction / Romance / General||Romance - General||Fiction||Fiction - Romance||Romance: Modern|
Broken Promise Land, The (Sharon McCone)	9781561009565	|Audiobooks||Fiction||Audio - Mystery||Audio Adult: Books On Tape||FIC||FIC022000||Fiction / Mystery & Detective / General||Mystery & Detective - General|
Flynn	9780373597529	|Romance||Romance - General||Fiction - Romance||Large type books||Large Print|
Laughing Bill Hyde And Other Stories	9781421931562	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Dead Heat	9781414311616	|Christian - Suspense||Suspense||Fiction||Fiction - Religious||Mystery/Suspense|
The Germany and the Agricola of Tacitus	9781404386716	|General & Literary Fiction||General||Fiction - General||Fiction||Ancient - Rome|
Meltdown	9780450537851	|Modern fiction||General||Popular English Fiction||Fiction - General||Fiction|
A Wizard Abroad (Young Wizards)	9780613360838	|Action & Adventure - General||Science Fiction, Fantasy, & Magic||Juvenile Fiction||Children's 12-Up - Fiction - Fantasy||Fantasy||Fantasy fiction||Fiction||Ireland||Wizards||Children: Grades 4-6|
The Marigold Field (Ulverscroft Large Print)	9780753173312	|Modern fiction||Fiction||Fiction - General||Romance: Modern||Historical - General||Romance - General|
Deep Black Dark Zone (NSA)	9781596000506	|Fiction||Audio - Fiction - General||Abridged Audio - Fiction/General||Thrillers||Espionage/Intrigue||Fiction / Thrillers||Audiobooks|
Myths of Babylonia And Assyria	9781421962979	|General & Literary Fiction||Literary||Fiction||Fiction - General||General|
Torn Thread	9780613609395	|Historical - Holocaust||Historical - General||Children's 12-Up - Fiction - History||Fiction||Holocaust, Jewish (1939-1945)||Jews||Juvenile Fiction||World War, 1939-1945||Children: Grades 2-3|
Tides of Thought	9781419161728	|General & Literary Fiction||Fiction||Fiction - General||Literary||Fiction / Literary|
Floating Home	9780805065800	|Space shuttles||Readers - Beginner||Fiction||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Science Fiction, Fantasy, & Magic||Science & Technology - Astronomy/Space||Juvenile Fiction / Science & Technology||Home|
Karen's Pen Pal	9780833589361	|Social Situations - General||Honesty||Children's 9-12 - Fiction - General||Children: Grades 3-4||Social Issues - General||Fiction||Pen pals|
Moon Walk (Soundprints' Read-And-Discover: Level 3)	9781417620418	|Space flight to the moon||Juvenile Fiction||General||Armstrong, Neil||Children's Baby - Fiction - General||Apollo 11 (Spacecraft)||Fiction||Children: Kindergarten|
The Bostonians	9781582876085	|Literature - Classics / Criticism||Fiction||Literary||Classics|
Saltarin Pri..SP Hop Hun Spr Br	9781558588899	|Spanish: Preschool||Nature & the Natural World - General||Fiction||Juvenile Fiction||Children's Baby - Boardbooks||Spring||People & Places - United States - Hispanic/Latino||Animals - General||Juvenile Fiction / General||Spanish language||Animals||Hares|
A Private Enterprise	9780970499813	|Short Stories (single author)||Fiction|
The Raging Hearts	9780061084775	|Romance - General||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical|
The Adventures of Unc' Billy Possum (Illustrated Edition) (Dodo Press)	9781406553239	|Fiction||Action & Adventure - General||Juvenile Fiction / Action & Adventure||Children's Books/All Ages|
Outlaw School	9780380792719	|Fiction / Science Fiction / General||Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction|
Bum Steer	9780792722380	|General||Fiction||Unabridged Audio - Fiction/Mystery||Audio Adult: Books On Tape||Mystery & Detective - General|
Trailerpark	9780345330772	|Modern fiction||General||Non-Classifiable||Fiction - General||Fiction|
The Bomb	9780613034470	|Historical - Other||Children's 12-Up - Fiction - History||Atomic bomb||Bikini Atoll||Fiction||Juvenile fiction||Marshall Island||Testing||Children: Grades 3-4|
Love Letters of Dorothy Osborne to Sir William Temple, 1652-54	9781414233895	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General|
Private Screening	9780345912664	|Modern fiction||Fiction|
The Moneychangers	9781419174452	|Historical fiction||Fiction - Historical||Fiction||Historical - General|
Chantal	9780708989074	|Historical fiction||Romance||Romance - General||Fiction - Romance||Large Print|
The Mighty Thor Book 5	9780785112471	|Graphic Novels - Superheroes||Fantasy||Juvenile Fiction||Fiction - Fantasy||Graphic Novels||Children: Young Adult (Gr. 7-9)||Comics & Graphic Novels / General||Comics & Graphic Novels - Superheroes|
Killing Thyme (James P. Dandy Elderhostel Mysteries)	9781885173683	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Mystery fiction|
GRAINNE	9781403386915	|General & Literary Fiction||Fiction - General||Fiction||General||Fiction / General|
Capitol Murder	9780345451507	|Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Legal||Suspense||Fiction / Suspense|
Some Like It Hot-Buttered (Berkley Prime Crime Mysteries)	9780425217993	|Mystery And Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Married By High Noon (Silhouette Special Edition)	9780373242955	|Romance||Fiction - Romance||Fiction||Romance - Contemporary||Non-Classifiable||Romance - General|
The Professor	9781556850264	|Literature: Classics||Fiction||Unabridged Audio - Fiction/General||Classics|
Adventure	9781891595837	|Electronic Paperback||General Fiction||Fiction|
Jack and the Leprechaun	9780613217880	|Animals - Mice  Hamsters  Guinea Pigs  etc.||Holidays & Celebrations - Other, Nonreligious||General||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Fiction||Ireland||Leprechauns||Mice||Saint Patrick's Day||Children: Grades 2-3|
Judge Not!	9780595406982	|General & Literary Fiction||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Suspense||Fiction / Suspense|
Piggy in My Pocket	9781887734967	|Specimens||General||Children's Books/Baby-Preschool||Children: Babies & Toddlers||Toy and movable books||Fiction|
The Pony Rider Boys in Montana	9781414266480	|Westerns||Westerns - General||Fiction - Western||Fiction|
Little Girl Lost (Gregory Summers Series)	9780749005337	|Crime & mystery||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Traditional British||Fiction / Mystery & Detective / General||Mystery & Detective - General||Mystery fiction|
Dragon Lady	9781414056562	|Romance||Romance - Adult||Fiction - Romance|
Fortunate Son	9780316066280	|Literary||Fiction / General||Psychological||American Novel And Short Story||Fiction||Fiction - General|
The Exposed	9780613168939	|Science Fiction, Fantasy, & Magic||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Extraterrestrial beings||Fiction||Science fiction||Children: Grades 4-6|
Great Santini	9780613127028	|General||Fiction||Fiction - General|
South Side Dreams	9781893196186	|Modern fiction||Popular American Fiction||Fiction||Fiction - General||General||Fiction / General||Urban Life|
The Witch of Prague	9781594565212	|Classics||Fiction||F. Marion Crawford||Fiction / Classics|
The King's Commission (Alan Lewrie Ser. 3)	9780736682657	|Historical - General||Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape|
Thin Walls	9780312320447	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Hard-Boiled||Fiction / Mystery & Detective / Hard-Boiled||Mystery & Detective - General|
The One Worth Waiting For (The Guiness Gang)	9780373077137	|Romance||Fiction||Fiction - Romance||Romance: Regency||Romance - Contemporary||Non-Classifiable||Romance - General|
Hot Spot	9780312313647	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General||Mystery fiction|
Their Wedding Journey	9781417915392	|General & Literary Fiction||General||Fiction - General||Fiction|
The Motive	9781593357160	|Legal||Unabridged Audio - Fiction/General||Fiction||Fiction / Thrillers||Thrillers||Audiobooks|
Grandmama's Joy	9780613147675	|Family - Multigenerational||People & Places - United States - African-American||Children's 4-8 - Picturebooks||Afro-Americans||Fiction||Grandmothers||Moving, Household||Children: Grades 2-3|
Belgium Book Mystery	9780613231411	|Christian life||Fiction||Mystery and detective stories||Sisters||Children: Grades 4-6|
Dragon steel (Multisource)	9780663585557	|Dragons||Fantasy||Fiction|
IN A STEAMER CHAIR AND OTHER SHIPBOARD STORIES	9781846378492	|Short stories||Sea & Ocean||Fiction||Fiction - General||Short Stories (single author)||Sea Stories||Short Stories (Anthologies)||Fiction-Short Stories (Anthologies)||Fiction-Short Stories (single author)||Action & Adventure|
Unquiet Spirit	9780786720279	|Thrillers||Fiction / Thrillers||American Contemporary Fiction - Individual Authors +||Fiction||Fiction - Espionage / Thriller|
Every Dog Has His Day (Hank the Cowdog 10)	9780833568236	|West (U.S.)||Humorous Stories||Dogs||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||General||Animals - Dogs||Fiction|
Who Do You Think You Are?	9780316753555	|General||Short Story Collections (Young Adult)||Children's Books - Young Adult Fiction||Fiction||Friendship||Short stories||Short stories, American||Children: Young Adult (Gr. 7-9)|
The Sherwood Ring	9780613355681	|Historical - United States - Colonial||Horror & Ghost Stories||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Fiction||Ghosts||Orphans||Space and time||Children: Grades 4-6|
Supertoys	9780061091865	|Science fiction||General||Fiction - General||Fiction|
A Nail Through the Heart	9780061257223	|General||Fiction / General||Fiction||Fiction - General||Bangkok (Thailand)||Suspense fiction||Travel writers|
Now You See Him	9780061284649	|American Contemporary Fiction - Individual Authors +||Fiction||Fiction - General||General||Fiction / General|
Deep Dish LP	9780061468827	|Fiction||Fiction - General||Contemporary Women||Fiction / General||General|
The Mercedes Coffin LP	9780061562648	|Mystery & Detective - General||Romance - Suspense||Fiction / Romance / Suspense||Fiction||Fiction - Romance|
20th Century Ghosts LP	9780061649455	|General||Fiction / General||Fiction||Fiction - General|
Career in C Major	9780070095946	|Short stories||Fiction|
Wild Magic		|Alanna (Fictitious character : Pierce)||Fantasy||Supernatural -- Fiction||Human-animal communication -- Fiction|
The History of Rasselas, Prince of Abyssinia	9780141439709	|16th to 18th century fiction||Johnson, Samuel, 1709-1784||Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Fiction / Classics||Literary|
Library of Classic Mystery Stories	9780195218923	|Mystery/Suspense||Mystery & Detective - General||Fiction|
The Pilgrim's Progress (Norton Critical Edition)	9780393927719	|16th to 18th century fiction||Classic fiction||American Novel And Short Story||Fiction||Literature - Classics / Criticism||English||Literature: Classics||USA||Classics||Fiction / Classics|
Across 5 Aprils	9780394769226	|Unassigned Title||Audiobooks||Children's audiobooks||Farm life||Fiction||Audio: Juvenile|
The Puzzling World of Winston Breen	9780399246937	|Mysteries (Young Adult)||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children's Books/All Ages||Children: Young Adult (Gr. 7-9)||Action & Adventure - General||Interactive Adventure||Mysteries, Espionage, & Detective Stories||Juvenile Fiction / Mysteries & Detective Stories||Brothers and sisters||Fiction||Mystery and dectective stories||Puzzles|
Manuscript Makeover	9780399533952	|Composition & Creative Writing - Fiction||Writing Skills||Reference / Writing Skills||Reference||Language Arts / Linguistics / Literacy||Editing||Fiction||Technique|
Secret Shores	9780425136737	|Romance - Historical||Fiction||Romance: Historical|
Mr. Wolf's Sticker Ticker Time with Sticker	9780434974115	|Fiction||Sticker & stamp books||Telling the time||General||Children's Books/Ages 4-8 Fiction|
Row Your Boat	9780434979646	|Fiction||Picture books||General||Children's Books/Ages 4-8 Fiction|
RPM Rd Merry Go Round Is (PM Story Books Red Level)	9780435049041	|General||Fiction||Merry-go-round||Textbooks|
A Royal Summer	9780263135442	|Historical fiction||Romance||Romance - General||Fiction - Romance||Large Print|
Tiger, Tiger	9780263153736	|Romance||Romance - Contemporary||Fiction - Romance||Westerns|
The Goddess Game	9780440029816	|General||Fiction||Fiction - General|
Wind Nor Rain Nor Dark of Night (Skymasters)	9780440094821	Fiction
Close Harmony (Electric High)	9780446324243	|Social Issues - Adolescence||Children's 9-12 - Fiction - General||Adolescence||Fiction||Love||Singers||Children: Young Adult (Gr. 7-9)|
Adventures in Love 38	9780451119315	|Fiction / General||Romance - General||Fiction||Romance: Regency|
Wild Angel	9780451222855	|Fiction||Fiction - Romance||Romance: Historical||Romance - Historical||Fiction / Romance / Historical|
The Hot Line	9780451223050	|Erotica - General||Fiction / Erotica||Fiction||Fiction - Adult||Erotic fiction|
Breath and Bone	9780451461865	|American Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fiction / Fantasy / General||Fantasy - General||Fantasy fiction|
Nebula Awards Showcase 2008 (Nebula Awards Showcase)	9780451461889	|Science Fiction||Fiction||Fiction - Science Fiction||Science Fiction - General||Fiction / Science Fiction / General|
The Quiet Professor (Betty Neels Large Print Collection)	9780263200003	|Romance||General||Fiction - General|
The Little Tale of Mrs. Tiggy-Winkle/a Coloring Book (Dover Little Activity Books)	9780486280684	|Activity Books - Coloring Books||Fiction||Children's 4-8 - Coloring & Design Books||Children: Grades 1-2|
Home for a Bunny	9780307103888	|General||Juvenile Fiction / General||Animals - Rabbits||Juvenile Fiction||Children's 4-8||Fiction||Poetry||Rabbits||Children: Babies & Toddlers|
Baby's Sleeping (Little Look-in Books)	9780307167071	|General||Juvenile Fiction / General||Children's Baby/Preschool||Babies||Fiction||Miniature books||Specimens||Toy and movable books||Children: Babies & Toddlers|
A Grouch's Christmas	9780307477064	|Juvenile Fiction||Children's 4-8 - Picturebooks||Audio: Juvenile||Holidays & Festivals - Christmas||Juvenile Fiction / General||Toys, Dolls, & Puppets||Children's audiobooks||Christmas||Fiction||Puppets|
Chocolate Lizards	9780312264864	|General||Fiction / General||Fiction||Fiction - General|
Celeste's Harlem Renaissance	9780316523943	|Historical - United States - 20th Century||People & Places - United States - African-American||Performing Arts - General||Juvenile Fiction / Ethnic / African American||Juvenile Historical Fiction||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Aunts||Coming of age||Fiction||Harlem Renaissance||Children: Grades 4-6|
Paxton Pride	9780515078848	|Romance - Historical||Fiction||Romance: Historical|
The Extreme Team #1	9780316737494	|Christopher, Matt||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 3-4||Sports & Recreation - Miscellaneous||Juvenile Fiction / Sports & Recreation / Miscellaneous||Action & Adventure - General||Social Issues - New Experience||Sports & Recreation - General||Fiction||Friendship||Moving||Moving, Household||Skateboarding|
Pancakes and Gravy	9780533116591	Fiction
The Niltown Neighbors In "Don'T Tell Stephen"	9780533119691	|General||Juvenile Fiction||Animals||Fiction||Neighborhood||Prejudices||Children: Grades 1-2|
Stillpoint	9780533147823	|General||Fiction||Fiction - General|
Johnny	9780548062784	|General||Fiction||Fiction - General|
Opus 21	9780548064887	|General||Fiction|
Bunnies (Peter Rabbit Peek-Through Board Books)	9780723243083	|Animal stories||Board books||Character books||Animals - Rabbits||Juvenile Fiction / General||Children's Baby - Boardbooks||Characters and characteristics in literature||Fiction||Rabbits||Specimens||Toy and movable books||Children: Babies & Toddlers|
The Story Of Malta	9780548351833	|Literary||Fiction|
Life Of Leigh Hunt	9780548362235	|Literary||Fiction|
Wolfville Folks	9780548464243	|General||Fiction|
The Common Way	9780548468418	|Literary||Fiction|
The Scarlet Generation	9780727849687	|Modern fiction||Sagas||Historical - General||1939-1945||Chronological Period/1930's||Chronological Period/1940's||Cultural Region/Russia||Fiction / Historical||History||Soviet Union||World War, 1939-1945||General||Fiction||Fiction - Historical|
The Edge Climbers II	9780738801742	|Espionage & spy thriller||Espionage/Intrigue||Suspense||Fantasy||Fiction||Horror||Horror - General||Fiction - Espionage / Thriller|
Mission	9780738802411	|Historical fiction||Second World War fiction||History||Fiction - Historical||History: World||Historical - General||War & Military||Fiction||Military - General|
Trukness	9780738809939	|Science Fiction||Science Fiction - General||Fiction||Fiction - Science Fiction|
The Horizontal Lie (Strickland Files)	9780738810102	|Crime & mystery||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Police Procedural||Mystery & Detective - Series||Mystery & Detective - General|
