Title	ISBN	Subjects
The Metropolis	9781406805673	|General & Literary Fiction||Literary||Fiction / Literary||Fiction||Fiction - General|
Anne Of Avonlea	9781406821697	|Fiction||Classics||Juvenile Fiction / Classics||Juvenile Fiction||Children's Books/All Ages||Children: Young Adult (Gr. 10-12)|
Boy Scouts in the Philippines	9781406837292	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Tragedy Of Heretical Cruelties	9781410105172	|General||Fiction||Fiction - General|
Mafia Twigs	9781410722836	|General & Literary Fiction||General||Fiction - General||Fiction|
The Price of Forgiveness	9781410751638	|General & Literary Fiction||General||Fiction - General||Fiction|
Shades of Monte Christo and Other Short Stories	9781411604841	|Short stories||Short Stories (single author)||Fiction / Short Stories (single author)||Fiction||Fiction - General|
Eddie's Dream	9780962288968	|Christian - General||FICTION_RELIGIOUS||Fiction / Religious||General||Fiction||Fiction - Religious|
Crooked Curves	9780963561657	Fiction
The Young Wrecker on the Florida Reef	9780964173521	|Fiction / Historical||Fiction||Florida||Historical||History||History / United States||Key West||Key West (Fla.)||Sailors||Ships||Wrecking|
The Adventures of Baby Toluwashe	9781412056694	|Fiction||General||Juvenile Fiction / General||Children's Books/All Ages|
The Best Christmas Ever!	9781412069724	|Fiction||General||Juvenile Fiction / General||Children's Books/All Ages|
Safina's Night Before Christmas With Skanina And Skanona	9781412073455	|Fiction||Holidays & Celebrations - Christmas & Advent||Children's All Ages - Fiction - General|
The Jerusalem Train	9781412200097	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Little Women	9781413090970	|Classic fiction||Literature: Texts||Classics||Fiction||Literature: Classics|
Life Lessons	9781413420920	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
Warriors of The Mystic Moons	9781413424478	|Fantasy||Fantasy - General||General||Fiction||Fiction - Fantasy|
Preces Pro Animalibus	9781413432626	|Prayerbooks||Prayerbooks - General||General||Pets||Religion - Inspirational/Spirituality||Fiction|
The Cut	9781413478082	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Adventures of Drama Dog & Larry Cat	9781413484809	|Fiction||General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Grades 3-4|
Beyond Religion	9781413489286	|General & Literary Fiction||Christian - General||Classics||Mystery & Detective - General||Religious - General||Fiction||Fiction - Religious|
The Zoram Spectrum	9781413497144	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
The Buckseller	9781413707038	|General & Literary Fiction||Psychological||Fiction / Suspense||Fiction||Fiction - Psychological Suspense|
The Sampan War 	9781413718010	|Historical fiction||War fiction||Historical - General||War & Military||Fiction / Historical||Fiction||Fiction - Historical|
My Brother Jacob	9781413718997	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Threads In Time	9781413722956	|Historical fiction||Modern fiction||Historical - General||Fiction / General||Fiction - Historical||Fiction|
Executive Training	9781413723526	|General & Literary Fiction||General||Fiction / Adventure||Fiction||Fiction - General|
Chasten the Blind	9781413749045	|General & Literary Fiction||General||Fiction / Thrillers||Thrillers||Fiction||Fiction - General|
Paperless	9781414042213	|General & Literary Fiction||Thrillers||General||Fiction||Fiction - Espionage / Thriller|
Novel Summer	9781414047140	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Theadventures of Sherlock Holmes	9781414200309	|Crime & mystery||Mystery & Detective - Sherlock Holmes||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Sophist	9781414208954	|Ancient Greek & Roman philosophy||History & Surveys - Ancient & Classical||Philosophy||Fiction|
Clairvoyance And Occult Powers	9781414232126	|General & Literary Fiction||General||Fiction||Fiction - General|
Handy Andy	9781414238067	|General & Literary Fiction||Humorous||Fiction||Fiction - General|
The Pilgrim's Progress In Words Of One Syllable	9781414243191	|General & Literary Fiction||General||Fiction||Fiction - General|
The Dragon's Tale (Cher Locke Mysteries)	9780965474115	|Mysteries, Espionage, & Detective Stories||Mystery & Detective - General||Suspense||Fiction||Children's All Ages||Children: Grades 2-3|
Arty the Part-Time Astronaut	9780967529905	|Juvenile Fiction||Children's 4-8 - Picturebooks||Children: Grades 4-6||Action & Adventure||Action & Adventure - General||Science & Technology - Astronomy/Space||Astronomy||Children's 9-12||Science & Technology||Science & Technology - Astronomy||Solar system||Juvenile Fiction / Science & Technology||Fiction||Juvenile literature||Outer space||Planets||Sun|
Captive Love	9780967740577	|General||College students||Kidnapping||Romance - Regional||Fiction / Romance / Regional||Lesbian||Fiction||Fiction - General|
Under A Riverbed Sky	9780967834344	|Short Stories (single author)||Fiction|
Alien in the Mirror (Homeworld (McNarn))	9780967893303	|Action & Adventure||Action & Adventure - General||Science Fiction, Fantasy, & Magic||Aliens||Children's 9-12||Fiction||Science Fiction, Fantasy, Magic||Science fiction||Children's 9-12 - Fiction - Science Fiction||Children: Young Adult (Gr. 7-9)|
Making Good On Private Duty	9781414247342	|General & Literary Fiction||General||Fiction||Fiction - General|
The Evolution of Man	9781414261737	|Evolution||Human biology||Life Sciences - Evolution - Human||Science||Fiction|
The Shewing-Up of Blanco Posnet	9781414270395	|General & Literary Fiction||English, Irish, Scottish, Welsh||Plays / Drama||Fiction|
Michael O'halloran	9781414275697	|General & Literary Fiction||Literary||Fiction||Fiction - General|
The Man From Brodney's	9781414295923	|General & Literary Fiction||General||Fiction||Fiction - General|
Marriage Is Murder	9781416586869	|Mystery & Detective - General||Fiction / Mystery & Detective / General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Age of Iron	9781417647576	|General||Fiction|
Everychild	9781417989171	|General & Literary Fiction||General||Fiction||Fiction - General|
In Treaty With Honor	9781417992591	|General & Literary Fiction||General||Fiction||Fiction - General|
Cloned Love	9780970833280	|Romance - General||Science Fiction - General||Fiction|
Urban Web Tales	9780971004917	|Suspense||Fiction||Mystery/Suspense|
The Boy Who Killed Caterpillars	9780971267671	|Literature & Fiction / Genre Fiction||Family Life||Fiction|
Lonesome the Little Horse	9780972105705	|Animals - Horses||Bullying||Children's 4-8 - Picturebooks||Fiction||Horses||Social Situations - Friendship||Juvenile Fiction / Animals / Horses||Juvenile Fiction / Social Situations / Friendship||Juvenile Fiction||Bullies||Children: Grades 1-2|
The Twins Of Time	9781418426750	|General & Literary Fiction||General||Fiction||Fiction - General|
Phenom	9781418432003	|General & Literary Fiction||General||Fiction||Fiction - General|
In The Truth	9781418438784	|General & Literary Fiction||Christian - General||Religious - General||Fiction||Fiction - Religious|
September 22 Days	9781418439965	|War fiction||War & Military||Fiction||Fiction - Men's  Adventure|
SOLOMON'S SEARCH	9781418447090	|General & Literary Fiction||Modern fiction||Christian - Historical||Religious - General||Fiction||Fiction - Religious|
Call Her John	9781418466411	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
From the Arena to the Cross	9781418487898	|Historical fiction||Historical - General||Fiction / Historical||Fiction||Fiction - Historical|
A Summer In Leslie Goldthwaite's Life	9781419103568	|General & Literary Fiction||General||Fiction||Fiction - General|
Historic Girls	9781419123849	|General & Literary Fiction||Literary||Fiction||Fiction - General|
Little Lucy's Wonderful Globe	9781419130793	|General & Literary Fiction||Literary||Fiction||Fiction - General|
Out Of The Fog	9781419139642	|General & Literary Fiction||Literary||Fiction||Fiction - General|
The Inheritance Of Evil Or The Consequence Of Marrying A Deceased Wife's Sister	9781419167294	|General & Literary Fiction||Literary||Fiction||Fiction - General|
The Puzzle	9781419179532	|General & Literary Fiction||Literary||Fiction||Fiction - General|
The Pomelo Tree	9781419610790	|Fiction||Dominic J. Cibrario||Fiction / Action||Fiction / Religious||Action & Adventure|
Simply Complicated	9781419636288	|DC Morgan||Fiction / Gay||Fiction / Romance / Contemporary||Gay||Romance - Contemporary||Fiction|
AndreÌ	9780972842907	|Dogs||Fiction||Juvenile fiction|
Yesterday We Had a Hurricane / Ayer Tuvimos un Huracon	9780975434291	|Science & Technology - Earth Science||Social Issues - Emotions & Feelings||Social Issues - New Experience||Children's Books/Ages 4-8 Fiction||Bilingual||Fiction||Hurricanes||Juvenile Fiction||Spanish language materials||Children: Kindergarten|
Nri Warriors of Peace	9780976730309	|Literary||Historical - General||Fiction||Fiction - General||History||Igbo (African people)||Nigeria||Nri (Nigeria)|
Lights and Shadows of the Northport Chateau D'If	9781419654244	|Max Norman||General||Fiction|
Future Syndicate	9781419654596	|J Alan Erwine||Fiction / Science Fiction / General||Science Fiction - Adventure||Fiction||Science Fiction|
From Both Sides of the Couch	9781419664922	|General||Fiction|
Short Short Stories	9781419677373	|Roger Norman Coe||Fiction / General||General||Fiction|
I'M SORRY I MISSED YOU	9781420859348	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Lisa's Lifeline	9781420873641	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Flame of Recca, Vol. 26	9781421508979	|Comics & Graphic Novels||Graphic Novels-Manga||Fiction||Graphic Novels - Manga||Manga - General||Comics & Graphic Novels / Graphic Novels / Manga|
Crimson Hero Vol. 7 (Crimson Hero)	9781421510149	|Juvenile Fiction||Graphic Novels-Manga||Children: Young Adult (Gr. 7-9)||Graphic Novels - Manga||Manga - General||Comics & Graphic Novels / Graphic Novels / Manga||Comics & Graphic Novels - General||Fiction||High schools||Schools||Volleyball|
La Corda d'Oro V6 (La Corda D'Oro)	9781421514697	|Juvenile Fiction||Graphic Novels-Manga||Children: Young Adult (Gr. 7-9)||General||Graphic Novels - Manga||Manga - General||Comics & Graphic Novels / Graphic Novels / Manga||Comics & Graphic Novels - General||Competitions||Fairies||Fiction||Music||Violin|
The Free Rangers	9781421815770	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Pomp of the Lavilettes	9781421922751	|Classic fiction||Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
His Second Wife	9781421968896	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
Aunt Jane's Nieces at Millville	9781421974538	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
Poor Folk	9781421979595	|Classic fiction||Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
Put Yourself in His Place	9781421980614	|Classic fiction||Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
The Price She Paid	9781421980737	|Classic fiction||Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
Step by Step or Tidy's Way to Freedom	9781421981628	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
Philistines	9781421987798	|General & Literary Fiction||Literary||Fiction||Fiction - General|
Tales and Novels	9781421990446	|Short stories||Short Stories (single author)||Fiction||Fiction - General|
In the Days of My Youth	9781421992235	|General & Literary Fiction||General||Fiction||Fiction - General|
Queechy	9781421995991	|General & Literary Fiction||Literary||Fiction||Fiction - General|
The Blue City	9780977970353	|General||Fiction|
Amateur Spy, The	9781423317852	|Mystery & Detective - General||Thrillers||Fiction / Thrillers||General||Fiction||Abridged Audio - Fiction/Mystery||Unabridged Audio - Fiction/Suspense & Thriller|
Lick of Frost, A (Meredith Gentry)	9781423340386	|Fiction||Unabridged Audio - Fiction/Science Fiction & Fantasy||Fantasy||Fantasy - General||Fiction / Fantasy / General||Audiobooks|
The Disciple	9781424105922	|General & Literary Fiction||Christian - General||Fiction / General||General||Fiction||Fiction - Religious|
Family Payne	9781424108237	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
The Steamer Trunk Adventures #2	9781424118434	|Fiction||General||Fiction / General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Young Adult (Gr. 7-9)|
Ribbons for Randi	9781424153077	|Fiction||General||Fiction / General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Grades 2-3|
Where He Leadeth	9781424183593	|General & Literary Fiction||Religious - General||Fiction / General||Fiction / Religious||Fiction||Fiction - Religious|
Moose Shoes	9781424183999	|Fiction||General||Fiction / General||Juvenile Fiction / General||Children's Books/All Ages|
The Virginity Blade	9781424187102	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Cotton Row	9781424194193	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Prisoner of Zenda [EasyRead Comfort Edition]	9781425006129	|Classic fiction||Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Fiction / Classics|
Les Miserables Vol. V, Book 14 [EasyRead Large Edition]	9781425049348	|Classic fiction||Fiction||Literature - Classics / Criticism||Literature: Classics||Classics||Fiction / Classics|
Our Mutual Friend Volume I [EasyRead Edition]	9781425050085	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Bloody Well Bothered	9781425134945	|Adventure / thriller||General & Literary Fiction||Thrillers||Fiction / Thrillers||General||Fiction||Fiction - Espionage / Thriller|
Youngin'	9781425700386	|General & Literary Fiction||General||Fiction||Fiction - General|
Flossie and Dan	9781425773595	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Rose Buddies	9781425774073	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Down the Lane Tales	9781425932091	|Fiction||General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Grades 2-3|
In The Name of Money	9781425936266	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Florida Dirty!	9781425948887	|General & Literary Fiction||Suspense||Fiction / Suspense||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense|
From The Inside	9781425958718	|General & Literary Fiction||Suspense||Fiction / Suspense||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense|
Canadian Notabilities, Volume 1	9781426437892	|General||Fiction / General||Fiction||Fiction - General|
Peck\'s Bad Boy With the Circus (Large Print Edition)	9781426440908	|Fiction||Juvenile Fiction||Children's Books/All Ages||Children: Young Adult (Gr. 7-9)||General||Juvenile Fiction / General|
S.O.S. Stand to!	9781426451560	|General||Fiction / General||Fiction / War||Fiction||Fiction - General|
Bought and Paid For (Large Print Edition)	9781426492983	|General||Fiction / General||Fiction||Fiction - General|
The Bay State Monthly No. IV, September, 1885	9781428009806	|General & Literary Fiction||General||Literary||Fiction||Fiction - General|
Food for the Lambs or Helps for Young Christians	9781428012356	|Fiction||Religious - Christian||Juvenile Fiction||Children's Books/All Ages||Children: Young Adult (Gr. 7-9)|
The Sea Wolf	9781428013735	|Adventure / thriller||Modern fiction||Sea Stories||Action & Adventure||Fiction||Fiction - General|
The Siege of Kimberley	9781428017832	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Roden's Corner	9781428030145	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Swiss Family Robinson Told in Words of One Syllable	9781428041950	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Delia - Diana	9781428048904	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Late Miss Hollingford	9781428050167	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Foe-Farrell	9781428051461	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Under the Trees and Elsewhere	9781428074552	|General & Literary Fiction||Modern fiction||General||Fiction / General||Fiction||Fiction - General|
Selections from Previous Works and Remarks on Romanes' Mental Evolution in Animals	9781428074569	|Classic fiction||Classics||Fiction / Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
$100 Worth of Trouble	9781430300038	|Fiction||General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Grades 4-6|
Maybe Tomorrow	9781844016129	|General||Literary||Fiction||Fiction - General|
The Measure of a Man	9781846378614	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
The Call of the Huntsman	9781846670152	|Historical fiction||Historical - General||Romance - Historical||Sagas||Fiction / Historical||Fiction-Romance - Historical||Fiction-Sagas||Fiction||Fiction - Historical|
The Burning Spear	9781847020536	|General & Literary Fiction||General||Fiction / General||Literary||Fiction||Fiction - General|
Dream Life.  A Fable of the Seasons	9781847020871	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Name of the Game	9781847286444	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Adventures Of Philip On His Way Through The World	9781430453307	|General & Literary Fiction||Literary||Fiction / Literary||Fiction||Fiction - General|
The New Eldorado	9781430487555	|Action & Adventure||Fiction|
Under Sail	9781432536350	|General||Fiction|
Ida May	9781432648046	|General||Fiction|
Hodge And His Masters V1	9781432662080	|General||Fiction|
Fated To Be Free	9781432666545	|General||Fiction / General||Fiction||Fiction - General|
The Fox-Woman	9781432670474	|General||Fiction|
Giafar Al Barmeki V1	9781432670528	|General||Fiction|
The Marriage Of Mrs. Merlin	9781432692834	|General||Fiction|
While Shepherds Watched	9781432714017	|Short Stories (single author)||Fiction / Short Stories (single author)||Fiction||Fiction - General|
The Adventures of Noah and His Seacats	9781434301307	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Players of the Game	9781434310293	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Fishing with Paps	9781434319555	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Adrift	9781434319838	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Chicago's Baddest Bitch	9781434324627	|General||Fiction|
A Cardinal Sin	9781434488374	|General||Fiction / General||Fiction||Fiction - General|
The King's Daughter and Other Stories for Girls	9781435335035	|Fiction||General||Juvenile Fiction / General||Children's Books/All Ages|
The Man of the Desert	9781435365490	|Fiction||Boys / Men||Juvenile Fiction / Boys & Men||Children's Books/All Ages|
Mr. Hiroshi's Garden	9781550051520	|Preschool Picture Story Books||Children's 4-8 - Picturebooks||Children: Kindergarten||Nature & the Natural World - Gardening||People & Places - Asia||Juvenile Fiction / General||Gardening||Evacuation and relocation, 1942-1945||Fiction||Gardens||Japanese Americans||Juvenile Fiction|
You Can Go Home Again	9781550379914	|General||Juvenile Fiction / General||Children's Books/Ages 4-8 Fiction||Fiction||Prague (Czech Republic)||Uncles||Children: Grades 2-3|
Carousel (Scarlet)	9781854879349	|Romance||Fiction||Fiction - Adult||Romance: Modern||Erotica - General||Romance - Contemporary|
Count Belisarius and Lawrence of the Arabs	9781857546453	|Historical fiction||Novels, other prose & writers: from c 1900 -||Romance: historical||Fiction||Fiction - General||English||General||Fiction / General|
Green for a Season	9781857560657	|General||Fiction||Fiction - General|
Murder by the Brits	9781552047033	|Mystery & Detective - General||Fiction||Audiobooks||Detective and mystery stories, English||Audio Adult: Books On Tape|
Millennium Man	9781552790243	|General||Fiction||Fiction - General|
The Total Man	9781552790403	|Marriage||General||Fiction||Love / Sex / Marriage|
What Will Be?	9781553521709	|Christian - Short Stories||religon, inspirational, second comming, james, goodnight, treeside, press, electric ebook, publishing, fiction, god, jesus||Fiction / General||Religious - General||Fiction||Fiction - Religious|
The Lost World (Classic Books on Cassettes Collection) (Classic Books on Cassettes Collection)	9781556855832	|Action & Adventure||Classics||Science Fiction - General||Fiction||Unabridged Audio - Fiction/General||Science Fiction|
Wild West Gang	9781869502850	|Action & Adventure||Action & Adventure - General||Juvenile Fiction / General||General||Fiction||Children's 9-12 - Fiction - General||Camping||Family life|
Giovanni (Sun and Moon Classics)	9781557133007	|Modern fiction||General||Fiction - General||Fiction|
Beyond There Be Demons	9781560023562	|Popular American Fiction||Fiction|
The Legacy of Zig	9781560023906	|Literary||New England||Nineteen fifties||Psychological||Fiction / Literary||Fiction / Psychological||Fiction|
Pinkerton Academy	9781560025313	Fiction
The Glamma Kids (Drummond Hill Crew)	9781874509677	|Fiction||Juvenile Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||School & Education||Social Issues - General||People & Places - United States - African-American|
A Patch of Poison	9781878044433	Fiction
Learning of Love (Five Star)	9781561675197	|General||Psychological||Fiction - General||Fiction|
Cliffhanger (Take Ten Books)	9781562540555	|Action & Adventure - General||Children's All Ages||Adventure and adventurers||Rock climbing||Fiction|
The Store	9781563972034	|General||Animals - General||Concepts - General||Preschool Picture Story Books||Juvenile Fiction||Children's Baby/Preschool||Children's Books/Baby-Preschool||Department stores||Fiction||Shopping||Specimens||Toy and movable books||Children: Preschool|
Shiraz	9781880977187	|Literature & Fiction / Literature||General||Fiction||Americans||History||Iran||Pahlavi dynasty, 1925-1979|
The Dalkey Archive Annual 1	9781564784728	|Literature & Fiction||Contemporary Women||Fiction|
Just Ask Mom	9781566841900	|General||Fiction||Fiction - General|
Madison Meets The Minister	9781889658421	|General||Religious - Christian||Animals - Cats||Children's Books/Ages 4-8 Fiction||Cats||Fiction||Juvenile Fiction||Organ (Musical instrument)||Children: Grades 2-3|
Charlie Young Bear (Council for Indian Education Series)	9781570980015	|Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Readers - Beginner||Juvenile Fiction / General||Historical - General||People & Places - United States - Native American||Bicycles||Fiction||Fox Indians||Indians of North America||Iowa|
A Potpourri Of Stories	9781890461294	|Modern fiction||Short stories||Short Stories (single author)||Fiction||Fiction - General|
Faces of the Snow	9781893330016	|General||Fiction|
Broken Voices	9781894294836	|General||Fiction||Fiction - General|
The Magister's Mask	9781896944166	|Fantasy - General||Fiction||Fantasy|
Secret Records Revealed	9781575580319	|Educational Policy & Reform||Government - U.S. Government||Political Ideologies - Communism & Socialism||Political||Fiction||Politics / Current Events||Politics/International Relations|
The School Bus Adventure	9781575841786	|Action & Adventure||Action & Adventure - General||School & Education||Children's Baby - Boardbooks||Fiction||School buses||Sound effects books||Specimens||Stories in rhyme||Children: Preschool|
Pioneer Legacy	9781576361429	|Historical - General||Religious - General||Fiction||Fiction - Historical|
Turner's Rainbow	9781579215835	|General & Literary Fiction||Christian - General||Religious - General||Fiction||Fiction - Religious|
The Cambridge Curry Club	9781905147694	|Modern fiction||Contemporary Women||Humorous||Fiction||Fiction - General|
The Forbidden Dream of the Forbidden City	9781905529469	|General||Fiction / General||Fiction||Fiction - General|
AmeriManga #2	9781929090358	|General||Comics & Graphic Novels / General||Graphic Novels - General||Comics & Graphic Novels||Fiction - General||Fiction|
Oogie Boogie Bounce	9781929653928	|Horror - General||Fiction||Horror|
The Asylum 2	9781930997240	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror|
A Topical Recreation	9781931633475	|General & Literary Fiction||General||Fiction||Fiction - General|
The Dead and Other Stories	9781584720935	|Literary||Short Stories (single author)||Fiction||Audio Adult: Books On Tape|
Wishmaster Ling	9781585003723	|General & Literary Fiction||Legal||Fiction / Legal||Fiction||Fiction - General|
The Secret Books of Paradys	9781585679874	|Fantasy - Epic||Fiction / Fantasy / Epic||Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy|
One for the Good Guys	9781587212864	|Espionage & spy thriller||Espionage/Intrigue||Political||Fiction / Political||Fiction-Espionage/Intrigue||Political fiction||Fiction||Fiction - Espionage / Thriller|
Moon-Face and Other Stories	9781588275066	|Modern fiction||Literary||Short Stories (single author)||Fiction||Literature - Classics / Criticism|
Back Home	9781588277329	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
I Don't Want to Sleep Alone!	9781589253728	|Dreams & their interpretation||Early learning / early learning concepts||Fiction||General||Bedtime & Dreams||Juvenile Fiction||Children's 4-8 - Picturebooks||Children: Kindergarten|
The Uncoupling	9781932621235	|General||Fiction||Fiction - General|
Shadows Of Paris	9781932701326	|Psychological||Fiction||Fiction - Psychological Suspense|
CRY OF THE GOSHAWK	9781932762631	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Happy, Hopping Frog	9781932915006	|Fiction||Animals - Frogs & Toads||Nature & the Natural World - Ecology||Juvenile Fiction / Animals / Frogs & Toads||Juvenile Fiction||Children's 4-8 - Picturebooks||Children: Kindergarten|
Fade to Pale	9781934069523	|Horror - General||Fiction / Horror||Ghost||Fiction||Fiction - Horror||Horror|
