Title	ISBN	Subjects
The First Book of The Heart	9781413436235	|Modern fiction||Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Fiction / Science Fiction / General|
When Truth Calls	9781413701272	|Crime & mystery||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||General|
Chrissiah the Wizard	9781413710458	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
Beneath the Morvan Moon 	9781413711783	|General & Literary Fiction||Fiction - Psychological Suspense||Fiction||Psychological||Fiction / Mystery & Detective / General||Fiction / Psychological|
The Last Dragon 	9781413717044	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General||Fiction / Fantasy / General|
Ascension	9781413737097	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General||Fiction / Science Fiction / General|
The Mystery of Black Magic	9781413742404	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Juvenile Fiction / General|
Fool's Errand	9781413749885	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General||Fiction / Fantasy / General|
The Gun From Eagle Mountain 	9781413757903	|Westerns||Fiction||Fiction - Western||Westerns - General||Fiction / Westerns|
Odd Couple of the Constitution	9781413765342	|History||Fiction||History - General History||Constitutional||General||Hamilton, Alexander||History / General||Law-Constitutional||United States|
Soul Provider	9781413765960	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror||Fiction / Horror|
A Place to Love	9781413773064	|Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - General||Fiction / Romance / General||Religion / General|
Latent Images	9781413777741	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / Mystery & Detective / General|
The Secret of Hilhouse	9780943962023	|General||Family/Marriage||Family & Relationships||Children's 12-Up - Fiction - General||Visionary & Metaphysical||Family & Relationships / General||Conduct of life||Fiction||Frogs|
Lyterion	9781413792904	|Fantasy||Fantasy - General||Fiction / Fantasy / General||Fiction||Fiction - Fantasy|
Manuel Muldoon	9781413795141	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Keechie	9781413795875	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Beyond Every Cloud	9781413797640	|Poetry texts & anthologies||Poetry||Fiction||General||Poetry / General||Action & Adventure|
Beyond the Pale	9781414010038	|Historical fiction||Historical - General||Fiction / Historical||Fiction - Historical||Fiction|
10 Millimeter	9781414057651	|Adventure / thriller||Fiction - Espionage / Thriller||Fiction||Thrillers||Fiction / Thrillers|
The Autobiography of an Ex-Colored Man	9781414291406	|Modern fiction||Literary||Fiction||Fiction - General|
Take Me Tonight (The Bullet Catchers, Book 3)	9781416521860	|Romance||American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Suspense||Fiction / Romance / Suspense||Romance - Contemporary|
Laguna Beach	9781416532750	|Mystery/Suspense||Fiction||Movie / TV Tie-Ins||Movie/Tv Tie-Ins||Movie-TV Tie-In - General||Fiction / Movie or Television Tie-In|
The Three Little Neighbors (Spongebob Squarepants)	9781416906889	|Juvenile Fiction||Fairy Tales & Folklore - General||Preschool Picture Story Books||Children's Books/All Ages||Children: Preschool||Movie Tie - In||Humorous Stories||Juvenile Fiction / Movie or Television Tie-In||Children's All Ages - Fiction - General||Fairy Tales & Folklore - Adaptations||Fiction||Specimens||SpongeBob SquarePants (Fictitious character)||Toy and movable books|
Jude	9781416912675	|Prisons||Law & Crime||Family - Parents||Juvenile Fiction||Children's 12-Up - Fiction - General||Social Situations - Drugs, Alcohol, & Substance Abuse||Children: Young Adult (Gr. 10-12)||Social Issues - Drugs, Alcohol, & Substance Abuse||Mothers and sons||Juvenile Fiction / Social Situations / Drugs, Alcohol, Substance Abuse||Crime||Fiction|
Love Undercover (Simon Romantic Comedies)	9781416924654	|Humorous Stories||Juvenile Fiction||Children's Books - Young Adult Fiction||Children: Young Adult (Gr. 10-12)||Love & Romance||Juvenile Fiction / Humorous Stories||Children: Young Adult (Gr. 7-9)||Dating (Social customs)||Fiction||Protection||Schools||Witnesses||Children's 12-Up - Fiction - General|
The Getaway	9781416947899	|Action & Adventure - General||Animals - General||Humorous Stories||Juvenile Fiction / Humorous Stories||Animals - Mice  Hamsters  Guinea Pigs  etc||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Elephants||Fiction||Mice||Robbers and outlaws||Children: Grades 1-2|
The Bridge Of The Gods A Romance Of Indian Oregon	9781417920549	|General & Literary Fiction||Literary||Fiction - General||Fiction|
Taboo	9781417957835	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - Historical|
Andvari's Ring	9781417984688	|General & Literary Fiction||General||Fiction||Fiction - General|
The Legend of Jenny's Angels	9781418419165	|Romance||Romance: Gothic||Fiction||Fiction - Romance||Romance - Fantasy||Fiction / Romance / Fantasy|
BERNIE	9781418425104	|General & Literary Fiction||Fiction - General||Fiction||General||Fiction / General|
My Name Is Pain	9781418441876	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror||Fiction / Horror|
50 Ways	9781418442521	|General & Literary Fiction||Modern fiction||Fiction - General||Fiction||General||Fiction / General|
The Pied Piper Plays The Banshee	9781418453848	|Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - General||Fiction / Romance / General|
Rapunzel (LAND OF The Giants)	9781418487799	|Folklore||Myth & legend told as fiction||Myths & mythology||Literature: Folklore/Mythology||Fiction||Fiction - General||Fairy Tales, Folklore & Mythology||Fiction / Folklore|
Brood Of The Witch Queen	9781419110962	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
Pan	9781419140051	|General & Literary Fiction||Fiction - General||Fiction||General|
Stories of a Western Town	9781419149573	|Westerns||Westerns - General||Fiction||Fiction - Western|
The Breaking Point	9781419155192	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
The Death Of Ivan Ilych	9781419158742	|Classic fiction||Literature: Classics||Fiction||Literature - Classics / Criticism||Classics|
The Lexian Chronicles	9780954772529	|Fiction||Science Fiction And Fantasy||Fiction - Fantasy||Fantasy||Fantasy - Epic|
The Man In Lower Ten	9781419171505	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Hiram Milliken's Nightmare Land	9781420800036	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror||Fiction / Horror|
The Silver Lining	9781420806717	|Adventure / thriller||Fiction||Fiction - General||Action & Adventure||Fiction / Adventure|
Disputed Territory.....Earth	9781420825350	|Adventure / thriller||Fiction||Fiction - General||Action & Adventure||Fiction / Adventure|
Dragons  and  Angels	9781420850451	|Fantasy||Fantasy - General||Fiction / Fantasy / General||Fiction||Fiction - Fantasy|
Crystal Falls	9781420859683	|Fantasy||Fiction||Fiction - Fantasy||Fantasy - General||Fiction / Fantasy / General|
Shoofly Pie to Die	9781420867381	|Crime & mystery||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Curse of The Bell	9781420867855	|Horror & ghost stories||Ghost||Fiction / Ghost||Fiction||Fiction - Horror|
The Dragon Empress	9781420881882	|Fantasy||Fiction||Fiction - Fantasy||Fantasy - General||Fiction / Fantasy / General|
MeruPuri, Volume 1 (Merupuri)	9781421501208	|Schools||Graphic Novels-Manga||Fiction - Fantasy||Comics & Graphic Novels||Fiction||Magic||Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Graphic Novels - General||Fantasy|
Beauty Is The Beast, Volume 5 (Beauty Is the Beast)	9781421503554	|Graphic Novels - Manga||Juvenile Fiction||Graphic Novels-Manga||Children: Young Adult (Gr. 7-9)||Comics & Graphic Novels / Graphic Novels / Manga||Fiction - Fantasy||Comics & Graphic Novels - Manga||Cartoons and comics||Dating (Social customs)||Fiction||Schools|
The Poison Belt	9781421808123	|Classic fiction||Literature: Classics||Fiction||Literature - Classics / Criticism||Classics|
The Healing of Nations And the Hidden Sources of Their Strife	9781421910192	|Modern fiction||War fiction||War & Military||Fiction||Politics / Current Events||Science Fiction - Military|
England And the War	9781421973029	|War fiction||War & Military||Fiction||Fiction - Men's  Adventure|
Garden of the Purple Dragon	9781423103387	|Action & Adventure - General||Science Fiction, Fantasy, & Magic||Juvenile Fiction / General||Juvenile Fiction / Science Fiction, Fantasy, Magic||Animals - Mythical||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Dragons||Fate and fatalism||Fiction||Self-confidence||Children: Grades 4-6|
Kay Hooper Fear CD Collection	9781423334279	|Suspense||Fiction / Suspense||Fiction||Abridged Audio - Fiction/Mystery||Mystery/Suspense|
Butterflies in Lemon Fields	9781424104482	|Poetry texts & anthologies||Poetry||Fiction||General||Poetry / General||Action & Adventure|
Nighthawk	9781424106097	|Horror & ghost stories||Horror - General||Fiction||Fiction - Horror||Horror||Fiction / Horror|
Dark Worlds	9781424106752	|Adventure / thriller||Fantasy||Fiction||Fiction - General||Action & Adventure||Fantasy - General||Fiction / Adventure|
The Little Dry	9781424111152	|Adventure / thriller||Action & Adventure||Fiction / Adventure||Fiction - General||Fiction|
Bite the Bullet	9781424113897	|Westerns||Westerns - General||Fiction||Fiction - Western||Fiction / Westerns|
Planning It Right	9781424130122	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Iggy	9781424131310	|Fantasy||Fantasy - General||Fiction / Fantasy / General||Fiction||Fiction - Fantasy|
The Harvey Grey Mystery Series	9781424139354	|Crime & mystery||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Reginald	9781424144693	|Horror & ghost stories||Horror - General||Fiction / Horror||Fiction||Fiction - Horror||Horror|
The Battles of Joe Red Bird	9781424157273	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Daphne's Seasons	9781424157419	|Romance||Romance - General||Fiction / Romance / General||Fiction||Fiction - Romance||Romance: Modern|
The Adventures of an Atom [EasyRead Comfort Edition]	9781425020330	|General & Literary Fiction||Political||Fiction / Political||Fiction||Fiction - General|
The Description of a New World, Called The Blazing World [EasyRead Large Edition]	9781425023157	|Science Fiction||Fiction||Fiction - Science Fiction||Science Fiction - General||Fiction / Science Fiction / General|
Germinal Volume III (Large Print)	9781425027650	|Historical fiction||Fiction||Fiction - Historical||Historical - General||Fiction / Historical|
A Christmas Carol [EasyRead Large Edition]	9781425041991	|General & Literary Fiction||Fiction||Fiction - Horror||Occult||Fiction / Occult|
Crystal Moon Rising	9781425735258	|General & Literary Fiction||Modern fiction||Action & Adventure||Fiction / Adventure||General||Fiction||Fiction - General|
Three Valleys Ranch	9781425737405	|Westerns||Westerns - General||Fiction / Westerns||Fiction||Fiction - Western|
M a L C O L M	9781425900991	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Zammatra	9781425903381	|Espionage & spy thriller||Fiction||Fiction - Espionage / Thriller||Espionage/Intrigue||Fiction / Espionage|
The Three Robots	9780960133444	|Fiction||Happiness||Robots||Care and hygiene||Teeth|
The Man Who Learned to Walk in Shoes That Pinch	9780962842313	|Popular American Fiction||Fiction|
Gratitude With Attitude	9780962931123	|Anthologies (multiple authors)||Humorous||Short Stories (Anthologies)||Fiction-Anthologies (multiple authors)||Fiction-Humorous||Fiction||Fiction - General|
her other mouths	9780965666503	|Experimental Fictions||Fiction - General||Postmodernism (Literature)||Short stories||Short stories (single author)||Short stories, American||Fiction||Women||Fiction / Short Stories (single author)|
Rubicon: The Love Story of Emily Dickinson's Brother, Austin, and Mabel Todd, the Woman Who Saved Emily's Poetry 	9780965677318	|d. 1895||Fiction||Adultery||Dickinson, Austin||Dickinson, Emily||Todd, Mabel Loomis||Dickinson, Austin,||1830-1886||1856-1932||Dickinson, Emily,||Todd, Mabel Loomis,||Women poets|
Legacy	9781425907433	|Adventure / thriller||Action & Adventure||Fiction / Adventure||Fiction||Fiction - General|
JB Whirtley's Dr. Scaryington Takes Over Christmas	9781425942120	|Fiction||Holidays & Celebrations - Christmas & Advent||Juvenile Fiction / Holidays & Festivals / Christmas||Juvenile Fiction||Children's Books/All Ages||Children: Grades 4-6|
Star Trek: the manga Volume 2	9781427806208	|Graphic Novels - Manga||Comics & Graphic Novels / Graphic Novels / Manga||Comics & Graphic Novels||Graphic Novels-Manga||Fiction|
Among Famous Books	9781428020603	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Militants (Stories of Some Parsons, Soldiers, and Other Fighters in the World)	9781428046689	|War fiction||War & Military||Fiction / War||Fiction||Fiction - Men's  Adventure|
Outre Mer	9781430300960	|Science Fiction||Science Fiction - General||Fiction / Science Fiction / General||Fiction||Fiction - Science Fiction|
Grimm	9781430306948	|Horror & ghost stories||Fiction||Fiction - Horror||Horror||Horror - General||Fiction / Horror||Ghost|
Gerun, the Heretic	9781434400581	|Science Fiction||Science Fiction - Adventure||Fiction / Science Fiction / Adventure||Fiction / Science Fiction / General||Fiction||Fiction - Science Fiction|
Shoulder the Sky	9781550024159	|Fiction||Juvenile Fiction||Children's 12-Up - Fiction - General||Children: Young Adult (Gr. 7-9)||General||Juvenile Fiction / General||Social Issues - General|
Emily's Piano	9781550379136	|Family - Siblings||Juvenile Fiction||Family - General||Children's Books/Ages 9-12 Fiction||Piano||Fiction||Children: Grades 4-6||Family problems||Family - Marriage & Divorce||Performing Arts - General||Juvenile Fiction / Family / Marriage & Divorce||Children's 9-12 - Fiction - General||Divorce|
The Battle for Carnillo (The Estorian Chronicles, Book 2) (The Estorian Chronicles, Book 2)	9781550391275	|Science Fiction, Fantasy, & Magic||Juvenile Fiction||Juvenile Science Fiction / Fantasy||Children's Books/Ages 9-12 Fiction||Voyages and travels||Children: Grades 4-6||Storytelling||Action & Adventure - General||Children's Books / 9-12 Years||Fantasy fiction||Fiction|
Heartways	9781551521602	|Fiction - General||Fiction||Anthologies (multiple authors)||Fiction / Anthologies (multiple authors)|
Mackenzies (The MacKenzies)	9781551662466	|Romance||American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Non-Classifiable|
Shocking Pink	9781551664156	|Modern fiction||Romance||Suspense||Psychological||Fiction||Fiction - Mystery/ Detective||Romance: Regency||Mystery & Detective - General||Non-Classifiable||Romance - Contemporary|
Linger By My Side	9780966940800	Fiction
From the Pest Zone	9780967321585	|Short stories||Short Stories (single author)||Fiction / Short Stories (single author)||Fiction - Horror||Horror||Horror - General||Fiction||Horror Fiction||Horror tales, American||New York (N.Y.)|
A Perfect Child	9780967438801	|General||Adoption||Fiction||Genetic engineering||Medical||Mystery & Detective - Hard-Boiled||Mystery and detective stories||Fiction / Medical||Fiction / Mystery & Detective / Hard-Boiled||Fiction - General|
Evolving Bassist	9780967601502	|Music/Songbooks||Music||Instruction & Study - Techniques||Musical Instruments - Guitar||Songbooks - General||Fiction|
A Choice of Angels	9780967619996	|Romance - Contemporary||Fiction - Romance||Fiction|
Ellison the Elephant	9780970380913	|Juvenile Fiction||Children: Kindergarten||Children's Books/Ages 4-8 Fiction||Self-esteem||Animals - Elephants||Juvenile Fiction / Animals / Elephants||Juvenile Fiction / General||Children's audiobooks||Elephants||Fiction|
Blessed Are the Peacemakers	9780971202726	|General||Civil War, 1861-1865||Fiction||Historical||History||Ozark Mountains||United States||Fiction / Historical||Politics / Current Events|
Carolina Girls	9780971252172	|General||Biography & Autobiography||Fiction - General||Biography/Autobiography||Historical - General||Female friendship||Fiction||Pawleys Island (S.C.)||Southern states|
At Home With Good And Evil	9780971449718	|Mystery & Detective - General||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective|
The Horsemaster's Daughter	9781551667553	|Romance - General||Fiction||Fiction - Romance||Romance: Historical||Romance - Adult||Fiction / Romance / General||Romance - Historical|
Looking For Laura	9781551668284	|Romance||Romance - General||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
The Reluctant Witch	9781553165774	|Fiction||Romance - Contemporary||Fantasy - Contemporary||Romance - Fantasy||Romance: Gothic||Romance: Modern|
In My Sisters' Corner	9780972299015	|Fantasy - Contemporary||Fiction / Fantasy / Contemporary||Fiction||Action & Adventure||Fiction - Fantasy|
A Question of Consequence	9780972807135	|Political ethics||Mormons||Fiction - General||Fiction||Religious - General||Fiction / General||General||Municipal government||Political corruption|
Desperation Moon	9780974524610	|Psychological||Fiction - Psychological Suspense||Fiction||Kidnapping||Suspense||Fiction / Adventure||Fiction / Thrillers||Fiction / Suspense|
Casino to Die For	9780974576305	|Mystery/Suspense||Fiction||Mystery & Detective - General||Arizona||Casinos||Legal||Native Americans||Thrillers||Fiction / Legal||Fiction / Thrillers|
Be My Sorority Sister	9780974783222	|General||Fiction - General||Fiction|
Sex & Sensibility	9780976411109	|Popular American Fiction||Fiction - General||Fiction||Humorous||Fiction / General||General|
The Mouse That Roared	9780976985501	|Fiction||General||American Contemporary Fiction - Individual Authors +|
King Of The Llano	9780977222179	|Action & Adventure||Romance - Western||Westerns - General||Fiction / Westerns||Fiction-Action & Adventure||Fiction-Romance - Western||Fiction||Fiction - Western||Westerns|
Disposable Girl	9780977807802	|Literary||Fiction|
Trouble in Paradise (Cassie Grimes)	9780978846312	|Mystery & Detective - Women Sleuths||Fiction||Mystery/Suspense|
Death Warmed Over	9780978942908	|Mystery & Detective - Women Sleuths||Romance - Contemporary||Romance - Suspense||Mystery & Thrillers / Mystery||Fiction / Mystery & Detective / Women Sleuths||Fiction : Romance - Contemporary||Fiction : Romance - Suspense||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense|
Lord Jim	9781557425126	|Classic fiction||Literature: Classics||Fiction||Literature - Classics / Criticism||Classics||Fiction / Historical|
Blood Thirst	9781558171589	|Horror - General||Fiction||Fiction - Horror||Horror|
The Handyman	9781558173774	|Psychological||Fiction||Fiction - Psychological Suspense|
You Shall Be King!	9781558583863	|General||Non-Classifiable||Fiction||Children's 4-8||Imagination||Play||Children: Grades 1-2|
Vertical Coffin	9781559279864	|Unabridged Audio - Fiction/Mystery||Fiction||Audio Adult: Books On Tape||Mystery & Detective - Police Procedural||Thrillers||Fiction / Thrillers||Audiobooks|
Another Country Heard from	9781560027478	|FIC||FIC000000||General||Fiction|
Women of Mystery	9781560235439	|Crime & mystery||Fiction anthologies & collections||Literature of special Lesbian interest||Lesbians||Fiction - General||Fiction||General||Women detectives||Anthologies (multiple authors)||Gay||Detective and mystery stories, American|
Semi-Tough	9781560258599	|American football||General & Literary Fiction||Modern fiction||Sports||American Satire And Humor||Football||Fiction||Fiction - General||Humorous||General||Sports & Recreation / Football|
Bath Tangle	9781560549499	|Regency novels||Large Print||Fiction - Romance||Romance - General||Bath (England)||Fiction||Large print books||Large type books|
Dirty Stories	9781560974864	|Graphic novels||Graphic Novels - General||Comics & Graphic Novels||Fiction - Adult||Fiction||Erotica - General||Comics & Graphic Novels / General||Science Fiction - General|
Patty for President	9781561447503	|Elections||Fiction||Juvenile fiction|
Patriots	9781563841552	|Adventure / thriller||Year 2000 date conversion (Com||Popular American Fiction||Fiction - General||Fiction||Year 2000 date conversion (Computer systems)||General||Political fiction||Revolutions|
Batman	9781563892936	|Fantasy||Graphic Novels||Science fiction||Graphic Novels - Superheroes||Fiction - Fantasy||Fiction||Comics & Graphic Novels / Graphic Novels / General|
100 Bullets Vol. 5	9781563899485	|Graphic Novels - General||Comics & Graphic Novels||Graphic Novels||Fiction||Graphic Novels - Crime & Mystery||Comics & Graphic Novels / Graphic Novels / General|
Amongst the Aliens	9781873741214	|Gay & Lesbian studies||Modern fiction||Popular English Fiction||Biography / Autobiography||American English||Fiction||General||Literary Collections / Essays||Short Stories (single author)|
Teacher's Secrets	9781564584595	|Wrestling||Teachers||Readers - Beginner||School field trips||Children: Grades 2-3||Fiction||Children's 4-8||Humorous stories|
Elysium (Vampire)	9781565041554	|Games||Role Playing & Fantasy - Vampire||Games / Gamebooks / Crosswords||Fiction||Graphic novels|
Clan Lasombra Trilogy	9781565048874	|Horror & ghost stories||Fiction - Horror||Fiction||Fantasy||Horror - General||Fantasy - General|
The Pillow Friend	9781565049383	|Popular American Fiction||Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||Science fiction|
Star Wars Dark Empire I	9781565119710	|Science Fiction - Star Wars||Science Fiction||American Science Fiction And Fantasy||Fiction||Abridged Audio - Fiction/Science Fiction & Fantasy||Science Fiction - General||Fiction / Science Fiction / General||Audio - Science Fiction / Fantasy||Audio adaptations||Audiobooks|
The End Play (Emerging Voices. New International Fiction)	9781566561662	|Modern fiction||Women||General||Fiction - General||Fiction||Domestic fiction||India||Upper class|
Gunga Din Highway	9781566890373	|Modern fiction||Fiction - General||Fiction||General||Fiction / General|
A Contagious Evil, The Mind of a Serial Killer	9781881684145	|Fiction||Fiction / General||Larry Townsend||Horror tales||Psychological fiction||Detective and mystery stories||Serial murderers||Sociology|
Lincoln	9781568496269	|Historical fiction||Modern fiction||Fiction||Biography/Autobiography||Historical - General|
Colors Aloft!	9781568497280	|Sea & Ocean||Fiction||Fiction - Historical||Historical - General||Sea Stories||War & Military|
The Marsh: (Gavkhuni) : A Novel (Bibliotheca Iranica. Persian Fiction in Translation Series, No 3)	9781568590448	|Persian (Language) Contemporary Fiction||Fiction||General|
The Q continuum	9781568659541	|Fiction||Picard, Jean Luc (Fictitious character)||Science fiction||Star trek fiction|
Yesterday, I Cried	9781568957784	|Self-Help||Personal Growth - General||Inspirational - General||Fiction||Social Psychology||Psychology||Motivational & Inspirational||African American women||Conduct of life||Large type books|
Star Wars: A Long Time Ago..., Book 5	9781569719060	|Graphic Novels||Science fiction||Comics & Graphic Novels||Children: Grades 4-6||Fiction||Graphic Novels - Science Fiction||Comics & Graphic Novels / General||Fiction - Science Fiction||Graphic Novels - General|
So Great a Cause (Work and the Glory, Vol 8)	9781570083587	|Fiction||Religious - General||Sagas|
Puppies	9781884270048	|Dogs||Specimens||Fiction||Stories in rhyme||Toy and movable books|
Molon Labe! -- Come and Take Them!	9781888766073	|Political||Fiction|
The Penguin Who Hated The Cold Because He Was All Dressed Up And Had No Place To Go!	9781889945613	|Juvenile Fiction||Children: Grades 1-2||JUV||JUV002000||Animals - General||Fiction||Penguins||Travel|
Play Hard, Score Big	9781891855702	|Erotic fiction||Fiction - General||Fiction||Erotica - Gay||Erotica - General||Gay||Erotic stories, American||Gay men||Sexual behavior|
A Touch of the Creature	9781892284457	|Science Fiction - General||Fiction||Fantasy fiction, American||Fiction - Science Fiction|
Ghost Stories of the Sea	9781894877237	|Short Stories (single author)||New Age / Body, Mind & Spirit||Fiction||Maritime History||Unexplained Phenomena|
Red Ice for a Shroud (Meg Harris Mysteries)	9781894917384	|Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Fiction / General|
Saying Goodbye	9781895555479	|Teenagers||Social Issues - Adolescence||Juvenile Fiction||Children's 12-Up - Fiction - General||Children: Young Adult (Gr. 7-9)||Social Situations - Adolescence||Juvenile Fiction / General||Fiction||Short Stories||Short stories, Canadian|
Sophie's World	9781897580424	|Fiction||Modern fiction||Children: Young Adult (Gr. 7-9)|
Pancakes for breakfast (Books for Young Learners)	9781572742772	|Breakfasts||Fiction|
One thousand chestnut trees	9781573227384	|Literary||Biography & Autobiography||Fiction - General||Fiction||Sagas||Biography & Autobiography / General|
Hello Farm! A Book About Shapes & Colors (Sliding Tabs)	9781575849065	|Lifestyles - Farm Life & Ranch Life||Fiction||Concepts - Colors||Juvenile Fiction||Children's Baby - Boardbooks||Toy and movable books||Children: Preschool||Specimens||Non-Classifiable||Color||Concepts - General||Farmers|
Thuvia, Maid of Mars	9781576464557	|Fiction||Children: Grades 4-6||Large Print||Science Fiction||Young Adult||Electronic Paperback||Science Fiction - General|
Belmont Castle, or Suffering Sensibility	9781901866063	|16th to 18th century fiction||19th century fiction||Novels, other prose & writers: 16th to 18th centuries||Literary||Adultery||Fiction||Literature - Classics / Criticism||English||London (England)||Epistolary fiction||Livres a clef|
Cape Wrath (Telos Original)	9781903889602	|Crime & mystery||Modern fiction||Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Fiction / Horror|
Zolin - A Rockin' Good Wizard	9781904224198	|Fantasy||Fiction - General||Fiction||Humorous|
Bandwagon	9781904929406	|Modern fiction||General||Fiction||Fiction - General|
Scramble! (Tales of the RAF - Book One) (Patterson, Don. Tales of the Raf, Bk. 1.)	9781929031009	|Historical - Military & Wars||World War, 1939-1945||England||Air pilots||Children's 9-12 - Fiction - Historical||London||Children: Grades 4-6||Juvenile Fiction||Fiction||Action & Adventure||Action & Adventure - General||Children's 9-12|
Ten Wishing Stars	9781581171877	|Sheep||Toy and movable books||Fiction||Children's Books/Ages 4-8 Fiction||Juvenile Fiction||Stars||Children: Preschool||Specimens||Animals - Farm Animals||Bedtime & Dreams||Concepts - Counting & Numbers|
Sports Shorts	9781581960587	|Sports & Recreation - General||Children: Grades 4-6||Juvenile Fiction||Children's Books/All Ages||Fiction||Short Stories||Sports||Sportsmanship|
Where Two Ways Met (Classic Collection (West Monroe, La.))	9781582294674	|Triangles (Interpersonal relations)||Literature: Classics||Fiction||Fiction - Religious||Christian - Romance/Historical||Classics||Soldiers|
Love On the Run	9781583142165	|Modern fiction||Romance||Romance: Modern||Fiction||Fiction - Romance||Romance - Contemporary||Fiction / Romance / Contemporary|
Rendezvous	9781585006748	|Science Fiction||Science Fiction - General||Fiction||Fiction - Science Fiction||Fiction / Science Fiction / General|
Pounded	9781929998371	|Graphic Novels||Modern fiction||General||Comics & Graphic Novels||Fiction - General||Fiction||Comics & Graphic Novels / General||Graphic Novels - General|
Days Like This	9781929998487	|Graphic Novels||Modern fiction||Comics & Graphic Novels||Fiction||General||Comics & Graphic Novels / General||Graphic Novels - General|
Zombie Jam	9781931081771	|Horror||Fiction||Fiction - General||Short Stories (single author)||Horror - General|
Time Stand Still	9781931402187	|Mystery/Suspense||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - General||Science Fiction - General|
Death Down Under (Detective Inspector Carol Ashton Mysteries)	9781931513456	|Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Lesbian||Mystery & Detective - Women Sleuths|
Why Should I Cut Your Throat?	9781932265118	|Novels, other prose & writers||Science Fiction||Science Fiction - General||Nonfiction - General||Fiction||Literature - Classics / Criticism||Science Fiction & Fantasy||Fiction / Science Fiction / General||Non-Classifiable|
Here They Come	9781932416503	|Literary||Fiction / Literary||Fiction||Fiction - General|
City Hunter Volume 2	9781932454017	|Graphic novels||Graphic Novels - Crime & Mystery||Comics & Graphic Novels||Fiction - Mystery/ Detective||Fiction||Comics & Graphic Novels / General||Graphic Novels - Manga|
My Lady's Treasure	9781932815788	|Romance - Historical||Fiction / Romance / Historical||Fiction||Fiction - Romance||Romance: Historical|
Nickel-plated Dream	9781933016306	|Westerns - General||Fiction - Western||General||Fiction||Arizona||California||Cowboys||Westerns|
Force of Nature	9781933110233	|General & Literary Fiction||Literature of special Lesbian interest||Romance - General||Fiction||Fiction - General||Lesbian||Lesbians||Women fire fighters|
H. P. Lovecraft's Book of the Supernatural	9781933648019	|Horror||Fiction||Fiction - Horror||Anthologies (multiple authors)||Horror - General||Fiction / Horror||Horror tales, American||Horror tales, English|
Black Apache	9781585478262	|Westerns||American Western Fiction||Fiction||Fiction - Western||Westerns - General||Large type books||Western stories|
McKettrick's Pride	9781585479696	|Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Romance - General||Large type books||Love stories||Texas|
