Title	ISBN	Subjects
Robert Ludlum's the Janson Command	9780446573580	|Assassins||Fiction||Intelligence officers||Pirates||Kidnapping victims||Rescues||Officiers de renseignements||Romans, nouvelles||Victimes d'enlèvement||Sauvetages|
Dwarf and dragon	9781940251004	|Women heroes||Fiction||Dragons||Fairies||Héroïnes||Romans, nouvelles||Fées|
Range war hell	9781444813807	|Vendetta||Fiction||Large type books||Romans, nouvelles||Livres en gros caractères||Large print books|
The long room	9781510043732	|Man-woman relationships||Fiction||Intelligence officers||Relations entre hommes et femmes||Romans, nouvelles||Officiers de renseignements|
The hunger streaks	9781456315917	|Depressions||Fiction||Crises économiques||Romans, nouvelles|
Sideeqee, my friend	9789953004761	|Noncitizens||Fiction||Drinking of alcoholic beverages||Social conditions||Consommation d'alcool||Romans, nouvelles|
Fall and rising	9781626493018	|Gay men||Fiction||Lesbians||Homosexuels masculins||Romans, nouvelles||Lesbiennes|
A death at the palace	9781908699169	|Fiction||Secrets||Guilt|
Agatha Raisin and the love from hell	9781408412916	|Fiction||Women private investigators||Murder||Investigation||Missing persons||Meurtre||Romans, nouvelles||Enquêtes||Personnes disparues|
Your husband, our man	9781517677947	|African Americans||Fiction||Man-woman relationships||Triangles (Interpersonal relations)||Noirs américains||Romans, nouvelles||Relations entre hommes et femmes||Triangle (Relations humaines)|
Dori's life	9781502845313	|World War, 1939-1945||Fiction||Man-woman relationships||Relations entre hommes et femmes||Romans, nouvelles|
Pittsburgh love stories	9780974853208	Fiction
One life to lose	9781626494404	|Gay men||Fiction||Attempted murder||Non-monogamous relationships||Sexual dominance and submission||Homosexuels masculins||Romans, nouvelles||Tentative de meurtre||Non-monogamie||Domination et soumission (Sexualité)|
The serial lover	9781439268872	|Tutors and tutoring||Fiction|
Together for Kwanzaa	9780439829595	|Kwanzaa||Juvenile fiction||Siblings||African Americans||Fiction||Brothers and sisters||Kwanzaa (Fête)||Romans, nouvelles, etc. pour la jeunesse||Frères et sœurs||Noirs américains|
The last star	9781410488763	|Extraterrestrial beings||Juvenile fiction||Youth and war||Survival||Human-alien encounters||Fiction||War||Science fiction||Large type books||Extraterrestres||Romans, nouvelles, etc. pour la jeunesse||Jeunesse et guerre||Habiletés de survie||Rencontres avec les extraterrestres|
Race across Gotham city	9780399550133	|Juvenile fiction||Racing||Superheroes||Adventure stories||Fiction||Super Friends (Fictitious characters)||Supervillains||Adventure and adventurers||Courses||Romans, nouvelles, etc. pour la jeunesse||Superhéros||JUVENILE FICTION||Comics & Graphic Novels||Media Tie-In||Superman (Fictitious character)||Wonder Woman (Fictitious character)||Batman (Fictitious character)|
Soaked	9781530584451	|Man-woman relationships||Fiction||Relations entre hommes et femmes||Romans, nouvelles|
What is the sun?	9780663602377	|Bedtime||Juvenile poetry||Nature||Stories in rhyme||Fiction||Questions and answers||Heure du coucher||Poésie pour la jeunesse||Histoires rimées|
The geode room	9780979976902	|Rocks||Fiction||Collection and preservation||Geology||Roches||Romans, nouvelles||Collections et conservation||Géologie|
Joshua's Journey	9781490772950	|African Americans||Juvenile fiction||Reconstruction (U.S. history, 1865-1877)||Fiction||Accidents||Healers||Noirs américains||Romans, nouvelles, etc. pour la jeunesse|
Widow walk	9780982335833	|Serial murderers||Fiction||Hurricanes||Tueurs en série||Romans, nouvelles||Ouragans|
Everything's coming up Rosie	9789814615402	|Girls||Fiction||Families||Schools||Filles||Romans, nouvelles||Familles||Écoles|
Timawa	9789715509039	|Filipinos||Fiction|
The Dalada chronicles	9789552124327	|Fiction||Relics||Temple of the Tooth (Kandy, Sri Lanka)|
With animal	9781625579300	|Motherhood||Fiction|
The hunchback of Seville	9780822235552	|American drama||Fiction||History||Drama|
Cursed	9780692345245	|Witches||Fiction|
Shooting snakes	9781920590017	|Missions||Fiction|
Shrike	9781906301378	|Fiction||Travel|
Off limits	9781598264593	|Orthodox Jews||Fiction||Jews|
Blue	9781936243815	|Viruses||Fiction||Viral vaccines|
Purple Roads	9781742374819	Fiction
Light from Heaven (The Mitford Years)	9780670034635	|Large type books||Fiction||Fiction - Religious||Christian - General||Fiction / Religious||General|
The Problem With Pen Pals (Full House Michelle)	9780671017323	|Pen pals||Fiction||Juvenile Fiction||Children's 9-12 - Fiction - General||Children: Grades 3-4||Truthfulness and falsehood||General||Juvenile Fiction / General||Electronic mail systems|
FACE THE FEAR	9780671021689	|Time travel||Science Fiction, Fantasy, & Magic||Fiction||Juvenile Fiction||Children's 9-12 - Fiction - Science Fiction||Children: Grades 3-4||Science fiction||Juvenile Fiction / General||Extraterrestrial beings||Horror & Ghost Stories|
Causes of Action	9780671023324	|Crime & mystery||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||Legal||Mystery & Detective - Series||Fiction / General|
Tom Clancy's Power Plays	9780671045586	|Thrillers||Fiction||Audio Adult: Books On Tape||Abridged Audio - Fiction/General||Technological||Espionage/Intrigue||Fiction / Espionage||Audiobooks|
Man in Queue	9780671414931	|Mystery and detective stories||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Killdeer Mountain	9780671469962	|Historical - General||Fiction / General||Fiction - Historical||Fiction|
DEVIL IN A BLUE DRESS (Easy Rawlins Mysteries)	9780671511425	|Mystery/Suspense||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Movie-TV Tie-In - Novelizations||Mystery & Detective - Hard-Boiled||Fiction / General||Mystery and detective stories|
The Demu Trilogy	9780671532291	|Science Fiction - General||Fiction / Science Fiction / General||Fiction||Fiction - Science Fiction|
Crimson City	9780505526229	|Romance - General||Fiction||Fiction - Romance||Romance: Gothic||Romance - Fantasy||Love stories|
Primitive Splender (Second Chance at Love Book)	9780515064018	|General||Fiction||Fiction - General|
Down Among Dead Men	9780515076387	|Mystery and detective stories||Fiction|
A Gathering Place	9780515139846	|General||Fiction - Religious||Fiction||Christian - General||Fiction / General||Religious - General|
Available Light	9780671632052	|General||Fiction / General||Fiction - General||Fiction|
Chain of Attack	9780671632694	|Science fiction||Fiction - Science Fiction||Fiction||Science Fiction - General||Fiction / Science Fiction / General|
Deadly Rehearsal	9780671691691	|Mystery and detective stories||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / Mystery & Detective / General||Mystery & Detective - General|
Kevin Corbett Eats Flies	9780671691837	|Juvenile Fiction / General||General||Fathers and sons||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Moving, Household||Fiction||Friendship||Children's 9-12|
Tale Of Benjamin Bunny, The	9780671692544	|Holidays & Celebrations - Easter||Children: Babies & Toddlers||Children's Books/Ages 4-8 Fiction||Rabbits||Animals - Rabbits||Classics||Holidays & Celebrations - Easter & Lent||Juvenile Fiction / Classics||Children's 4-8||Fiction|
In the Frame	9780671696481	|Mystery & Detective - General||Fiction / Mystery & Detective / General||Fiction||Fiction - Mystery/ Detective|
Starliner	9780671721213	|Horror & ghost stories||Science Fiction - Military||American Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Science Fiction||Science Fiction - Space Opera||Science Fiction - Adventure||Fiction / Science Fiction / General||Science Fiction - General|
Montana Heat	9780671727284	|Westerns - General||Fiction / Westerns||Fiction - Western||Fiction|
Red Badge of Courage (Enriched Classic )	9780671740818	|Classics||Fiction / Classics||Literature: Classics||Fiction||Literature - Classics / Criticism|
HOLLYWOOD HORROR (NANCY DREW HARDY BOY SUPERMYSTERY )	9780671781811	|Mysteries, Espionage, & Detective Stories||Juvenile Fiction / Action & Adventure||Fiction||Hollywood (Los Angeles, Calif.)||Children's 12-Up - Fiction - Mystery||Mystery and detective stories||Children: Young Adult (Gr. 7-9)|
Songs of Stars and Shadows	9780671812775	|Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Non-Classifiable|
HOT WINTER NIGHTS (WILD HEARTS 6): HOT WINTER NIGHTS (Wild Hearts)	9780671887834	|Fiction||Life Skills & Personal Awareness, General Studies||Friendship||Children's Books - Young Adult Fiction||Children: Young Adult (Gr. 7-9)||General||Juvenile Fiction / General||Mothers and daughters||Children's Books - Young Adult|
Good Night, Everyone!	9780517072141	|Non-Classifiable||Sale Books||Fiction||Nonfiction - General||Bedtime||Toys|
The Quincunx	9780517079058	|Young men||Non-Classifiable||Sale Books||Nonfiction - General||Fiction||Historical fiction||Detective and mystery stories||London (England)|
Nop's Hope	9780517158869	|Fiction||Non-Classifiable||Sale Books||Fiction - General|
Murder Ink	9780517347850	|Nonfiction - General||Non-Classifiable||Sale Books||Detective and mystery stories, English||Fiction||Detective and mystery stories,||Detective and mystery stories, American||Miscellanea||Mystery and detective stories|
Eve's Apple	9780517400739	|Fiction||SALE BOOKS||Fiction / General||Fiction - General|
Pop.1280	9780679408031	|Non-Classifiable||Audio - Mystery||Fiction||Mystery & Detective - General||Audio Adult: Books On Tape|
Angel	9780679434115	|General||Fiction||Audio - Fiction - General||Audio Adult: Books On Tape||Fiction / General|
Black Beauty	9780679434405	|Horses||Classics||Audiobooks||Audio - Children's Classics||Children's Audio - 9-12||Audio: Juvenile||Fiction||Animals - Horses||Non-Classifiable||Children's audiobooks|
Pursuit	9780679453062	|Serial murders||Mystery & Detective - General||American Mystery & Suspense Fiction||Fiction - Mystery/ Detective||Fiction||Psychological||Ex-police officers||Fiction / General||Mass murder||Murderers|
Fury	9780679463337	|United States||Literary||Carter, Angela - Prose & Criticism||Fiction - General||Fiction||Middle aged men||General||Fiction / General||Reading Group Guide||College teachers||British|
Mohawk	9780679725770	|General||Non-Classifiable||City and town life||Fiction||New York (State)||Fiction - General|
Fear	9780679730484	|Modern fiction||Literary||Fiction - General||Fiction||Fiction / Literary||General|
Child's Treasury of Beatrix Potter	9780517646014	|General||Non-Classifiable||Children's stories, English||Fiction||Children's All Ages||Animals||Short stories|
Follow the Drinking Gourd	9780679819974	|Underground railroad||People & Places - United States - African-American||Fiction||Children's Books/Ages 4-8 Fiction||Children: Preschool||Slavery||Historical - United States - 19th Century||Juvenile Fiction / General||Fugitive slaves||Children's 4-8 - Picturebooks|
Return to Neverland	9780679830757	|Fantastic fiction||Non-Classifiable||Fiction||Preschool Picture Story Books||Peter Pan (Fictitious character)||Children: Preschool|
Why Pick on Me?	9780679919476	|Popularity||School stories||Juvenile Easy Readers||Social Issues - Emotions & Feelings||Sacher, Louis||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 3-4||Readers - Beginner||Humorous Stories||Juvenile Fiction / Social Situations / General||Children: Grades 2-3||Schools||Fiction|
The Fox Hunt	9780688068813	|General||Farm life||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Hunting||Cats||Fiction||Foxes|
What Can Rabbit Hear? (A Lift-the-Flap Book)	9780688104559	|Puzzles||Preschool Picture Story Books||Children's Baby/Preschool||Children: Preschool||Rabbits||General||Fiction||Hearing|
The Color of Absence 	9780689828621	|Social Issues - Death & Dying||Social Situations - Emotions & Feelings||Short stories, American||Juvenile Fiction||Children's 12-Up - Fiction - General||Social Situations - Adolescence||Children: Grades 3-4||Social Issues - Emotions & Feelings||Social Issues - Adolescence||Juvenile Fiction / Social Situations / Emotions & Feelings||YA: Grades 10-12||Fiction||Loss (Psychology)||Short Stories|
The One in the Middle is the Green Kangaroo	9780689842900	|Juvenile Fiction||Fiction||Children: Grades 1-2||Children's Books/Ages 4-8 Fiction||General||Family - General||Social Issues - General||Juvenile Fiction / Family / Siblings||Family - Siblings||Brothers and sisters||Family life|
Be Good, Gertie! (E.T. the Extra Terrestrial)	9780689843648	|Movie Tie - In||Extraterrestrial beings||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Science Fiction, Fantasy, & Magic||Action & Adventure - General||Juvenile Fiction / Movie or Television Tie-In||Fiction|
1 is One	9780689851421	|Stories in rhyme||Counting||Juvenile Fiction||Children's Books/Baby-Preschool||Children: Grades 2-3||Concepts - Counting & Numbers||Juvenile Fiction / Concepts / Counting||Fiction|
Speeding	9780689859076	|Social Issues - Dating & Sex||Love & Romance||College students||Juvenile Fiction||Children's 12-Up - Fiction - General||Young men||Children: Young Adult (Gr. 10-12)||Social Issues - Emotions & Feelings||Self-reliance||Boys / Men||Juvenile Fiction / Family / Parents||Fiction|
Dhuoda, Handbook for her Warrior Son	9780521395991	|Other prose: classical, early & medieval||Fiction||Applied Ethics||Medieval Church (476-1517)||Philosophy||History - General History||Teenage boys||Ethics & Moral Philosophy||Medieval||History / Medieval||Literary Collections / Continental European||Literary Criticism-Medieval||Philosophy-Ethics & Moral Philosophy||Conduct of life||Early works to 1800||Early works to 1900|
Doctor De Soto Goes to Africa Book and Tape (Tell Me a Story)	9780694700035	|Modern fiction||Humorous Stories||Children's audiobooks||Juvenile Fiction||Children's Audio - 4-8||Audio: Juvenile||Children: Grades 1-2||Mice||Animals - General||Juvenile Fiction / Humorous Stories||Dentists||Fiction|
Morris the Moose Book and Tape (I Can Read Book 1)	9780694700059	|Readers - Beginner||Humorous Stories||Children's Audio - 4-8||Juvenile Fiction||Audio: Juvenile||Children: Grades 1-2||Moose||Animals - General||Juvenile Fiction / Readers / Beginner||Animals||Children's audiobooks||Fiction|
The member	9780701120849	|Fiction||Scotland||Social life and customs|
The Ogre's Embrace (Emerging Voices (Quartet))	9780704370432	|Modern fiction||French (Language) Contemporary Fiction||Fiction||General|
The Novel, Spirituality and Modern Culture	9780708315996	|Novels, other prose & writers: from c 1900 -||Religious experience||Spirituality in literature||Religion||Literature - Classics / Criticism||English||Christianity||Literary Collections / Essays||Fiction||Spirituality - General||Authorship||Religious aspects|
Tilly Trotter Widowed (Ulverscroft Large Print)	9780708909157	|Animals - General||Fiction||Children's All Ages|
Songs of Silence	9780708944134	|Romance: Modern||Fiction||Fiction - Romance||Romance - General|
Banjo's Brand	9780708945773	|Westerns - General||Fiction||Fiction - Western||Westerns|
Behind the Mask	9780709070238	|General||Modern fiction||Fiction|
Arkansas Fury	9780533154975	|General||Action & Adventure||Fiction||Fiction - General|
Simon Says	9780711215290	|Animal stories||Picture books||Games||Children's 4-8 - Picturebooks||Juvenile Fiction||Pigs||Children: Grades 3-4||Geese||Animals - Birds||Animals - Pigs||Humorous Stories||Fiction|
Celebrations at Thrush Green (Eagle Large Print)	9780792719212	|Thrush Green (Imaginary place)||Fiction - General||Large Print||Villages||General||Fiction||Country life||England|
Big Cherry Holler (Big Stone Gap Novels)	9780792725091	|Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||General|
The Catcher in the Rye	9780553117226	|Classics||Fiction||Literature: Classics|
RUNAWAY SPACESHIP#30	9780553154634	|General||Non-Classifiable||Fantasy||Fiction||Children's 9-12 - Fiction - General||Space ships||Children: Grades 1-2|
NO TIME FOR TEARS	9780553260922	|General||Non-Classifiable||Fiction||Fiction - General|
Forbidden Love	9780553262940	|Fiction||Love||Children's 12-Up - Fiction - General||Children: Young Adult (Gr. 7-9)||General||Non-Classifiable||Family life||Jealousy|
Undercover	9780553269956	|General||Non-Classifiable||Fiction - General||Fiction|
Imagining Argentina	9780553345797	|Modern fiction||Political prisoners||Fiction - General||Fiction||Short Stories (single author)||Literary||Fiction / Literary||Argentina||Disappeared persons||Political fiction|
Fever	9780553442816	|Romance||Romance - Contemporary||Fiction||Nonfiction||Romance: Modern||Non-Classifiable||Nonfiction - General|
Jessica's No Angel	9780553483505	|Social Issues - Values||Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||Action & Adventure - General||Juvenile Fiction / Social Situations / General||Honesty||Schools|
Perfect Girls (Replica 4)	9780553492415	|Fiction||Juvenile Fiction||Competitions||Children's 9-12 - Fiction - Science Fiction||Children: Grades 3-4||Science fiction||Orthography and spelling||Juvenile Fiction / Science Fiction, Fantasy, Magic||Cloning||Science Fiction, Fantasy, & Magic||English language|
Fountain of Death	9780553564495	|Mystery fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
The Dead Cat Bounce	9780553578577	|Modern fiction||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / General|
The Saints of the Sword 	9780553580327	|Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fantasy - Series||Fiction / Fantasy / Epic|
Valley of the Soul	9780553587111	|American Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||Fiction / Fantasy / General||Mystery & Detective - General|
The Pleasure Trap	9780553589573	|Historical fiction||Romance||English Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Historical||Romance - General||Fiction / Romance / General||Romance - Historical||Love stories|
Tahn	9780800759995	|General & Literary Fiction||Religious - General||Good and evil||Fiction - Religious||Fiction||Religious - Historical||Christian - Historical||Fiction / Religious||Christian fiction||Dorn, Tahn (Famous character)||Historical fiction||Middle Ages|
Last Chance Texaco	9780571201440	|Modern fiction||General||Fiction|
The Original Peter Rabbit Miniature Collection (Mini-pack, Potter)	9780723250784	|Fiction||Picture books||Juvenile Fiction||Children's 4-8||Children: Preschool||General||Juvenile Fiction / General|
Little Women	9780723512110	|Fiction||Juvenile Fiction||Children: Grades 4-6||JUV||JUV007000||Classics||Classic fiction||Family life||Sisters|
Greenthieves	9780727849519	|American Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Science Fiction||Fantasy||Science Fiction - General|
The Mary Celeste	9780727854117	|Adventure / thriller||Crime & mystery||Thrillers||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Historical||Chronological Period/1851-1899||Chronological Period/19th Century||Fiction / Mystery & Detective / General||Fiction / Mystery/ Detective||Mary Celeste (Brig)|
Bird of Prey	9780727860460	|Crime & mystery||Mystery & Detective - Traditional British||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General||Fiction / Mystery/ Detective|
The Next Room	9780727862891	|Adventure / thriller||Suspense||English Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Traditional British||Adult children of divorced parents||Apparitions||England||Fiction / Mystery & Detective / Traditional British||Fiction / Mystery/ Detective||Fiction/Suspense||London (England)||Ghost||Thrillers||Ghost stories||Single mothers|
The Third Princess (Septimus Severus Quistus)	9780727863225	|Crime & mystery||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / Mystery & Detective / General||Fiction / Mystery/ Detective||History||Nero||Nero, 54-68||Rome||Historical - General|
Ice Age (Severn House Large Print)	9780727871718	|Modern fiction||Thrillers||Large type books||Fiction - General||Fiction||General||Fiction / General||Political||Science Fiction - General|
The Dallancy Bequest	9780727874801	|Modern fiction||Romance - General||Fiction||Fiction - General||General||England||Fiction / General||Genealogy||Large type books||Oxfordshire||Women genealogists|
Redcap	9780727891792	|War fiction||War & Military||Fiction / Men's||Fiction / War||Fiction||Fiction - Men's  Adventure|
Theory of the Novel	9780801863974	|Literary theory||Novels, other prose & writers||Literature - Classics / Criticism||Literary Criticism||Semiotics & Theory||Literary Criticism & Collections / Theory||Fiction||History and criticism||Technique|
The Wild Boys	9780802133311	|Modern fiction||Burroughs, William - Prose & Criticism||Literature - Classics / Criticism||Fiction||Science Fiction - General||Fiction / General||Black humor (Literature)||Science fiction|
Terraplane (Womack, Jack)	9780802135629	|Modern fiction||Suspense||American Science Fiction And Fantasy||Fiction - General||Fiction||Espionage/Intrigue||Historical - General||Fiction / Literary||Literary|
Husband and Wife	9780802140098	|General||Fiction - General||Fiction||Fiction / Family Saga|
Last Love in Constantinople	9780802313232	|Slavic (Language) Contemporary Fiction||Fiction - General||Fiction||General||Sagas|
The Complete Fiction of Bruno Schultz	9780802710918	|Fiction anthologies & collections||Schulz, Bruno,||Slavic Literature||Fiction - General||Fiction||Translations into English||General||Schulz, Bruno||1892-1942||Poland||Social life and customs|
Henry and Amy	9780802786869	|Juvenile Fiction||Friendship||Children's 4-8 - Picturebooks||Children: Kindergarten||Social Issues - Friendship||General||Fiction||Individuality|
Velocity Gospel (Accomplice)	9780575073944	|Science fiction||English Science Fiction And Fantasy||Fiction||Fiction - Science Fiction||Fantasy||Fantasy - General||Science Fiction - General||FICTION_FANTASY_GENERAL||FICTION_HUMOROUS||Fiction / Fantasy / General|
The Luck of Ginger Coffey (Paladin Books)	9780586087022	|Modern fiction||Fiction|
Proper Marriage (Children of Violence)	9780586089996	|Modern fiction||Fiction - General||Fiction||General|
Book of Names (Diadem: A Fantasy Mystery, No. 1)	9780590059473	|Science Fiction, Fantasy, & Magic||Fantastic fiction||Children's 9-12 - Fiction - Fantasy||Children: Grades 4-6||Adventure and adventurers||Fantasy fiction||Fiction|
Karen's Sleigh Ride (Baby-Sitters Little Sister)	9780590065900	|Moneymaking projects for children||Holidays & Festivals - Christmas||Christmas||Children's 9-12 - Fiction - General||Social Situations - General||Children: Grades 2-3||Social Issues - General||Moneymaking projects||Holidays & Celebrations - Christmas & Advent||Fiction|
The World's Fair	9780590226561	|Fiction||Juvenile fiction||Louisiana Purchase Exposition||Wilder, Laura Ingalls|
Small treasures	9780590275682	|Fiction||Souvenirs|
Flirting	9780590408387	|Love & Romance||Children's 9-12 - Fiction - Romance||Fiction||Cheerleading||High schools|
Drina Dances Again (Drina, No 5)	9780590425575	|General||Ballet dancing||Children's 9-12||Acting||Ballet dancers||Fiction||Children: Grades 4-6|
Volcanoes and Earthquakes	9780590425926	|Fiction||Volcanoes||General||Children's Books/Ages 9-12 Fiction||Children: Grades 4-6||Natural Disasters||Earthquakes||Juvenile literature||Children's 9-12|
Sixth Grade Can Really Kill You	9780590428835	|Juvenile Fiction||Teacher-student relationships||Fiction||Children's 9-12||Dyslexia||Reading||Schools|
The Bloody Country (Point)	9780590431262	|Pennsylvania||Frontier and pioneer life||Children's 9-12||Children's Books/Ages 9-12 Fiction||History||Wyoming Valley (Pa.)||General||Fiction|
The Last American	9780735104464	|Science Fiction||Science Fiction - High Tech||Fiction|
Cars	9780736422932	|Transportation - Cars/Trucks||Juvenile Fiction||Preschool Picture Story Books||Children's Books/Baby-Preschool||Children: Preschool||Movie Tie - In||Action & Adventure - General||Humorous Stories||Juvenile Fiction / Movie or Television Tie-In||Transportation - Cars & Trucks||Automobile racing||Automobiles||Fiction|
Waiting for Noel	9780802852397	|Christianity||Fiction||Juvenile Fiction||Family - New Baby||Children's Books/Ages 4-8 Fiction||Children: Grades 4-6||Religious - Christian||Holidays & Celebrations - Christmas & Advent||Holidays & Celebrations - Easter & Lent||Holidays & Celebrations - Christmas|
Lancelot	9780804103800	|Modern fiction||Fiction - General||Fiction||Classics||Non-Classifiable|
Sins of the Wolf (William Monk Novels)	9780804113830	|Mystery fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Aggravated Assault	9780738804446	|Espionage & spy thriller||General & Literary Fiction||Medical||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||Thrillers|
Lavender Teasers 	9780738835167	|General & Literary Fiction||Literature of special Gay interest||Literature of special Lesbian interest||Lesbian||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Short Stories||Gay|
Somewhere Obscurely	9780738846576	|Science Fiction||Science Fiction - General||Fiction||Fiction - Science Fiction|
The Broker (John Grishham)	9780739316443	|Suspense||Espionage/Intrigue||Fiction||Abridged Audio - Fiction/Suspense Thriller||Mystery/Suspense||Thrillers||Fiction / Suspense||Audiobooks|
The Lost Colony	9780739336809	|Science Fiction, Fantasy, & Magic||Children: Young Adult (Gr. 7-9)||Juvenile Fiction||Children's Audio - Young Adult||Children: Grades 4-6||Action & Adventure - General||Juvenile Fiction / General||Adventure and adventurers||Children's audiobooks||Fiction||Space and time|
Beloved	9780739342275	|African American Novel And Short Story||Morrison, Toni - Prose & Criticism||Fiction||Unabridged Audio - Fiction/General||Historical - General||Literary||Fiction / Literary||Audiobooks|
Murder in the D.A.'s Office	9780741406972	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Alicia 'Unworthy Life'	9780741430328	|General & Literary Fiction||Fiction||Fiction - General||Visionary & Metaphysical|
Child of God	9780743225915	|Sagas||Fiction - General||Fiction||General||Fiction / General|
Man and Wife	9780743236140	|Romance - Contemporary||Fiction - Romance||Fiction||Fiction / General||General|
Peach Boy and Other Japanese Children's Favorite Stories	9780804804691	|Fiction||Fairy Tales & Folklore - Asian||Juvenile Fiction||Children's 4-8 - Fiction - General|
Best Short Stories of Guy De Maupassant	9780804901611	Fiction
The Best-Loved Doll (An Owlet Book)	9780805054675	|Toys, Dolls, & Puppets||Fiction||Children: Grades 3-4||Children's Books/Ages 4-8 Fiction||Readers - Beginner||Juvenile Fiction / General||Contests||Dolls|
