Title	ISBN	Subjects
Mates, dates and sizzling summers	9780689876981	|Juvenile fiction||Teenage girls||Fiction|
Suppose you meet a dinosaur	9780375867200	|Dinosaurs||Etiquette||Fiction||Grocery shopping||Stories in rhyme|
The edge of ruin	9780312575205	|Motion pictures||History||Women motion picture producers and directors||Production and direction||Married people||Fiction|
Glubbery Gray, the knight-eating beast	9781589808676	|Knights and knighthood||Stories in rhyme||Counting||Monsters||Fiction|
Threats	9780374533076	|Missing persons||Fiction|
Sacred story of a temple rebel =	9789556770469	|Fiction||History|
Hide-and-seek	9780448447841	|Rabbits||Brothers and sisters||Toy and movable books||Hide-and-seek||Board books||Lift-the-flap books||Fiction||Specimens|
The Bird sisters	9781611730883	|Sisters||Large type books||Single women||Reminiscing in old age||Fiction|
Ripper	9780399255243	|Orphans||Pinkerton's National Detective Agency||Fathers and sons||Fiction||History||Mystery and detective stories|
Another mouth to feed	9781404860698	|Imagination||Fiction||Monsters||Babies||Figures of speech|
Sasha's Dad	9780373716425	|Single fathers||Fiction|
Sophie the Awesome	9780545242318	|Schools||Self-acceptance||Individuality||Nicknames||Fiction|
Dangerous attachments	9780804112970	|Sylvia Strange (Fictitious character)||Women psychiatrists||Stalking||Escapes||Forensic psychiatrists||Fiction|
The casebook of Constance and Charlie	9780312245016	|Constance Leidl (Fictitious character)||Private investigators||Charlie Meiklejohn (Fictitious character)||Married people||Women psychologists||American Detective and mystery stories||Fiction|
Girl in the arena	9781599903729	|Fame||Marriage||Sex role||Fiction||Gladiators||Family life||People with mental disabilities|
Love the one you're with	9780312348670	|Triangles (Interpersonal relations)||Married women||Fiction|
The trap	9780805079395	|Survival after airplane accidents, shipwrecks||Conduct of life||Trapping||Indians of North America||Survival||Fiction||Old age||Juvenile fiction|
Winter chill	9780688143114	|Scobie Malone (Fictitious character)||Fiction|
The one and only	9780373117932	|Fiction||Librarians||Contests||Valentine's Day||Television actors and actresses|
A worms eye view	9780310704690	|Prophets||Fiction|
The secret history of Moscow	9780809572236	|Fantasy fiction||Fiction|
Gimme an H, gimme an E, gimme an L, gimme a P	9780590321365	|School stories||Fiction||Emotional problems||Mental illness|
The road to Avalon	9780451401380	|Arthurian romances||Adaptations||Fiction|
The Addams Family	9780590455411	|Addams family (Motion picture)||Addams family (Fictitious characters)||Fiction|
Long summer nights	9780373795451	|Man-woman relationships||Journalists||Fiction|
Running Scared	9780373444007	|Fiction||Women detectives||Man-woman relationships||Single fathers|
Dear Lola	9780440917878	|Runaways||Orphans||Juvenile fiction||Runaway children||Fiction|
Druids	9780804108447	|Druids and Druidism||Fiction||History|
Gone	9780553588071	|Kidnapping victims||Missing persons||Government investigators||Separated people||Fiction|
Here come the bridesmaids!	9780590483087	|Juvenile fiction||Babysitters||Fiction|
Miss Garnet's angel	9780786708239	|Women teachers||Renaissance Painting||Angels||Fiction|
Bubbles ablaze	9780451212177	|Fiction||Women journalists||Beauty operators||Bubbles Yablonsky (Fictitious character)||Coal mines and mining|
Star Trek	9781598167443	|James T. Kirk (Fictitious character)||Leonard McCoy (Fictitious character)||Graphic novels||Hikaru Sulu (Fictitious character)||Fiction||Star trek (Television program)||Interplanetary voyages||Montgomery Scott (Fictitious character)||Spock (Fictitious character)|
Try, try again	9781579730895	|Quakers||Winnie-the-Pooh (Fictitious character)||Bears||Juvenile fiction||Children's stories||Fiction|
Time bomb	9780553291704	|Alex Delaware (Fictitious character)||Child psychologists||Fiction|
Away laughing on a fast camel	9780060589363	|Interpersonal relations||Humorous stories||Dating (Social customs)||Diaries||Juvenile fiction||Fiction|
Everything nice	9780553591477	|Middle school teaching||Man-woman relationships||Middle school teachers||Advertising executives||Fiction|
Alice in Wonderland	9781569875162	|Fantasy||Fairy tales||Fantasy fiction||Juvenile fiction||Girls||Fiction|
V	9780765319074	|Human-alien encounters||Imaginary wars and battles||Fiction|
Spyder web	9780446607896	|Business intelligence||Fiction|
The Girl Who Cried Monster	9780590745864	|Libraries||Monsters||Fiction|
Murder in the North End	9780425212950	|Nell Sweeney (Fictitious character)||Fiction|
The summoner	9781844164684	|Fantasy fiction||Princes||Fiction|
Soul of the fire	9781857988543	|Richard Rahl (Fictitious character)||Fiction|
High tech murder	9780966316704	|Murder||High technology||Fiction|
Bad medicine	9780963996022	|Physicians||Fiction|
Racing Parker	9780061065620	|Horses||Fiction|
Bloodline	9780765317063	|Repairman Jack (Fictitious character)||Private investigators||Crimes against||Fiction|
Revenge of the Sinister Six	9780743444637	|Spider-Man (Fictitious character)||Fiction|
Promise the moon	9780385340663	|Family secrets||Families||Iraq War, 2003-||Fiction|
Broken home	9781847444417	|Sisters||Family secrets||Fiction|
Women of mystery II	9780785814856	|Women detectives||Women authors||American fiction||Fiction||American Detective and mystery stories||Policewomen|
Legion	9780765327130	|Police||Serial murders||Fiction|
Ava and the real Lucille	9780374399030	|Sisters||Contests||Parakeets||Pets||Fiction|
A Riverwalk Christmas	9781602609679	Fiction
Jack Flint and the dark ways	9781842555835	|Jack Flint (Fictitious character)||Fantasy||Juvenile fiction||Fiction|
The surrender of Lady Jane	9780425241257	|Magic||Fiction|
Withering tights	9780061799310	|Performing arts||Humorous stories||Self-confidence||Camps||Interpersonal relations||Fiction|
Walking the clouds	9780816529827	|American Science fiction||American fiction||Indians of North America||Fiction|
Styrbiorn the strong	9780816677559	Fiction
Consequences	9781410442857	|Large type books||Fiction||Aristocracy (Social class)||Social life and customs|
Super sweet 13	9780545162845	|Fiction||Birthdays||Parties|
The liberation of Alice Love	9781402253133	|Fiction||Theatrical agents||Identity theft||Identity (Psychology)|
Rango	9781402784415	|Chameleons||Fiction|
Showdown with the shepherd	9781589976313	|Philistines||History||Cousins||Christian life||Space and time||Fiction|
Stolen secrets	9781615990689	|Women psychotherapists||Fiction|
Olivia Brophie and the Pearl of Tagelus	9781561645121	|Magic||Witches||Adventure and adventurers||Animals||Pearls||JUVENILE FICTION / Fantasy & Magic||Fiction|
Foiled	9780448455273	|Beauty shops||Occupations||Schools||Friendship||Jealousy||Fiction|
To win her heart	9781410438546	|Large type books||Ex-convicts||Fiction||Blacksmiths||Librarians|
Transcendence	9780802723703	|Love||Reincarnation||Secret societies||Revenge||Fiction||Musicians||Supernatural||Cello|
Rapture becomes her	9781420118421	|Smugglers||Fiction|
The symphony that was silent	9781434232267	|Detective and mystery stories||Juvenile fiction||Flute||Orchestra||Fiction||School field trips||Theft||Mystery and detective stories|
Something strange and deadly	9780062083265	|JUVENILE FICTION / Horror & Ghost Stories||Magic||Brothers and sisters||JUVENILE FICTION / Historical / United States / 19th Century||Dead||Fiction||Horror stories||JUVENILE FICTION / Science Fiction||History|
A greyhound of a girl	9781419701689	|Voyages and travels||Death||Mothers and daughters||Ghosts||JUVENILE FICTION / General||Grandmothers||Fiction|
The grumpy lobster	9781434240255	|Lobsters||Friendship||Juvenile fiction||Mood (Psychology)||Fiction|
Animals in the outhouse	9781616086596	|Outhouses||Conformity||Forest animals||Fiction|
Read!	9781609921095	|Books and reading||Pigs||Fiction||Domestic animals|
The really awful musicians	9780547328201	|Horses||Musicians||Musical notation||Fiction||Kings, queens, rulers|
Death on the Aegean queen	9781410433916	|Large type books||Fiction|
A month of Sundays	9780374399122	|Fiction||History||Families||Sick||Country life||Family problems||Christianity|
Grace	9781602859289	|Large type books||Amish||Bed and breakfast accommodations||Fiction|
Siege	9780765331281	|Zombies||Fiction|
A whole lot of lucky	9780802723932	|Middle schools||JUVENILE FICTION / Social Issues / Friendship||Family life||Lotteries||Fiction||Schools||Household Moving||JUVENILE FICTION / Family / General (see also headings under Social Issues)||Best friends||Friendship|
Rich & lost in Prosperia	9781936107728	|Economics||Fiction|
Zarathustra must die	9780983294443	|Fiction||FICTION / Literary||Graduate students||Time|
Well-offed in Vermont	9780738725901	|Married people||Investigation||Murder||Fiction|
I want to win!	9780761389934	|Winning and losing||Juvenile fiction||Competition (Psychology)||Princesses||Fiction|
I have a brother	9781589251243	|Brothers||Babies||Fiction|
A spirited gift	9781410448767	|Murder||Investigation||Lost articles||Large type books||Women mayors||Psychic ability||Fiction|
Changeling dawn	9780758265180	|Werewolves||Shapeshifting||Fiction|
Letters from home	9781410449436	|Large type books||Fiction||Letters||World War, 1939-1945||Soldiers|
Love in one edition	9781936846061	|Fiction||Family secrets||FICTION / Romance / Historical||Journalists||FICTION / Literary|
Undead Ed	9781595145314	|Humorous stories||Supernatural||Zombies||Horror stories||Dead||Fiction|
Bully	9781596436305	|Fiction||Bullies||Bulls||Domestic animals|
Utterly lovely one	9780763652678	|Parent and child||Love||Infancy||Animals||Cranes (Birds)||Fiction|
Otis	9780545275736	|Animals||Foster care of animals||Infancy||Juvenile fiction||Kittens||Animal babies||Fiction||Cats||Cat adoption|
One frog sang	9780763647360	|Frogs||Animal sounds||Counting||Fiction|
Dive in!	9781419705236	|Construction equipment||Toy and movable books||Board books||Fiction||Stories in rhyme||Baths||Mice||Specimens|
Rise of the Elgen	9781442454149	|Electricity||Friendship||Fiction||Tourette syndrome||Science fiction|
The eleven	9781935744627	|Painters||Fiction|
Viscount Breckenridge to the rescue	9780062068606	|Kidnapping||Cynster family (Fictitious characters)||Nobility||Fiction|
Wounds of honour	9780340998588	|Fiction||History|
Fiend	9780770436315	|Methamphetamine abuse||Fiction||Zombies||End of the world|
Over you	9781442459397	|Voyages and travels||Administration of Justice||Love||Friendship||Fiction|
Edward Trencom's Nose	9780312377595	|Cheesemakers||Human Heredity||Smell||Fiction|
A bride's sweet surprise in Sauers, Indiana	9781616265724	|Fiction||Arranged marriage||German Americans||Family secrets|
The girl in Berlin	9781846688263	|Fiction||History|
A Comfortable Wife	9780373834983	|Nineteenth century||Fiction||Courtship||Love stories|
Tarantula	9781846687945	|Plastic surgeons||Fetishism (Sexual behavior)||Fiction|
Anatomy of a lawman	9780515148282	|Outlaws||Clint Adams (Fictitious character)||Gunfights||Fiction|
Princess in the iron mask	9780373131587	|Man-woman relationships||Fiction|
Fast forward	9780671899615	|Women television producers and directors||Amnesia||American Mystery fiction||Fiction|
The White Princess	9781451626094	|Fiction||Wars of the Roses (Great Britain : 1455-1485) fast (OCoLC)fst01355312||Queens||History|
Small-town mom	9780373817061	|United States||Armed Forces||Man-woman relationships||United States. Air Force||Single mothers||Widows||Officers||Fiction|
The Secrets She Carried	9780373130832	|Man-woman relationships||Fiction|
God says no	9780802144966	|African Americans||African American gay men||Religious life||Christian gay men||Fiction|
The soldier's sweetheart	9780373878314	|Fiction||Man-woman relationships||Veterans||Single fathers|
Belzhar	9780525423058	|Social Issues||Girls & Women||Emotional problems||Juvenile fiction||Depression & Mental Illness||Fiction||Emotional problems of teenagers||Fantasy & Magic||Dating (Social customs)||Boarding schools||Schools||Friendship||JUVENILE FICTION||Death & Dying|
Dark diversions	9780670066551	|Nineteen nineties||Nineteen eighties||Fiction||Black humor|
A Last Chance Christmas	9780373798278	|Cowboys||Christmas stories||Fiction|
Murder in the abstract	9781410431158	|Murder||Art museums||Fund raisers (Persons)||Crimes against||Fiction||Investigation||Artists||Large type books|
Born to fly	9780821755327	|United States marshals||Chartering||Commercial Aeronautics||Women air pilots||Fiction|
Tuck everlasting	9780590988865	|Secrets||Aging||Immortality||Fiction||Fantasy|
The disappearing bike shop	9780440409380	|Science fiction||Juvenile fiction||Time travel||Fiction|
The phantom of Black's Cove	9780373889150	|Fiction||Women journalists||Small cities||Man-woman relationships||Secrecy|
Crows over a wheatfield	9780671011642	|Abused women||Family violence||Fiction|
Double take	9780739478721	|Dillon Savich (Fictitious character)||Government investigators||Fiction||United States||Large type books||United States. Federal Bureau of Investigation||Lacey Sherlock (Fictitious character)|
Henry and Mudge and the forever sea	9780590222778	|Fiction||Seashore||Fathers and sons||Dogs|
Get that girl out of the boy's locker room	9780439708913	|Football||Football stories||Fiction|
Ah, treachery!	9780446400312	|Political consultants||Fiction|
Capitol reflections	9780981608716	|Coffee||Fiction|
Tempting the negotiator	9780373716258	|Environmentalists||Man-woman relationships||Women lawyers||Fiction|
The dork of Cork	9780446670005	|Dwarfs||Fiction|
Accidentally the Sheikh's wife	9780373740130	|International business enterprises||Princesses||Twins||Brothers||Fiction|
Wakefield hall	9780440217886	|Actresses||Biographers||Fiction||Authorship|
The red carnelian	9780445407848	|Fiction||Department stores||Women copy writers||History|
The Sacrifice	9780689876516	|Families||Witchcraft||Paranormal fiction||Mother-daughter relationship||Family life||Fiction||Puritans||Sisters||Mothers and daughters||History|
Penguin puzzle time	9781606851685	|Phonetic method||Reading comprehension||Juvenile fiction||Activity programs||Zoo animals||Fiction||Reading (Primary)||Penguins||Educational games||Reading||Juvenile literature|
An Echo in the Bone	9780440245681	|Jamie Fraser (Fictitious character)||Scottish Americans||Jamie Fraser (Fictional character)||Fiction||Claire Randall (Fictitious character)||American Revolution (1775-1783) fast (OCoLC)fst01351668||Claire Randall (Fictional character)||Time travel||History|
Darkbound	9780738736495	|Magic||Witches||Siblings||Orphans||Demonology||Fiction|
The quest	9781455503155	|Journalists||Clergy||Grail||Escaped prisoners||Quests (Expeditions)||Women photographers||Fiction|
The Science fiction century	9780965850131	|Science fiction||Fiction|
Again, my love	9781585712809	|Man-woman relationships||Fiction|
No less than the journey	9781847828095	|Large type books||English fiction||Miners||Fiction|
All that glitters	9781442473812	|JUVENILE FICTION / Social Themes / Friendship||Personal grooming||Manicuring||JUVENILE FICTION / Family / Siblings||Juvenile fiction||JUVENILE FICTION / Girls & Women||Fiction||Sisters||Beauty shops||Personal appearance||Nails (Anatomy)||Personal Beauty||Care|
With all my love	9781471110764	|Mothers and daughters||Fiction||Family secrets|
Regrets only	9781250070944	|Man-woman relationships||Contemporary Women||Middle-aged women||Single women||Contemporary||Fiction||Romance||Musicians||FICTION||Friendship|
Ruin Falls	9780345549075	|Family secrets||Farm life||City and town life||Parental kidnapping||Secrets||Family life||Fiction||Investigation||Vacations||Missing persons||Mothers of kidnapped children||Amerikanisches Englisch||Thriller||Criminal investigation|
The black widow	9780007552351	|Art restorers||Assassins||Intelligence officers||Gabriel Allon (Fictitious character)||IS (Organization)||Fiction||Secret service||Terrorism||Undercover operations|
Sleep like the dead	9781847443915	|Solomon Brightman (Fictitious character)||Murder||Psychologists||Fiction||Detective and mystery stories||Investigation||Missing persons||Police||William Lorimer (Fictitious character)|
Texas love song	9780373862658	|Man-woman relationships||African Americans||Fiction|
Voices for freedom	9781585368860	|Children's stories, American||Underground Railroad||African Americans||Juvenile fiction||March on Washington for Jobs and Freedom (1963 : Washington, D.C.)||Slavery||Fiction||March on Washington for Jobs and Freedom. fast (OCoLC)fst01798999||Short stories||History|
Cat Dad, King of the Goblins	9781927668115	|Goblins||Frogs||Juvenile fiction||Comic books, strips||Children||Fiction|
The boom room	9781459805149	|Homicide||Readers for new literates||Murder||Juvenile fiction||Jealousy||Loyalty||Family life||Detective and mystery stories||Investigation||Mystery fiction||Fiction||Friendship||Criminal investigation|
The chocolate bunny brouhaha	9780451473837	|Women detectives||Murder||Investigation||Lee McKinney Woodyard (Fictitious character)||Chocolate industry||Fiction|
The monster of Sodor	9780375973239	|Juvenile fiction||Fiction||Railroad trains||Monsters||Thomas the Tank Engine (Fictitious character)|
Meri Mercer doesn't lie, mostly	9781624020094	|Characters in literature||Magic||Honesty||Mirrors||Magic mirrors||Fantasy fiction||Juvenile fiction||Fiction||Secrets||Secrecy||Truthfulness and falsehood||Friendship|
Infected	9780385741064	|Puzzles||Dating (Social customs)||Secrets||Survival||Juvenile fiction||Spy stories||Fiction|
The lost guide to life and love	9780750532808	|Women food writers||Genealogy||Fiction|
Eldorado Red	9780758294654	|Inner cities||African American criminals||Revenge||Fathers and sons||Street life||Drug abuse and crime||Fiction||African Americans|
The disgraced playboy	9780373237708	|Sex in the workplace||Man-woman relationships||Fiction|
Riders on the wind	9781444816730	|Large type books||Kidnapping||Wild west shows||Fiction|
Not dead yet	9780330515573	|Roy Grace (Fictitious character)||Police||Fiction|
Two for joy	9781843952848	|Sisters||Married people||Weddings||Mothers-in-law||Fiction|
Coincidence	9780062309891	|Fate and fatalism||Fiction||Coincidence|
Red planet blues	9780425256824	|Private investigators||Fossils||High Tech||FICTION||Fiction||Science Fiction||General||Amerikanisches Englisch|
Captivated by her innocence	9780373131808	|Man-woman relationships||Fiction|
Splat!	9781771470094	|Juvenile fiction||Humorous stories||Brothers||Pigeons||Voles||Bird droppings||Fiction|
This is how it ends	9781455511310	|Man-woman relationships||Americans||NEW LIST 20121031||Women architects||Global Financial Crisis, 2008-2009||Bankers||Fiction|
To wed a highland bride	9780739490334	|Inheritance and succession||Fiction|
We're here	9780545387071	|Unidentified flying objects||Science fiction||Sightings and encounters||Extraterrestrial beings||Fiction|
Messengers	9780871593559	|Angels||Fiction|
The village newcomers	9781444804706	|Country life||Turnham Malpas (England : Imaginary place)||Fiction|
Touching distance	9781409131557	|Detective and mystery stories||Investigation||Jimmy Suttle (Fictitious character)||Serial murderers||Murder||Fiction|
Hawk's Way : Faron & Garth	9780373606184	Fiction
Donald's favorite season	9781579733889	|Seasons||Juvenile fiction||Fiction|
What belongs to her	9780373608362	|Organized crime||Right of property||Man-woman relationships||Families||Fiction|
Curly saves Grandma's house	9781741662931	|Juvenile fiction||Monsters||Fiction|
The travels of Daniel Ascher	9781590517079	|Authors||Fiction|
Spring according to Humphrey	9780399257988	|Schools||Spring||Juvenile fiction||Hamsters||Fiction|
Re Jane	9780525427407	|Korean American women||Group identity||Au pairs||Fiction|
Those who knew	9780525560432	|Politicians||Power (Social sciences)||Social change||Fiction|
The empty chair	9780399165887	|Spirituality||Fiction|
The spy across the table	9781476794914	|Kidnapping||Investigation||Murder||Antique dealers||Fiction|
As Brave As You	9781508225096	|Blind||Coming Of Age||Grandfathers||Brothers||Juvenile fiction||General Fiction||Fiction|
The puzzled penguin	9780545842228	|Juvenile fiction||Penguins||Human-animal communication||Zoos||Fiction|
Louie lets loose!	9781338055085	|Schools||Juvenile fiction||Unicorns||Acting||Fiction|
Bob's rock	9780807506721	|Humorous stories||Pets||Juvenile fiction||Rocks||Dogs||Fiction|
Song of Yuan-yuan	9781480845169	|Fiction||History|
Stick Dog craves candy	9780062683496	|Feral dogs||Juvenile fiction||Friendship||Dogs||Candy||Fiction|
You will pay	9781491531631	|Murder||Investigation||Camps||Fiction||Practical jokes||Camp counselors|
Kaleidoscope song	9781481477673	|Radio broadcasting||Music||Lesbians||Blacks||Rape||Fiction|
Templar heresy	9781620556580	|Crusades||Assassins (Ismailites)||Fiction||Templars||Albigenses||Gnosticism||Nizārīs||Middle Ages||Islam|
You won't know I'm gone	9781250123619	|Young women||Revenge||Spy stories||Fiction|
She regrets nothing	9781501155987	|Rich people||Cousins||Inheritance and succession||Fiction|
The great alone	9781427212689	|FICTION / Family Life||FICTION / Contemporary Women||Vietnam War, 1961-1975||Survival||Veterans||Vietnam War (1961-1975) fast (OCoLC)fst01431664||Fiction|
Two peas in a pod	9781338162899	|Characters in literature||Fairy tales||Magic||Brothers and sisters||Princesses||Fiction|
Alternate side	9780525637318	|Life change events||Marriage||Fiction|
Pacifica	9780765336637	|Science fiction||Adventure and adventurers||Pirates||Fiction|
Gods, monsters, and the lucky peach	9781250163851	|Time travel||Fiction|
Ghost Boys	9781549172458	|Death||Families||African Americans||Juvenile fiction||JUVENILE FICTION / Historical / United States / 20th Century||Family life||Racism||JUVENILE FICTION / People & Places / United States / African American||JUVENILE FICTION / Social Issues / Prejudice & Racism||JUVENILE FICTION / Social Issues / Violence||Fiction||Police shootings|
Edgar Allan Poe and the jewel of Peru	9781681776675	|Kidnapping||Investigation||Authors||Murder||Detective and mystery stories||Fiction|
Macbeth	9780525588337	|Drug traffic||Police||FICTION / Psychological||Nineteen seventies||FICTION / Literary||FICTION / Thrillers / Crime||Fiction|
Neanderthal opens the door to the universe	9781484790625	|Grief||High schools||Schools||Family problems||Visions||Fiction|
Mourning	9781942658443	|Family secrets||Fiction||Drowning victims|
Double blind	9781250075994	|Murder||Investigation||Fiction|
Horse	9781101874332	|Horses||Families||Girls||Fiction|
The Flash by Mark Waid	9781401278212	|Comic books, strips||Superheroes||Fiction|
If only	9780062393630	|Birthmothers||Adopted children||Fiction|
Bluestone & vine	9781420145472	|Folk singers||Irish||Man-woman relationships||Women folk musicians||Veterans||Vineyards||Fiction|
Frozen reign	9780062412423	|Kings and rulers||Revolutions||Magic||Teenage girls||Good and evil||Synesthesia||Fiction|
Miss Bingley requests	9781683318378	|Man-woman relationships||Fiction|
Christmas in the forest	9780439151078	|Cats||Christmas||Juvenile fiction||American Christmas stories||Mice||Fiction|
Me, antman & fleabag	9780702236174	|Aboriginal Australians||Fiction|
Silver	9781935142058	|Cults||Fiction|
Slightly Tempted	9780749937867	|Fiction||Bedwyn family (Fictitious characters)||History|
Me & my brothers	9781427802293	|Families||Brothers and sisters||Fiction|
Linnet	9781595110022	|Runaway teenagers||Fiction|
Burn	9781594133657	|Lottery winners||Ocean travel||Fiction|
One piece	9781421534619	|Treasure troves||Adventure and adventurers||Pirates||Comic books, strips||Fiction|
Heading south	9781553654834	|Sex tourism||Fiction|
A life apart	9781849011013	|Young gay men||East Indians||Landladies||Governesses||Immigrants||Social isolation||Fiction|
The immortalists	9781612181509	|Microbiologists||Immortalism||Fiction||Progeria|
Death is the hunter	9780451236074	|Murder||Revenge||Fiction|
Code blue	9781410431103	|Women physicians||Fiction|
Secret sins	9781250017017	|Sheriffs||Man-woman relationships||Investigation||Murder||Fiction|
Blood of dragons	9780062116857	|Human-animal relationships||Magic||Voyages and travels||Quests (Expeditions)||Dragons||Imaginary places||Fiction||Mythical Animals|
Harriet	9781903155875	|Death and burial||Fiction|
Witch wraith	9780345523532	|Druids and druidism||Shannara (Imaginary place)||Heroes||Good and evil||Quests (Expeditions)||Elves||Fiction|
Freud's mistress	9780399163074	|Fiction||Psychoanalysts|
Itch	9781454905097	|Chemical elements||Juvenile fiction||Adventure stories||Fiction|
Black Venus	9781250014238	|Social life and customs||Fiction|
Melonhead and the We-Fix-It Company	9780385741651	|Humorous stories||Behavior||Fiction|
Dark waters	9781250006738	|Fiction||Coroners||Murder||Investigation||History|
Saving the team	9781442485709	|JUVENILE FICTION / Sports & Recreation / Soccer||Families||Soccer stories||JUVENILE FICTION / Girls & Women||Juvenile fiction||JUVENILE FICTION / Social Issues / Friendship||Family life||Fiction||Leadership||Household Moving||Soccer||Friendship|
Portraits of an artist	9781937818128	Fiction
Solo	9780062223128	|Fiction||Civil war||Intelligence officers|
The magician's bird	9780062118936	|Treasure hunt (Game)||Historic buildings||Schools||Juvenile fiction||Mystery and detective stories||Fiction|
Mrs. Spring Fragrance	9780486493176	|Chinese Americans||Chinatowns||Fiction|
The hollow ground	9781250041982	|Fiction||Young women||Coal mine accidents||Irish Americans|
My Struggle Book Three	9781935744863	Fiction
Haunted	9780399169762	|Suicide||Historic buildings||Fiction|
Queen of hearts	9780425260364	|History||Aristocracy (Social class)||Motion picture producers and directors||Mothers and daughters||English||Crimes against||Fiction|
Dark blood	9780425271445	|Reincarnation||Werewolves||Fiction|
Tigerman	9780385352413	|Street children||Detective and mystery stories||British Diplomatic and consular service||Fiction||Boys||Soldiers||Islands||Colonies||Environmental disasters|
Cameron	9781478399261	|Fiction||Man-woman relationships||Stripteasers||African American women||Street life|
Wednesday	9781592701520	|Shapes||Play||Juvenile fiction||Friendship||Shape||Fiction|
In a handful of dust	9780062198532	|Survival||Self-reliance||Water supply||Fiction|
Stitching Snow	9781423185079	|Science fiction||Characters in literature||Resistance to Government||Mines and mineral resources||Robots||Identity||Fiction|
Exquisite captive	9780062318565	|Genies||Wishes||Magic||Juvenile fiction||Jinn||Human trafficking||Fiction|
The other day I met a bear	9781622770762	|Stories in rhyme||Pictorial works||Children's stories||Bears||Juvenile fiction||Foxes||Fiction|
The seventh day	9780804197861	|Social life and customs||Fiction|
None so blind	9781459721401	|Michael Green (Fictitious character)||Police||Murder||Investigation||Fiction|
Sarah's choice	9781401689247	|Pregnancy||Christian life||Ethical problems||Fiction|
Wrongful death	9780062355935	|Murder||Anna Travis (Fictitious character)||Investigation||Fiction|
