Title	ISBN	Subjects
I Love Cats (Rookie Readers)	9780516420417	|Readers - Beginner||Juvenile Easy Readers||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Cats||Fiction|
Western Tales: Bret Harte	9780517052891	|Non-Classifiable||Sale Books||Western stories||Sale Adult - Literature - Classics & Contemporary||Fiction||Short stories||West (U.S.)|
Love, Alice	9780517158906	|Nonfiction - General||Non-Classifiable||Sale Books||Fiction|
Book Of Fiction	9780517560853	|Fiction||Non-Classifiable||Sawka, Jan||Sale Books||Sawka, Jan,||1946-|
Parade's End	9780679417286	|Modern fiction||Literary||20th Century English Novel And Short Story||Literature - Classics / Criticism||Fiction||World War, 1914-1918||Classics||War & Military||Fiction / Literary||George V, 1910-1936||Great Britain||History|
The Tale of Genji	9780679417385	|To 1600||Romances||Japanese Novel And Short Story||Literature - Classics / Criticism||Fiction||Social life and customs||Literary||Fiction / Literary||Japan||Parables|
QUARTERLY, NO.20	9780679736912	|Non-Classifiable||Fiction||Literature - Classics / Criticism||Periodicals||Collected works||20th century||American literature||Literature, Modern|
The Young Black Stallion	9780679813484	|Horses||Children: Grades 4-6||Animals - Horses||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Fiction||Action & Adventure - General||Juvenile Fiction / Animals / Horses|
Tar Beach	9780517885444	|Picture books||People & Places - United States - African-American||Fiction||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Social Issues - Self-Esteem & Self-Reliance||JUV||JUV011010||Juvenile Fiction / General||Afro-Americans||Flight|
Whichaway	9780679820222	|Courage||Non-Classifiable||Fiction||Literature (Young Adult)||Survival||Survival (after airplane accidents, shipwrecks, etc.)||Children: Young Adult (Gr. 7-9)|
TINY TROLLS 123 (Mini-Storybooks)	9780679847922	|Numbers & counting||Preschool Mathematics Skills||Children: Preschool||Counting||Non-Classifiable||Fiction||Stories in rhyme||Trolls|
The Birds, the Bees, and the Berenstain Bears (First Time Books(R))	9780679889595	|Early learning / early learning concepts||Fiction dealing with family issues||Parents' new baby||Reproduction||Family - New Baby||Bears||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Pregnancy||Children: Kindergarten||Family - Siblings||Animals - Bears||Juvenile Fiction / Family / Siblings||Babies||Fiction|
Around the Table (Family Stories of Sholom Aleichem)	9780684192376	|Juvenile Religion||General||Children's 9-12 - Fiction - General||Children: Young Adult (Gr. 7-9)||Translations into English||Judaism||Non-Classifiable||Religious education / world faiths||Fasts and feasts||Fiction||Juvenile Fiction||Children's stories, Yiddish||Family life|
The Best American Erotica 2000 (Best American Erotica)	9780684843964	|Erotic fiction||Short stories||Fiction||American Short Story Collections||Sexuality In Literature||Fiction - Adult||Erotica - General||Anthologies (multiple authors)||Erotica - Anthologies||Literary||American fiction||Fiction / Erotica||Fiction : Anthologies (multiple authors)||Fiction : Literary||Erotic stories, American|
Waving	9780688071608	|General||Counting||Fiction||Children's 9-12||Walking||Children: Grades 1-2|
A Good Courage	9780688161248	|Fiction||Social Situations - General||Juvenile Fiction||Children's 12-Up - Fiction - General||Children: Young Adult (Gr. 7-9)||Cults||Mysteries, Espionage, & Detective Stories|
Out There	9780688801427	|Fiction||Science fiction||Survival||Survival (after airplane accid||Children: Grades 4-6|
Isabella	9780689815720	|Historical - Other||Peru||Fiction||Determination (Personality trait)||Juvenile Fiction||Children's 9-12 - Fiction - Historical||People & Places - Central & South America||Children: Grades 4-6||Historical - General||Juvenile Fiction / People & Places / Central & South America||Determination (Personality tra||Social Issues - General||Family - Multigenerational||Fathers and daughters|
Pigs On A Blanket (Reading Rainbow Book)	9780689822520	|Fiction||Pigs||Concepts - Counting & Numbers||Children's 4-8 - Picturebooks||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||Humorous Stories||Concepts - Time||Animals - Pigs||Juvenile Fiction / Concepts / Counting||Beaches||Time|
Ma Dear's Aprons (Anne Schwartz Books)	9780689832628	|Fiction||Juvenile Fiction||Family - Parents||Children's Books/Ages 4-8 Fiction||People & Places - United States - African-American||Historical - United States - General||Children: Kindergarten||Health & Daily Living - Daily Activities||Family - Single Parent & Non-traditional||Juvenile Fiction / Ethnic / African American||Children's 4-8 - Fiction - General||Mothers and sons||Aprons|
Stench Kerosene	9780521395410	|English literature: fiction texts||Fiction||Education||Teaching Methods & Materials - Mathematics||Science / General|
Cookie's Week	9780698114357	|Fiction||Children: Babies & Toddlers||Cats||Children's Books/Ages 4-8 Fiction||Humorous Stories||Days||Action & Adventure - General||Animals - Cats||Juvenile Fiction / Concepts / General||Action & Adventure|
A Promise Is a Promise	9780698400405	|Preschool Picture Story Books||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Social Issues - Friendship||Nature & the Natural World - General||Nature & the Natural World - Seasons||Social Issues - Emotions & Feelings||Juvenile Fiction / Social Situations / Friendship||Children's All Ages||Animals - Mice  Hamsters  Guinea Pigs  etc||Dandelions||Fiction||Marmots||Promises|
Paperbark	9780702221804	|Literature: Classics||Australian Literature||Fiction||Literature - Classics / Criticism||Short Stories (Anthologies)||Anthologies (multiple authors)||Australian & Oceanian||General|
Folk Tales from North York Moors	9780709039754	|Folklore||Literature: Folklore/Mythology||Sociology||Fiction||England||Yorkshire||Folklore & Mythology||FOLKLORE_UNITED STATES||Social Science / Folklore & Mythology||TALES, AMERICAN||Fairy Tales, Folklore & Mythology|
Scotland's Unsolved Mysteries of the 20th Century	9780709057925	|True Crime||Unexplained Phenomena||20th century||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||Scotland||Murder - General||Curiosities and wonders||History|
One of Three	9780531070611	|Early learning / early learning concepts||Sisters||Family life||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||People & Places - General||Fiction|
The Iron Facade	9780552107808	|Fiction - General||General||Fiction|
Sourcery	9780552131070	|Fiction||Fantasy - General||Humorous||Discworld (Imaginary place)||Fantastic fiction||English Science Fiction And Fantasy||Fiction - Fantasy||Fantasy - Series|
Morgan's Run	9780792726685	|Fiction||Unabridged Audio - Fiction/General||Audio Adult: Books On Tape||Action & Adventure||Suspense|
Leeway Cottage	9780792736363	|General||Fiction||Unabridged Audio - Fiction/General||Historical - General|
Every Good Girl	9780552997669	|Modern fiction||Fiction||Fiction - General||Contemporary Women||FICTION_GENERAL||Fiction / General|
Unchained Melanie	9780552999502	|Modern fiction||Religious - General||Fiction - Religious||Fiction||Christian - General||Contemporary Women||FICTION_GENERAL||Fiction / General||General|
Rainbow Ryder	9780553217933	|Romance - General||Fiction||Nonfiction - General||Romance: Regency||Non-Classifiable|
Secrets (Sweet Dreams Series #40)	9780553243154	|Fiction||Love||Adolescence|
First Love	9780553243406	|Fiction||Love||Children: Young Adult (Gr. 7-9)|
Rainbow Valley	9780553252132	|General||Non-Classifiable||Family||Fiction||Children's 9-12||Friendship||Children: Young Adult (Gr. 7-9)|
Scarred Man, The	9780553278606	|Psychological||Non-Classifiable||Fiction - Psychological Suspense||Fiction|
The Tarantula Hawk	9780553280173	|Non-Classifiable||Nonfiction - General||Fiction|
Skywriting	9780553377750	|Modern fiction||General||Fiction / General||Fiction - General||Fiction|
Blue Dalton	9780553440430	|Romance||Romance - Contemporary||Fiction||Nonfiction||Romance: Modern||Non-Classifiable||Nonfiction - General|
Wild Horse	9780553483710	|Private schools||Children: Grades 4-6||Children's 9-12 - Fiction - General||Animals - Horses||Juvenile Fiction / Animals / Horses||Boarding schools||Fiction||Horsemanship|
Who's Mandie (Young Mandie Mystery(TM))	9780553486599	|Fiction||Mysteries, Espionage, & Detective Stories||Juvenile Fiction||Children's 9-12 - Fiction - Mysteries / Detective||Children: Grades 3-4||Mystery and detective stories||Historical - United States - 19th Century||Juvenile Fiction / Historical / United States / 19th Century||Cats|
Secret Love Diaries	9780553493498	|Fiction dealing with sexuality & relationships||Teenage romance||Love||Diaries||Juvenile Fiction||Children's 12-Up - Fiction - General||Children: Young Adult (Gr. 10-12)||Social Situations - Teen Lifestyle||Love & Romance||Social Issues - Adolescence||Juvenile Fiction / Social Situations / General||College students||Social Issues - Friendship||Fiction|
Killer from the Pecos	9780553525151	|Fiction||Audio Adult: Books On Tape||Abridged Audio - Fiction/Westerns||Audio - Westerns||Westerns - General||Fiction / Westerns||Audio adaptations||Audiobooks|
Elizabeth's Heartbreak	9780553570526	|School stories||Love & Romance||Dating (Social customs)||Juvenile Fiction||Children's 12-Up - Fiction - Romance||Children: Young Adult (Gr. 10-12)||Social Issues - General||Juvenile Fiction / Social Situations / General||College students||Fiction|
One Last Kiss	9780553570533	|School stories||Love & Romance||Dating (Social customs)||Juvenile Fiction||Children's 12-Up - Fiction - Romance||Children: Young Adult (Gr. 10-12)||Social Issues - General||Juvenile Fiction / Social Situations / General||College students||Fiction|
Dean Koont's Frankenstein	9780553587890	|Suspense||Koontz, Dean R. (Dean Ray) - Prose & Criticism||Fiction - Horror||Fiction||Mystery/Suspense||Thrillers||Horror - General||Fiction / General|
Leopold Bloom	9780717111008	|Literary||Irish Prose||Joyce, James||Ulysses||Bloom, Leopold (Fictitious character)||Biography: general||Ireland||Dublin (Ireland)||Bloom, Leopold (Fictitious cha||Fiction|
Stories of Knights & Castles (Stories for Young Children)	9780794514662	|Juvenile Folk Tales / Mythology / Fables||Juvenile Fiction||Children's Books/All Ages||Children: Grades 1-2||Legends, Myths, & Fables - General||Legends, Myths, & Fables - Arthurian||Adventure and adventurers||Fantasy||Fiction||Knights and knighthood|
Cool-Cat Alley	9780798136754	|Fiction||Fathers and daughters||South Africa||Identity|
Courting Miss Hattie	9780553761955	|Romance: Historical||Fiction||Fiction - Romance||Romance - Historical||Fiction / Romance / Historical|
An Unexpected Song	9780553804997	|Women singers||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern||Fiction / Romance / General||Romance - General||Composers|
Corpse Marker (Dr. Who Series)	9780563555759	|Science Fiction||Science Fiction - Space Opera||Fiction||Fiction - Science Fiction||Science Fiction - Series||Movie-TV Tie-In - General||Science Fiction - Adventure|
Orlando's Camping Holiday (Orlando the Marmalade Cat)	9780723236481	|Character books||Fiction||Juvenile Literature||Children's Books/Ages 4-8 Fiction||Children: Grades 1-2||General||Juvenile Fiction / General||Camping||Cats|
Last of the Barons	9780727853110	|General||Historical fiction||Romance: historical||Fiction||Fiction - General|
Fortune's Daughter	9780727858733	|Romance: historical||Romance - General||Fiction - Romance||Fiction||Historical - General|
Design for Murder	9780727860729	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - Women Sleuths||Fiction / Mystery & Detective / Women Sleuths||Fiction / Mystery/ Detective|
Rosebuds	9780727860774	|Modern fiction||Fiction - General||Fiction||General||Chronological Period/1950's||Cultural Region/British Isles||Fiction / General||Sex & Gender/Feminine||Topical/Friendship|
A Cornish Rose	9780727871985	|Sagas||Fiction - General||Fiction||Cultural Region/British Isles||Fiction / Family Saga||Fiction / General|
A Turn in the Road (Severn House Large Print)	9780727873736	|Crime & mystery||Romance - General||Large type books||Fiction||Fiction - General||Mystery/Suspense||General||Fiction / General||Mystery & Detective - General|
Dead End	9780727875792	|Adventure / thriller||Fiction||Fiction - Espionage / Thriller||Thrillers||Fiction / Espionage / Thriller||Fiction / Thrillers|
Literal Madness: Three Novels	9780802131560	|Modern fiction||General||Fiction - General||Fiction||Fiction / General||Fiction / Literary||Experimental fiction, American|
Closer	9780802132123	|Modern fiction||Fiction - General||Fiction||Gay||Fiction / Gay|
Wrong	9780802133670	|Modern fiction||Gay men||Fiction - General||Fiction||Gay||Fiction / Literary|
Gimme Cracked Corn and I Will Share	9780802796851	|Animals - General||Juvenile Fiction / Animals / General||Animals - Farm Animals||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Chickens||Fiction||Humorous Stories||Children: Grades 1-2|
Tom Jones	9780582364141	|Classic fiction||English language readers||English literature: fiction texts||Young men||Foundlings||Fiction - General||English||Children: Young Adult (Gr. 7-9)||Literary||Foreign Language Study / English as a Second Language||Fiction||Identity (Psychology)|
Dubliners	9780586087855	|English literature: fiction texts||Fiction||Children: Young Adult (Gr. 7-9)|
Broken Hearts	9780590401593	|General||Fiction||Children's Books - Young Adult||Adolescence||Love|
A Cry in the Night	9780590428453	|General||Fiction||Children's 9-12||Juvenile Fiction||Children's Books/Ages 9-12 Fiction|
Lilo and Stitch 2	9780736423342	|Hula (Dance)||Movie Tie - In||Fiction||Children's Books/Ages 4-8 Fiction||Juvenile Fiction||Children: Kindergarten||Humorous Stories||Friendship||Science Fiction, Fantasy, & Magic||Juvenile Fiction / Movie or Television Tie-In||Children's 4-8 - Picturebooks||Action & Adventure - General||Extraterrestrial beings||Action & Adventure|
California Girl	9780804119849	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General||Romance - Adult|
Magic Shades (Fortune Tellers Club)	9780738703411	|Fiction||Visionary & Metaphysical||Juvenile Fiction||Children's 12-Up - New Age||Children: Grades 2-3||Children's stories||Fortune-telling||Juvenile Fiction / Girls & Women|
America's Most Wanted Short Stories	9780738826127	|Short stories||Humorous||Fiction - General||Fiction||Short Stories (single author)||FICTION / Humorous|
Legacy of Suspicion	9780738841298	|Espionage & spy thriller||Modern fiction||Fiction - Espionage / Thriller||Fiction||Espionage/Intrigue||War|
Impossible	9780739313343	|General||Abridged Audio - Fiction/Romance||Fiction||Romance - General||Fiction / General||Audiobooks|
Coming Out	9780739313503	|Unabridged Audio - Fiction/General||Steel, Danielle - Prose & Criticism||Fiction||General||Fiction / General||Audiobooks|
The Devil Wears Prada (Movie Tie-In)	9780739339800	|Popular American Fiction||Fiction||Abridged Audio - Fiction/General||Mystery/Suspense||Humorous||Movie-TV Tie-In - General||Fiction / General|
An Imperial Affair	9780741410160	|Romance: historical||Fiction - Romance||Fiction||Romance - Historical|
Tokyo Friends	9780804821230	|Culture & customs||Fiction||Modern language learning material||People & Places - Asia||Foreign Language Study - General||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Japanese||Children: Grades 2-3||Children: Grades 4-6||Japan||Social Issues - Friendship||Japanese language||Terms and phrases||Vocabulary||Children's 9-12 - Sociology|
Toad Is the Uncle of Heaven	9780805011470	|Fiction||Vietnam||Fairy Tales & Folklore - Asian||Children's Books/Ages 4-8 Fiction||Children: Grades 3-4||Juvenile Fiction / General||Folklore||Children's 4-8 - Picturebooks|
While Standing on One Foot	9780805050738	|Fiction||Classics||Children's 9-12 - Literature - Classics / Contemporary||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||Tales||Legends, Jewish||Anthologies||Juvenile Fiction / Religious / Jewish||Literary recreations|
Fight Club	9780805062977	|Modern fiction||Science Fiction - General||Literary||Fiction - General||Fiction||Science fiction||Movie-TV Tie-In - General||Fiction / Movie or Television Tie-In||Apocalyptic fantasies||Millennialism||Young men|
The Big Burn	9780807208144	|Readers - Beginner||General||Children's audiobooks||Juvenile Fiction||Children's Audio - Young Adult||Audio: Juvenile||Wildfires||Juvenile Fiction / General||Fiction||Forest fires|
Blubber	9780807216378	|Social Issues - Emotions & Feelings||Juvenile Fiction||Children's audiobooks||Children's Audio - 9-12||Social Issues - Peer Pressure||Audio: Juvenile||Social Issues - General||Schools||Classics||Juvenile Fiction / General||Audiobooks||Fiction|
Dollar Daze	9780743264303	|Humorous||Romance - Contemporary||Fiction / Humorous||Popular American Fiction||Fiction||Fiction - General|
Follies	9780743269612	|Short stories||Beattie, Ann - Prose & Criticism||Fiction - General||Fiction||Short Stories (single author)||Fiction / General||Domestic fiction, American||Parent and adult child|
Bless the Child	9780743405973	|Horror - General||Fiction - Horror||Fiction||Movie-TV Tie-In - General||Thrillers||Fiction / Movie or Television Tie-In||General|
Raymond Chandler in the Marble Orchard (A Black Mask Boys Mystery)	9780743444767	|Crime & mystery||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction||Mystery fiction||Fiction / Mystery & Detective / General||1889-1970||1894-1961||Gardner, Erle Stanley,||Hammett, Dashiell,|
Shadrach in the Furnace	9780743458474	|Science Fiction||Science Fiction - General||Fiction||Fiction - Science Fiction||Fiction / Science Fiction / General|
Entombed	9780743482271	|Legal||Fiction||Fiction - Psychological Suspense||Thrillers||Mystery & Detective - Women Sleuths||Fiction / General||General|
Blind Ambitions	9780743482394	|General||Fiction - General||Fiction|
Scottish Girls About Town	9780743482530	|Scottish authors||Women authors||Fiction - General||Anthologies (multiple authors)||Short stories, English||Fiction||Short Stories (Anthologies)||General||Fiction / General||21st century||English fiction|
False Testimony	9780743492706	|American Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Thrillers||Legal||Mystery & Detective - Women Sleuths||Fiction / Legal||Cape Cod (Mass.)||Legal stories||Mystery fiction|
Unity (Star Trek: Deep Space Nine)	9780743496544	|Science Fiction||Science Fiction - Star Trek||Science Fiction - Adventure||Fiction||Fiction - Science Fiction||Science Fiction - Space Opera||Fiction / Science Fiction / General||Science Fiction - General|
The Touch	9780743535625	|Historical - General||Audiobooks||Fiction||Abridged Audio - Fiction/General||Audio Adult: Books On Tape||Sagas||Fiction / Historical||General|
Killigrew and the North-West Passage (Killigrew series)	9780747265252	|Historical fiction||19th Century English Novel And Short Story||Fiction - Historical||Fiction||Historical - General||ARCTIC REGIONS_FICTION||FICTION_HISTORICAL||Fiction / Historical||War & Military|
Arabia Deserta	9780747503385	|Classic travel writing||Other prose: 19th century||Middle East||Mothers and sons||Travel||United States||Fiction||Mentally ill children|
Maxwell's Point (Peter Maxwell Mysteries)	9780749081485	|Crime & mystery||English Mystery & Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Fiction / Mystery & Detective / General|
Night Calypso	9780749081652	|Modern fiction||Mystery & Detective - Historical||Caribbean Novel And Short Story In English||Fiction||Fiction - Historical||Medical||Espionage/Intrigue||Historical - General||Mystery & Thrillers / Mystery||Fiction / Mystery & Detective / General|
Face the Fire (Three Sisters Island)	9780749932985	|Adventure / thriller||Fiction|
The Great War Syndicate	9780809567195	|War fiction||Fiction - Men's  Adventure||Fiction||War & Military|
The History of The Decline and Fall of the Roman Empire	9780809592357	|History - General History||Fiction||Ancient - Rome||General|
Bird Table	9780751532555	|Crime & mystery||Thrillers||Mystery & Detective - General||Fiction||Fiction - Psychological Suspense||Mystery/Suspense||Legal||FICTION_MYSTERY & DETECTIVE_GENERAL||Fiction / Legal||WOMEN LAWYERS_FICTION|
The Bells of Burracombe	9780752867199	|Sagas||Fiction||Fiction - General||General||ENGLAND_FICTION||FICTION_GENERAL||Fiction / Family Saga||Fiction / General||Devon||England||Villages||Women teachers|
The New Virginia Andrews Runaways (Orphans Series, 5)	9780753106365	|Modern fiction||Romance - General||Fiction||Audio Adult: Books On Tape||Horror - General|
Joyce's War	9780753150542	|Biography: general||British & Irish history: Second World War||Large type books||Fiction||Fiction - General||World War, 1939-1945||United Kingdom, Great Britain||Personal narratives, British||General||England||War & Military||Biography||Bristol||Women|
Afternoon of a Good Woman	9780753158784	|Modern fiction||Large type books||Fiction - General||Fiction||General|
Journey to Jamestown (My Side of the Story)	9780753457962	|Juvenile Historical Fiction||Upside-down books||Historical - United States - Colonial||Children's Books/Ages 9-12 Fiction||Specimens||Children: Grades 4-6||Movie Tie - In||Juvenile Fiction||Juvenile Fiction / Historical / United States / Colonial & Revolutionary Periods||17th century||Fiction||First contact with Europeans||History||Indians of North America||Jamestown||Pamunkey Indians||Virginia||Children's 9-12 - Fiction - Historical|
To Glory We Steer	9780754003991	|Modern fiction||Fiction||Audio Adult: Books On Tape||General||Action & Adventure||Historical - General|
The Mum Hunt	9780754066484	|Fiction||Single-parent families||Children: Grades 4-6||Children's Audio - 4-8||Juvenile Fiction||Children: Grades 1-2||General||Family - General||Audio - Children's||Au pairs||Children's audiobooks|
The Case of Miss Elliott	9780755111244	|Genre Fiction||Modern fiction||Mystery & Detective - General||Fiction - Mystery/ Detective||Fiction|
Kiss Me Quick	9780755321193	|Modern fiction||Popular English Fiction||Fiction||Fiction - Romance||Romance - General||FICTION_GENERAL||Fiction / General||GREAT BRITAIN_FICTION||Humorous|
The First Lady	9780758215758	|Modern fiction||African American Novel And Short Story||Popular American Fiction||Fiction||Fiction - General||English||USA||General||Fiction / Mystery & Detective / General|
Hard Questions	9780759207370	|Science fiction||Science Fiction - High Tech||Fiction - Science Fiction||Fiction||Science Fiction - General|
Shrine of the Desert Mage	9780759216624	|Fantasy||Modern fiction||Fiction - Fantasy||Fiction||Fantasy - General|
Castle War	9780759232228	|Fantasy||Fiction - Fantasy||Fiction||Fantasy - General|
Crystal Skull	9780759249202	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General|
Crisis Clock	9780759617469	|General & Literary Fiction||War & Military||Fiction - General||Fiction||Technological||Fiction / War||Fiction-Technological|
Deadly Trail	9780759904613	|Crime & mystery||Mystery & Detective - Women Sleuths||Fiction - Mystery/ Detective||Fiction||Mystery & Detective - Police Procedural|
Finding Mr. Romantic / Love in a Small Town - DD#28	9780759906273	|Romance||Christian - Romance||Romance - Contemporary||Fiction / Romance / Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Tales from the Tropics	9780761005865	|General||Popular American Fiction||Fiction - General||Fiction|
The Silver Slippers (Magic Charm)	9780761136378	|Fiction||Performing Arts - Dance||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 3-4||Social Issues - Self-Esteem & Self-Reliance||JUVENILE FICTION / Performing Arts / Dance||Juvenile Fiction / Social Situations / Self-Esteem & Self-Reliance||Sports & Recreation - Water Sports|
No Certain Rest	9780812968224	|Historical - General||Fiction - Historical||Fiction||Fiction / General||General||Mystery fiction|
The Making of a Writer	9780812974690	|Fiction||Novelists, American||Diaries||Godwin, Gail - Prose & Criticism||Women||Biography & Autobiography||Biography / Autobiography||Literary||Biography/Autobiography||General||Editors, Journalists, Publishers||Biography & Autobiography / General||Authorship||Personal Memoirs||20th century|
Tom and Pippo and the Bicycle	9780763601621	|Social Situations - General||Non-Classifiable||Children: Preschool||Fiction||Children's Baby - Picturebooks||Bicycles and bicycling||Toys|
The Mystery of the Coon Cat (Three Cousins Detective Club)	9780764221330	|Fiction dealing with specific issues||Religious - Christian||Juvenile Fiction||Children: Grades 3-4||Children's 9-12 - Fiction - Mysteries / Detective||Readers - Chapter Books||Mystery and detective stories||Maine coon cat||Mysteries, Espionage, & Detective Stories||Cats||Cousins||Fiction|
The Legacy of Prometheus	9780765303820	|Science Fiction||Fiction||Fiction - Science Fiction||Science Fiction - High Tech||Fiction / Science Fiction / High Tech|
A Fire in the Sun	9780765313591	|Science Fiction - General||Fiction||Fiction - Science Fiction||Science Fiction||Fiction / Science Fiction / General||Science fiction, American|
Judgment Day	9780765348135	|American Contemporary Fiction - Individual Authors +||Fiction||Fiction - Religious||Christian - Futuristic||Christian - Science Fiction||Fiction / Thrillers||Religious - Apocalyptic||Thrillers|
Debt of Bones (Sword of Truth Prequel Novel)	9780765351548	|Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fiction / Fantasy / Epic||Fantasy - General|
