Title	ISBN	Subjects
Fe-mails	9780595345670	|Short stories||Fiction||Fiction - General||Short Stories (single author)||Fiction / Short Stories (single author)|
Destiny or Deceit	9780595375714	|Historical fiction||Historical - General||Humorous||Sagas||Fiction / Family Saga||Fiction||Fiction - General|
David Johnson Passed Through Here	9780595378920	|General & Literary Fiction||Literary||Fiction / Literary||General||Fiction||Fiction - General|
The Thief Maker	9780595405183	|Adventure / thriller||General & Literary Fiction||Psychological||Suspense||Thrillers||Fiction / Psychological||Fiction-Suspense||Fiction-Thrillers||Fiction||Fiction - Psychological Suspense|
Black Coffee And Other Stimulants	9780595422432	|General & Literary Fiction||Short stories||Short Stories (single author)||Fiction / Short Stories (single author)||Fiction||Fiction - General|
Brother	9780595654437	|General & Literary Fiction||Westerns||Christian - General||Historical - General||Westerns - General||Fiction / Historical||Fiction-Westerns - General||Religious - General||Fiction||Fiction - Historical|
Cesspool	9780595665556	|General||Fiction / General||Fiction||Fiction - General|
The Playgroup	9780743497626	|Horror & ghost stories||Fiction||Fiction - Espionage / Thriller||Mystery/Suspense||Suspense||Thrillers||Fiction / General|
The Girls Gang	9780745144450	|Fiction||General||Children's Audio - 4-8||Audio Adult: Books On Tape|
The Way Things Were	9780747221128	|Modern fiction||Modern - General||General||Fiction||History - General History|
False Pretenses	9780373053599	|Non-Classifiable||Romance - Historical||Fiction||Romance: Historical|
Adam'S Way	9780373055197	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Modern|
Journal Of Emily Ros (First Love, No 216)	9780373062164	|Non-Classifiable||Fiction|
Survive The Night (Heartbreakers)	9780373077038	|Romance||Fiction||Fiction - Romance||Romance: Regency||Romance - Contemporary||Non-Classifiable||Romance - General|
The Baby Assignment (Assignment: Romance)	9780373077267	|Romance - Contemporary||Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Midnight Promises (Conveniently Wed)	9780373079827	|Romance||Fiction - Romance||Fiction||Romance - General||Non-Classifiable||Romance - Contemporary|
Luck Of The Irish	9780373086658	|Non-Classifiable||Romance - General||Fiction||Romance: Regency|
Man Trap	9780373089635	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Fantasy	9780373108404	|Non-Classifiable||Romance - Contemporary||Fiction||Romance: Modern|
Too Much To Lose	9780373111237	|Non-Classifiable||Romance - General||Fiction||Romance: Regency|
Dark Mirror (Presents Plus)	9780373116881	|Romance - Contemporary||Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Steamy December	9780373117826	|Fiction||Fiction - Romance||Romance: Regency||Romance - Historical||Non-Classifiable||Romance - General|
Bought: One Island, One Bride	9780373127023	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
Trial Engagement	9780373158133	|Romance - General||Non-Classifiable||Romance - Contemporary||Fiction - Romance||Fiction|
Bride'S Proposition - Larger Print (Harlquin Romance, No. 457)	9780373158577	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Romance: Modern|
Baby At Bushman'S Creek (Outback Brides)	9780373158843	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction - Romance||Fiction|
Baby With A Badge (Lullabies And Love)	9780373192984	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Weddings Do Come True	9780373194063	|Romance - General||Non-Classifiable||Romance - Contemporary||Fiction - Romance||Fiction|
All Fall Down	9780373221714	|General||Non-Classifiable||Romance - General||Fiction||Fiction - General||Romance: Regency|
For His Little Girl	9780373243488	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Non-Classifiable||Romance - General|
Playboy Mccoy (Harlequin Temptation No 510)	9780373256105	|Non-Classifiable||Romance - General||Fiction||Fiction - Romance||Romance: Regency|
Mr. December (Temptation #711)	9780373258116	|Romance - General||Non-Classifiable||Romance - Contemporary||Fiction||Fiction - Romance||Romance: Modern|
Live - In Lover	9780373271252	|Romance||Fiction - Romance||Fiction||Romance - General||Non-Classifiable||Romance - Contemporary|
Serving Up Trouble	9780373272648	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - Adult||Fiction / Romance / General||Romance - Contemporary|
Cover-Up	9780373273553	|Romance||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Suspense||Fiction / Romance / Adult||Romance - Contemporary|
His Only Obsession	9780373275250	|Romance - Contemporary||Fiction / Romance / General||Fiction||Fiction - Romance||Romance: Modern|
For Love Of Rory	9780373288977	|Fiction||Fiction - Romance||Romance: Regency||Romance - Historical||Non-Classifiable||Romance - General|
Lord Sin	9780373289790	|Fiction||Fiction - Romance||Romance: Regency||Romance - Historical||Non-Classifiable||Romance - General|
Carrera's Bride (Bestselling Author Collection)	9780373302185	|Non-Classifiable||Fiction / Romance / General||Romance - General||Fiction||Nonfiction||Nonfiction - General||Romance: Modern|
La Llama Del Amor (The Flame Of Love)	9780373353743	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Spanish: Adult Fiction|
Un Sentimiento Especial (A Special Feeling) (Harlequin Deseo (Spanish))	9780373353804	|Non-Classifiable||Romance - Contemporary||Romance - General||Fiction||Fiction - Romance||Spanish: Adult Fiction|
Marriage On Her Mind (Harlequin American Romance Series)	9780373751860	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
What The Millionaire Wants... (Silhouette Desire)	9780373768462	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
Bare Necessities (Harlequin Blaze)	9780373793754	|American Light Romantic Fiction||Fiction||Fiction - Romance||Romance: Modern||Romance - Contemporary||Fiction / Romance / General|
A Fine Spring Rain	9780373822126	|Fiction||Romance - General|
Beverly Cleary, Henry Huggins Series (Boxed Set) (Henry in the Clubhouse, Henry Huggins, Henry and Beezus, and Henry and Ribsy)	9780380712069	|Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||General||Fiction||Humour & jokes||Humorous Stories|
Remember Me	9780380781508	|Romance - General||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical|
Katie	9780747586135	|Fiction||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Children: Grades 3-4||Girls & Women||Humorous Stories||Juvenile Fiction / Humorous Stories|
Magpie Song	9780749730277	|Fiction||Picture books||General||Children's Books/Ages 4-8 Fiction|
Thomas the Tank Engine	9780749731687	|Fiction||Sticker & stamp books||General||Children's Books/Baby-Preschool|
Court Martial	9780753822531	|War fiction||Fiction||Fiction - Historical||Historical - General||Fiction / Historical||STUDY NOTES - SparkNotes||Finland||War stories||World War, 1939-1945|
Hornblower in the West Indies	9780754004233	|Historical fiction||Modern fiction||Fiction||Unabridged Audio - History||Audio Adult: Books On Tape||General||Historical - General|
B & N Temptation	9780758204776	|General||Fiction|
Sexcapades of a Lunatic	9780759605404	|General & Literary Fiction||General||Fiction||Fiction - General|
Secret Bloodlines	9780759630895	|General & Literary Fiction||General||Fiction||Fiction - General|
Find a Penny, Pick It Up	9780759631977	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
I Shall Live and Not Die and Declare the Works of The Lord and Praying	9780759634565	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Living Incantation of Black Life	9780759644502	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Spook Corner	9780759650138	|Horror & ghost stories||Ghost||Horror - General||Fiction||Fiction - Horror|
Grace	9780759660632	|General & Literary Fiction||Christian - General||Religious - General||Fiction||Fiction - Religious|
The Plight of Revelations	9780759678743	|Science fiction||Science Fiction - Adventure||Fiction||Fiction - Science Fiction|
Family Farm (Picture Puffins)	9780606063678	|General||Children's 4-8||Farm life||Fiction||Children: Grades 1-2|
Exploring the Chicago World's Fair (American Sisters)	9780606242172	|Historical - United States - 19th Century||Historical - United States - General||Family - Siblings||Historical - United States - Colonial||Juvenile Fiction||Children's 9-12 - Fiction - Historical||Children's Books/Ages 9-12 Fiction||Family life||Fiction||Sisters||Children: Grades 3-4|
RPM Tu Rescuing Nelson Is (PM Story Books Turquoise Level)	9780763519896	|General||Elephants||Fiction||Readers (Elementary)||Textbooks|
Rlgk-5 N/F Through the Day Is	9780763560720	|General||Fiction||Reading level C||Time||Textbooks|
Betrayed	9780765357205	|Horror & ghost stories||Romance||American Light Romantic Fiction||Science Fiction And Fantasy||Fiction||Fiction - Romance||Romance: Gothic||Romance - Paranormal||Fiction / Romance / Fantasy||Romance - Fantasy|
Bluebeard a Musical Fantasy	9780766197480	|General & Literary Fiction||General||Fiction||Fiction - General|
Little Penguin's Tale	9780606285483	|Fiction||Penguins||Children: Grades 1-2|
Beach Day (Little Critter First Readers, Level 1)	9780606287128	|Family - General||Juvenile Fiction||Beaches||Father and child||Fiction||Children: Kindergarten|
Mountains of Tibet	9780606291606	|People & Places - Asia||Social Issues - Death & Dying||People & Places - General||Juvenile Fiction||Children's Books/Ages 9-12 Fiction||Fiction||Reincarnation||Children: Grades 2-3|
I Miss Franklin P. Shuckles	9780613256384	|Social Issues - Friendship||General||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Fiction||Friendship||Popularity||Children: Grades 1-2|
My new mom	9780780239913	|Family||Fiction||Readers (Primary)||Remarriage||Stepfamilies||Stepmothers|
Rad Decision	9780615136578	|General||Fiction / General||Fiction||Fiction - General|
A Boy, A Dog and Persnickety Log	9780615143767	|Fiction||General||Juvenile Fiction / General||Juvenile Fiction||Children's Books/All Ages||Children: Grades 1-2|
Pravda	9780618534401	|Literary||Fiction / Literary||English Novel And Short Story||Fiction||Fiction - General||Family secrets|
Kim	9780781275811	|General||Fiction|
Chickamauga (The Civil War Battle Series)	9780786182107	|Historical - General||War & Military||Fiction||Unabridged Audio - Fiction/General|
Live and Let Die	9780786193165	|Espionage/Intrigue||Fiction||Mystery/Suspense|
The Divorce Party	9780670018598	|Romance - General||Fiction / Romance / General||Fiction||Fiction - Romance||Romance: Modern|
Dancing on Snowflakes	9780671501105	|Popular American Fiction||Fiction||Fiction - Romance||Romance: Historical||Romance - General||Fiction / Romance / General||Romance - Historical|
1 Bright Sumr Morn	9780671779238	|Fiction||Mystery fiction||Nevada||Non-Classifiable|
Gold in the Hills	9780786947768	|Juvenile Science Fiction / Fantasy||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Grades 4-6||Action & Adventure - General||Historical - United States - 19th Century||Science Fiction, Fantasy, & Magic||Juvenile Fiction / Science Fiction, Fantasy, Magic||Family - Siblings||Historical - General||Fiction||Gold mines and mining||Sled dogs||Time travel|
Dragons of the Hourglass Mage	9780786949168	|Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||Fiction / Fantasy / General|
Greatest Western Stories of the 20th Century	9780787116811	|Westerns - Anthologies||Anthologies (multiple authors)||Fiction||Unabridged Audio - Fiction/Westerns||Audiobooks||Short stories, American||Western stories||Audio Adult: Books On Tape|
The Witness and Exclusive	9780787123291	|Mystery & Detective - General||Fiction||Audio - Mystery||Audio Adult: Books On Tape|
Mountain Man	9780685626726	|General||Fiction||Fiction - General|
When the Heart Takes Wing	9780803488601	|General||Fiction - General||Fiction|
The Legend of Whiskey City (Whiskey City Ser. 3)	9780803491137	|General||Westerns - General||Fiction||Fiction - General||Westerns|
When?	9780883230817	Fiction
Stranger in the Place	9780708940693	|Modern fiction||Romance - General||Fiction - Romance||Fiction|
The Torn Tapestry	9780712630573	|Modern fiction||Popular English Fiction||Fiction|
Narrow Beams	9780887483455	|General||Short Stories (single author)||Fiction||Fiction - General|
Night Fires	9780888990792	Fiction
Alias Jimmy Valentine	9780890611920	|Modern fiction||Readers||Language Arts / Linguistics / Literacy||Fiction|
That's Good! That's Bad! In Washington, DC	9780805077278	|Preschool Picture Story Books||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Fiction - General||Children: Kindergarten||Action & Adventure - General||Concepts - Opposites||People & Places - United States||Juvenile Fiction / People & Places / United States||School & Education||Fiction||School field trips||Tall tales|
The Klan's Man	9780805946512	|Fiction||History: American|
A Tree Grows in the Silo	9780805951721	Fiction
What's the Bottom Line Jesus?	9780805955002	|Religious - General||Fiction|
Hazelnut Manor	9780805990522	|Literary||Fiction|
Great God Success	9780891977773	Fiction
Three coffins for Nino Lencho	9780892290130	|Fiction||Mexico||MeÌxico||Novela|
Armchr Det-V13 #4	9780892963089	|Fiction / Mystery & Detective / General||Mystery & Detective - General||Fiction||Mystery/Suspense|
Saturday night date	9780893757786	|Dating (Social customs)||Fiction||Short stories|
The Roots of the Mountain	9780809530816	|General & Literary Fiction||Literary||Fiction||Fiction - General||Literature: Classics|
In the Palace of the King	9780809533619	|General & Literary Fiction||Literary||Fiction||Fiction - General|
Armored Wargaming	9780809570744	Fiction
Roden's Corner	9780809595648	|19th century fiction||General||Fiction||Fiction - General|
Hats (Predictable Word Book, Kb Intermediate)	9780898683486	|Readers - Beginner||Reference - General||Juvenile Nonfiction||Children's 4-8||Children's Books/Ages 4-8 Fiction||Fiction||Hats||Stories in rhyme||Children: Grades 1-2|
If It Weren't for Benjamin	9780898851724	|General||Family / Parenting / Childbirth||Brothers and sisters||Fiction||Children: Grades 2-3|
Kansas, Bloody Kansas	9780812534566	|Historical||Fiction - Historical||Fiction|
Hwedhel Peder Konin	9780907064398	Fiction
China Shelf Luxury (Publish-a-Book)	9780817227876	|Fiction||Mice||Audio: Juvenile|
The Adventure of the Squib Owl	9780915190850	Fiction
Death Screen	9780821712535	Fiction
R.N.	9780821716656	Fiction
Rapture's Angel	9780821717127	|Fiction / Romance / Historical||Romance - Historical||Fiction||Romance: Historical|
Silver Surrender	9780821737699	|Romance - General||Fiction / Romance / Historical||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical|
A Bride's Temptation	9780821737804	|Romance - General||Fiction / Romance / Historical||Romance - Historical||Fiction||Fiction - Romance||Love stories, American||Short stories||Romance: Historical|
Heaven	9780821745564	|Romance - General||Fiction / Romance / Historical||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical|
My Lawman	9780821760406	|Romance - Historical||Romance - Western||Fiction / Romance / Historical||Fiction||Fiction - Romance||Romance: Historical|
The Predators and Their Prey	9780916383336	|Popular American Fiction||Fiction|
The Tigress	9780922233038	|German Prose||Fiction|
All for Hecuba	9780828311373	|Modern fiction||Fiction|
Miriam	9780929654362	|General||Fiction - General||Fiction|
Country Wedding	9780932298294	|General||Fiction||Fiction - General|
Pierre Et Jean	9780844218137	|Literary||Fiction||Fiction - General||Spanish: Adult Fiction|
Stories of the Dreamwalkers	9780944082027	Fiction
Dead Monks and Shady Deals	9780947962913	|Fiction||General||Action & Adventure - General||Juvenile Fiction||Fiction - General||Children: Grades 4-6|
Major Smith's Box	9781401041526	|Historical fiction||Historical - General||Fiction||Fiction - Historical|
Rc and Her Claude Robert	9781401050917	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Red You're Dead	9781401078539	|Crime & mystery||General & Literary Fiction||Mystery & Detective - General||Fiction||Fiction - Mystery/ Detective|
Hello PistenBully! (PistonBully Series) (PistonBully Series)	9780954947699	|Picture books||Preschool Picture Story Books||Juvenile Fiction||Children's Books/All Ages||Children: Kindergarten||Action & Adventure - General||Children's Books / 4-8 Years||Juvenile Fiction / Action & Adventure||Sports & Recreation - Winter Sports||Fiction||Friendship||Off-road vehicles||Ski resorts|
Dignity	9781403303950	|General & Literary Fiction||Legal||Fiction / Legal||Fiction||Fiction - Psychological Suspense|
The Clydesdale Clan of Hillsboro County	9781403350398	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
With Dignity	9781403358783	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Keeper of Souls	9781403360533	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Lost Daughters	9781403377531	|General & Literary Fiction||Legal||Fiction||Fiction - Psychological Suspense|
Treasure of Atlantis	9781403385079	|Fantasy||Fantasy - General||Fiction||Fiction - Fantasy|
A Writer's Nightmare	9781403387110	|General & Literary Fiction||Psychological||Fiction||Fiction - Psychological Suspense|
Bruce	9781404300651	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
The Four Horsemen of the Apocalypse	9781404303157	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Lahoma	9781404312753	|Adventure / thriller||Modern fiction||Suspense||Fiction||Fiction - Espionage / Thriller|
The Major	9781404316058	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Main-Travelled Roads	9781404316720	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Mauprat	9781404317314	|Classic fiction||Modern fiction||Classics||Fiction||Literature - Classics / Criticism|
The New Magdalen	9781404321076	|Classic fiction||Modern fiction||Classics||Fiction||Literature - Classics / Criticism|
Original Short Stories	9781404323308	|19th century fiction||Short stories||Short Stories (single author)||Fiction||Fiction - General|
Put Yourself in His Place	9781404326477	|Classic fiction||Modern fiction||Classics||Fiction||Literature - Classics / Criticism|
Saint's Progress	9781404329942	|Modern fiction||Literary||Fiction||Fiction - General|
The Twins of Table Mountain	9781404333192	|Short stories||Literary||Short Stories (single author)||Fiction||Fiction - General|
Children of the Whirlwind	9781404343870	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
The Case of the Lamp That Went Out	9781404345676	|General & Literary Fiction||Modern fiction||General||Fiction||Fiction - General|
Love Me Little, Love Me Long	9781404352858	|General & Literary Fiction||Romance||Romance - General||Fiction||Fiction - Romance|
The Motor Boys on the Pacific	9781404353602	|Classic fiction||General & Literary Fiction||Classics||Fiction||Literature - Classics / Criticism|
The Net	9781404382374	|General & Literary Fiction||General||Fiction||Fiction - General|
The Minister's Charge	9781404385047	|General & Literary Fiction||General||Fiction||Fiction - General|
All-Wool Morrison	9781404388345	|Classic fiction||Classics||Fiction||Literature - Classics / Criticism||Literature: Classics|
Sid and Bolter (Read-It! Chapter Books) (Read-It! Chapter Books)	9781404831261	|Readers - Chapter Books||Science & Technology||Social Issues - Runaways||Social Issues - Friendship||Children's Books/Ages 4-8 Fiction||Factories||Fiction||Juvenile Fiction||Robots||Children: Grades 2-3|
The Light That Failed	9781406503166	|General & Literary Fiction||General||Fiction||Fiction - General|
Home Scenes and Home Influence. A Series of Tales and Sketches (Dodo Press)	9781406510515	|General & Literary Fiction||General||Fiction / General||Literary||Fiction||Fiction - General|
Shop	9780860203902	|Fiction||Picture books|
The City of Swansea	9780862996765	|Modern fiction||Wales - History||Swansea (Wales)||Fiction|
Rainbow Is Our Face	9780863162176	|General||Juvenile Fiction / Social Situations / Friendship||Preschool Picture Story Books||Children's Books/Baby-Preschool||African Americans||Bedtime||Fiction||Sisters||Children: Preschool|
Spring Days (Dodo Press)	9781406545937	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
The Black Dwarf (Clear Print)	9781406821345	|General & Literary Fiction||General||Fiction / General||Fiction||Fiction - General|
Mrs. Red Pepper	9781406838947	|General||Fiction / General||Fiction||Fiction - General|
