Title	ISBN	Subjects
Tenth Justice, The Low Price	9780694525171	|Unabridged Audio - Fiction/General||Fiction||Audio Adult: Books On Tape||Legal||Fiction / General||Audiobooks||Thrillers|
Grandad Bill's Song	9780698116146	|Social Situations - Death & Dying||Grandfathers||Death||Children's 4-8 - Picturebooks||Children: Kindergarten||Grief||Family - Multigenerational||Fiction|
Mrs Mack	9780698118874	|Michigan||Fiction||Juvenile Fiction||Children's Books/Ages 4-8 Fiction||Children: Kindergarten||Social Issues - Friendship||Animals - Horses||Juvenile Fiction / Animals / Horses||Horses|
City of the Dead (Penetrator Series, No. 53)	9780523419589	Fiction
A Descant for Gossips	9780702218439	|Modern fiction||Popular English Fiction||Fiction - General||Fiction||General|
Hot Pies on the Tramcar	9780709081432	|Sagas||Fiction||Fiction - Romance||Romance: Modern||Romance - General||Fiction / Romance / General|
National Geographic Student Atlas of the World	9780792271789	|Fiction||Juvenile literature||Children's atlases||Juvenile Nonfiction||Children's Books/Ages 9-12 Nonfiction||Children: Young Adult (Gr. 7-9)||Reference - Atlases||Maps for children||Juvenile Nonfiction / Reference / Atlases||Atlases||Physical geography|
Death's Little Helpers (John March Mysteries)	9780792736929	|Mystery & Detective - General||Fiction||Unabridged Audio - Fiction/Mystery||Mystery/Suspense|
Blanche & Smitty #1	9780553054248	|Children: Babies & Toddlers||Non-Classifiable||Fiction||Juvenile Fiction||Cats|
War of the Worlds	9780553103533	|Science fiction, American||Science Fiction - General||American Science Fiction And Fantasy||Fiction - Science Fiction||Science Fiction||War stories, American||Science Fiction - Space Opera||Science Fiction - Anthologies||Fiction / Science Fiction / Space Opera||Fiction||Imaginary wars and battles|
Doc Savage. # 93	9780553111910	|Fiction||Savage, Doc (Fictitious character)|
Chocolate Touch,the	9780553154795	|General||Non-Classifiable||Chocolate||Fiction||Children's 9-12||Children: Grades 3-4|
Choosing Sides	9780553156584	|School stories||Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||Social Issues - General||Juvenile Fiction / Social Situations / General||Cheerleading||Twins|
LUCY TAKES THE REINS	9780553158434	|School stories||Social Issues - General||Fiction||Children's 9-12 - Fiction - General||Children: Grades 4-6||Non-Classifiable||Fear||Friendship||Horsemanship|
The Mediterranean Caper	9780553233285	|Action & Adventure||Non-Classifiable||Fiction - Espionage / Thriller|
Promises	9780553245820	|Fiction||General||Non-Classifiable||Children's 12-Up - Fiction - General||Juvenile Fiction|
Prisoner of the Ant People	9780553257632	|General||Non-Classifiable||Space and time||Fiction||Children's 12-Up - Fiction - General||Literary recreations||Science fiction||Children: Grades 4-6|
Dear and Glorious Physician	9780553259971	|Historical||Historical - General||Non-Classifiable||Fiction - Historical||Fiction|
One of Our H-Bombs/	9780553264838	|Non-Classifiable||Fiction||Fiction - General||Nonfiction - General|
River Wall,the	9780553276718	|Science Fiction - General||Non-Classifiable||Science Fiction||Fiction||Fiction - Science Fiction||Fantastic fiction|
Ratking	9780553282375	|Mystery & Detective - General||Non-Classifiable||Fiction - Mystery/ Detective||Fiction|
The Cobweb	9780553383447	|Political||Fiction - Espionage / Thriller||Fiction||Thrillers||Fiction / Thrillers|
A Suitable Vengeance (Inspector Lynley)	9780553384826	|Mystery And Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Police Procedural||Fiction / Suspense||Mystery & Detective - General||Suspense|
Secret Horse	9780553486711	|Social Issues - General||Juvenile Fiction||Fiction||Children's 9-12 - Fiction - General||Children: Grades 3-4||Training||Show jumping||Animals - Horses||Juvenile Fiction / Animals / Horses||Horsemanship||Horses|
Maria Who?	9780553492804	|Fiction||Social Situations - Teen Lifestyle||High schools||Family - General||Juvenile Fiction||Children's 12-Up - Fiction - General||Social Situations - General||Children: Young Adult (Gr. 7-9)||Sisters||School & Education||Social Issues - Adolescence||Juvenile Fiction / Social Situations / General||Family - Siblings||Brothers and sisters|
MESMERIZED (Bloodlust)	9780553566970	|Horror & Ghost Stories||Juvenile Fiction / Horror & Ghost Stories||Fiction||Children's 12-Up - Fiction - Horror||Horror stories||Psychotherapy||Children: Young Adult (Gr. 10-12)|
Stampede!	9780553567564	|Specimens||Plot-your-own stories||Children: Grades 3-4||Children's 9-12 - Fiction - General||Ranch life||Action & Adventure - General||Interactive Adventure||Juvenile Fiction / Interactive Adventures||Adventure and adventurers||Fiction|
He's Not What You Think (Love Stories)	9780553570779	|Teenage romance||Summer resorts||Fiction||Children's 12-Up - Fiction - Romance||Children: Young Adult (Gr. 7-9)||Vacations||Love & Romance||Mysteries, Espionage, & Detective Stories||Juvenile Fiction / Love & Romance||Fathers and daughters|
Star Wars: Wraith Squadron	9780553578942	|Fantasy||Science Fiction||Fiction - Science Fiction||Science Fiction - Star Wars||Fiction / Science Fiction / General|
Beyond the Pale (The Last Rune, Book 1)	9780553579345	|Science fiction||Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fantasy - Series||Fiction / Fantasy / General|
Prisoner of the Iron Tower	9780553586220	|English Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - Epic||Fantasy - Series||Fiction / Fantasy / Epic|
Usborne Touch-Feely Kittens (Big Touchy Feely Board Books)	9780794508913	|Readers - Beginner||Juvenile Nonfiction||Children: Kindergarten||Children's Books/Baby-Preschool||Textured books||Specimens||Kittens||Animals - Cats||Concepts - Sense & Sensation||Fiction|
Honey and Smoke	9780553762266	|Fiction - Romance||Fiction||Romance - General||Fiction / Romance / General|
The Murder Game (Dr. Who Series)	9780563405658	|Science fiction||Mystery/Suspense||Fiction||Fiction - Science Fiction||Science Fiction - General||Science Fiction - Series||Movie-TV Tie-In - General|
Mystery of Great Price (Puzzle Club)	9780570050278	|Mystery & Detective - Short Stories||Children's 4-8 - Fiction - Mystery||Fiction||Mysteries, Espionage, & Detective Stories|
Birds	9780720607017	|Birds & birdwatching||Literary||Fiction|
The Tailor of Gloucester (Potter Original)	9780723234876	|Character books||Fiction||Picture books||Classics||Juvenile Fiction / General||Children's Baby/Preschool||Children: Grades 1-2|
The Tale of Pigling Bland (The World of Beatrix Potter)	9780723247845	|Animal stories||Character books||Classic fiction||Juvenile Fiction||Classics||Children's Books/Ages 4-8 Fiction||Children: Preschool||Pigs||General||Juvenile Fiction / Animals / Pigs||Animals - General||Readers - Beginner||Fiction|
The Paradise Job	9780727854643	|Crime & mystery||Mystery/Suspense||Fiction||Fiction - Mystery/ Detective||Mystery & Detective - General||Suspense||Thrillers|
The Generous Gardener	9780727861696	|Modern fiction||Romance - Contemporary||Fiction - Romance||Fiction||Romance: Modern||Romance - General||Cultural Region/British Isles||England||Fiction / Romance||Fiction / Romance / General||Humorous||Illegitimate children||Women illustrators|
Murder in Hell's Corner (Peter and Georgia Marsh Mysteries)	9780727863935	|Crime & mystery||Mystery And Suspense Fiction||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - General||Air pilots||Cultural Region/British Isles||England||Fiction / Mystery & Detective / General||Fiction / Mystery/ Detective||Investigation||Murder|
Oh, Happy Day! (Severn House Large Print)	9780727873170	|Sagas||Fiction||Fiction - General||Chronological Period/1930's||Fiction / Family Saga||Fiction / General|
Forgotten Destiny	9780727874658	|Romance||Romance - Historical||Fiction||Fiction - Romance||Romance: Historical||Amnesia||Bristol||England||Fiction / Romance||Fiction / Romance / Historical||Young women||Large type books|
Adam Resurrected	9780802136893	|Historical fiction||Modern fiction||Holocaust survivors||Hebrew (Language) Contemporary Fiction||Fiction - General||Fiction||Israel||General||Jewish||Historical - General|
New Worlds 4 (Zzz)	9780575051478	|Fantasy||Science Fiction||Short stories||General||Literature - Classics / Criticism||English Science Fiction And Fantasy|
Dog Days in Soho	9780575068506	|Biography: general||Other prose: from c 1900 -||Bohemianism||Biography & Autobiography||Biography / Autobiography||Soho (London, England)||Biography/Autobiography||Sailors||Fiction||General||ARTISTS_FICTION||Avery, Josh||Avery, Josh,||1932-1993||Artists|
Orcs	9780575074873	|Science fiction||English Science Fiction And Fantasy||Fiction||Fiction - Fantasy||Fantasy||Fantasy - General||Fiction / Fantasy / General||Science Fiction - General|
Magical Realist Fiction	9780582284524	|Short Story||Literature - Classics / Criticism||Fantasy / General||Poetry||Anthologies (multiple authors)||Fantasy - Anthologies||Fantastic fiction||Fiction||Short stories||Fiction / Anthologies (multiple authors)||Fiction / Fantasy / General||Fantasy fiction|
Veronica	9780590339339	|Juvenile Fiction||Love||Children's 12-Up - Fiction - General||General||Fiction||World War, 1939-1945|
Long Journey Home	9780590414333	|Ethnic - African American||Short stories||Children's 12-Up - Biography / Autobiography||Children: Grades 4-6||Afro-Americans||Blacks||Fiction|
Stand and Deliver	9780590428316	|Movie/Tv Tie-Ins||General||High schools||Children's Books - Young Adult Fiction||Escalante, Jaime||Fiction|
The Gift from Saint Nicholas	9780735811959	|Picture books||Holidays & Festivals - Christmas||Children's 4-8 - Picturebooks||Children: Kindergarten||Saint Nicholas Day||Juvenile Fiction / General||Fiction||Snow|
Benjie Power Zings	9780803703797	|Fiction||Food||Food habits||Physical fitness||Size||Children: Babies & Toddlers|
Pals	9780804107099	|General||Fiction / General||Fiction - General||Fiction|
Q is for Quarry (Sue Grafton)	9780739301203	|Mystery & Detective - Women Sleuths||Audiobooks||Fiction||Abridged Audio - Fiction/Mystery||Audio Adult: Books On Tape||Mystery & Detective - Series||Fiction / General|
The Firm (John Grishham)	9780739303757	|Legal||Audio Adult: Books On Tape||Fiction||Abridged Audio - Fiction/General||Suspense||Fiction / General||Audio - Fiction - General||Audiobooks|
Babylon Rising	9780739307250	|Religious - Apocalyptic||Audiobooks||Fiction||Abridged Audio - Fiction/General||Audio Adult: Books On Tape||Christian - Futuristic||Fiction / General||General|
Emma-Jean Lazarus Fell Out of a Tree	9780739347966	|Juvenile Fiction||Children's Books/All Ages||Children: Grades 2-3||School & Education||Juvenile Fiction / General||Family - General||Children's audiobooks||Fiction||Interpersonal relations||Problem solving|
The Pedestal	9780741402196	|Espionage & spy thriller||Espionage/Intrigue||Fiction - Espionage / Thriller||Fiction|
The People of the Sea	9780741427304	|Fantasy||Fiction||Fiction - Fantasy||Fantasy - Epic||Good and evil||Imaginary places||Love stories|
Art Undercover	9780741428752	|General & Literary Fiction||General||Fiction||Fiction - General||Fiction / General||Art & Art Instruction|
Prince and the Pauper	9780804900324	|Edward||Fiction||King of England,||1537-1553||VI,||Literature: Classics|
Amelia's Fantastic Flight (An Owlet Book)	9780805033861	|Transportation - Airplanes||Fiction||Children's Books/Ages 4-8 Fiction||Children: Preschool||Voyages around the world||People & Places - General||Transportation - Aviation||Juvenile Fiction / General||Airplanes||Imagination|
Doctor Dogbody's Leg	9780805058314	|19th century fiction||Great Britain||Fiction||Fiction - General||Napoleonic Wars, 1800-1815||History||General||Fiction / General||Europe||1789-1815||19th century||History, Naval|
Katerina	9780805211986	|Modern fiction||Appelfeld, Aron - Prose & Criticism||Fiction||Fiction - General||Literary||Fiction / Literary|
United States Authors Series - Stephen King, First Decade (United States Authors Series)	9780805775129	|Novels, other prose & writers: from c 1900 -||King, Stephen||King, Stephen - Prose & Criticism||Literature - Classics / Criticism||English||Literary Criticism||USA||American - General||Horror||Language, Literature And Biography||Criticism and interpretation||1947-||History and criticism||Horror tales, American||King, Stephen,|
Enter, Mysterious Stranger	9780806115443	|Community in literature||Fiction||History and criticism||American fiction||Outsiders in literature|
Women's Friendships	9780806123868	|United States||Women authors||Social life and customs||American Short Story Collections||Women As Authors (American Literature)||Fiction - General||Sociology||Women||Short Stories (Anthologies)||English||Novels, other prose & writers||Short stories||USA||Women's studies||Fiction||Friendship||Short stories, American|
A Pipe for February (American Indian Literature and Critical)	9780806137261	|Modern fiction||Literary||Fiction||Fiction - Historical||Historical - General|
Tales of a Fourth Grade Nothing (Fudge)	9780807277683	|Fiction||Family - Siblings||Children's Audio - 9-12||Juvenile Fiction||Audio: Juvenile||Humorous Stories||Family life||Classics||Juvenile Fiction / General||Children's Audio - 4-8||Brothers and sisters||Children's audiobooks|
Black Like Kyra, White Like Me	9780807507797	|Racism, sexism & prejudice||People & Places - General||Fiction||Juvenile Nonfiction||Children's Books/Ages 4-8 Fiction||Children: Grades 2-3||Performing Arts - General||Afro-Americans||Moving, Household||Prejudices|
California Roll (A Moses Wine Mystery)	9780743412841	|Mystery & Detective - Series||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Crime & mystery||Non-Classifiable||Mystery & Detective - General|
Come Up and See Me Sometime	9780743422987	|Modern fiction||Short stories||Short Stories (single author)||Fiction - General||Fiction||Literary||Fiction / Short Stories (single author)|
The Raven Game (The Watchers, Book 3)	9780743424400	|Historical - General||Fantasy - Historical||Fiction||Fiction - Fantasy||Fantasy||Fairy Tales, Folklore & Mythology||Fiction / Historical||Fantasy - General|
Isaac Asimov's Robots and Aliens 2	9780743435130	|Science Fiction||Fiction||Fiction - Science Fiction||Science Fiction - High Tech||Science Fiction - General||Fantasy||Fiction / Science Fiction / General||Fiction anthologies & collections|
Prisoner of Memory	9780743492720	|Mystery & Detective - Women Sleuths||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Fiction / Mystery & Detective / Women Sleuths||Mystery & Detective - General|
Changeling	9780747219927	|FIC||FIC000000||General||Horror & ghost stories||Modern fiction||Fiction|
Doodaaa: The Balletic Art of Gavin Twinge	9780747561873	|Biography: general||Comic book & cartoon art||Postmodernism in art & design||Fiction - General||Fiction||General||ARTISTS_FICTION||FICTION_HUMOROUS||FRANCE_FICTION||Fiction / Humorous||LONDON (ENGLAND)_FICTION|
Sing No Sad Songs (Chris O'Brien Mystery) (Chris O'Brien Mystery) (Chris O'Brien Mystery)	9780749006624	|Crime & mystery||Mystery & Detective - General||Fiction - Men's  Adventure||Fiction||Men's Adventure||Mystery & Detective - Series||Mystery & Detective - Traditional British||Fiction / Mystery & Detective / Traditional British|
A Small Weeping	9780749083250	|Crime & mystery||Mystery & Detective - Traditional British||Fiction||Fiction - Mystery/ Detective||Mystery/Suspense||Mystery & Detective - Police Procedural||Fiction / Mystery & Detective / Traditional British|
Jamestown's American Portraits	9780809205813	|Schools||Italian Americans||Fiction||Juvenile Nonfiction||Children's Books/Ages 9-12 Fiction||Textbooks||Self-confidence||Children: Grades 4-6||Language Arts - General||Historical - General||Juvenile Nonfiction / Language Arts / General||Immigrants||Juvenile fiction||Children's 9-12 - Fiction - Historical|
Brood of the Witch-Queen	9780809501397	|Fantasy - General||Horror - General||Thrillers||Fiction / Classics||Fiction / Horror||Fiction / Thrillers||Fiction-Fantasy - General||Fiction-Thrillers||Fiction||Fiction - Horror||Horror|
Creative Destruction	9780809557486	|Science Fiction||Science Fiction - Short Stories||Fiction / Science Fiction / Short Stories||Fiction||Fiction - Science Fiction|
The Strength Of The Strong	9780809565412	|Classic fiction||Literature: Classics||Fiction||Literature - Classics / Criticism||Classics|
