Title	ISBN	Subjects
A very long engagement	9780452272972	|World War, 1914-1918||Military discipline||Fiction|
Wormwood	9780425226094	|Murder||Investigation||Herbalists||Shakers||China Bayles (Fictitious character)||Women private investigators||Fiction|
Justice denied	9780060540937	|J. P. Beaumont (Fictitious character)||Police||Fiction|
Dicey's song	9780449702765	|Fiction||Brothers and sisters||Family||Family life|
Slightly abridged	9780312281854	|Women novelists||Older women||Manuscripts||Crimes against||Fiction|
Dandylion	9780764162237	|Individuality||Behavior||Schools||Friendship||Lion||Fiction|
Plain Kate	9780545166645	|Human-animal relationships||Magic||Witchcraft||Orphans||Fiction||Fantasy||Cats||Wood carving|
Dare to surrender	9780446541930	|Erotic stories||Fiction||Erotic art|
Night train	9781611731835	|Interracial friendship||Musicians||Male friendship||Large type books||African American musicians||Fiction|
Will's elf, or, Life's leetle mysteries, or, A big book of everything that every little boy (and the odd girl) should know	9781907507038	|Juvenile fiction||Boarding school students||Elves||Fiction|
Mr. Brimble's hobby and other stories	9780688800062	|Juvenile fiction||Family life||Family||Fiction|
The Crossing	9781602609075	|Fiction||Amish||History|
On the ropes	9780738711140	|Social workers||Boxers (Sports)||Fiction|
Blind man's alley	9780385531061	|Fiction||Real estate developers||Family-owned business enterprises|
Beautiful Darkness (Beautiful Creatures Series, Book 2)	9780316077057	|Psychic ability||Love||Supernatural||Fiction|
Samirah's ride	9780312384258	|Horses||Arabian horse||Humans and horses||Juvenile fiction||Girls||Fiction||Girls and horses||Runaway girls||Wilderness survival||Human/animal relations||Ranches|
Happy birthday, baby!	9781442402874	|Fiction||Stories in rhyme||Birthdays||Babies||Parties|
Ashes of a black frost	9781439180662	|Soldiers||Magic||Fiction|
Ant and grasshopper	9781416951407	|Grasshoppers||Juvenile fiction||Fables||Ants||Fiction|
Where are baby's Easter eggs?	9781416949244	|Toy and movable books||Specimens||Juvenile fiction||Easter egg hunts||Board books||Lift-the-flap books||Fiction||Easter eggs||Easter||Eggs|
Patrick in A teddy bear's picnic and other stories	9781935179092	|Teddy bears||Graphic novels||Bullies||Mother and child||Fiction|
West End girls 2	9781601622860	|Sisters||African American women||Fiction|
Horse power	9781551438818	|Horses||Families||Camping||Schools||Cousins||Horsemanship||Fiction|
The abduction	9780060182625	|Fiction||Presidents||Kidnapping||Election||Political campaigns|
Mary Anne and the memory garden	9780590228770	|Grief||Death||Quakers||Drunk driving||Babysitters||Friendship||Fiction|
Pocho	9780385061186	|Young men||Mexican Americans||Children of immigrants||Fiction|
Animorphs	9780590494236	|Extraterrestrial beings||Science fiction||Juvenile fiction||Metamorphosis||Fiction|
Georgie	9780385073073	|Ghosts||Juvenile literature||Picture books||Fiction|
Horrible Harry goes to the moon	9780439193962	|Schools||Juvenile fiction||Horrible Harry (Fictitious character)||Fiction||Moon|
By the time you read this	9780312945480	|Fiction||Police||John Cardinal (Fictitious character)||Lise Delorme (Fictitious character)||Child pornography||Policewomen|
Letitia	9780505512420	|Pottery||Rookwood Pottery Company||Women potters||Fiction|
Who is stealing the twelve days of Christmas?	9780439815727	|High interest-low vocabulary books||Juvenile fiction||Cats||Christmas decorations||Fiction|
Circle of fire	9780689502415	|Ku Klux Klan (19th cent.)||Fiction|
Sarum	9780099527305	|Family relationships||Fiction||Family saga||History|
Jack and Jill and Big Dog Bill	9780375812484	|Sleds||Juvenile fiction||Dogs||Fiction|
Midnight sons	9780778326984	|Brothers||Fiction|
Mrs. Jeepers in outer space	9780439043960	|Elementary school teachers||Fiction|
Ride the wind	9780345325228	|Comanche Indians||Historical fiction||Indian captivities||Western stories||History||Fiction|
The other side of the story	9780060592066	|Triangles (Interpersonal relations)||Women authors||Literary agents||Parent and adult child||Single women||Fiction|
Event	9780312370282	|Fiction||Human-alien encounters||End of the world|
I can jump	9781556240720	|Juvenile fiction||Snails||Fiction|
The impossible Christmas present	9781584110309	|Girls||Friends||Christmas||Fiction|
The mark of the angel	9780701169336	|Politics and government||Social life and customs||Fiction|
Bunny	9780764160714	|Stories in rhyme||Rabbits||Toy and movable books||Specimens||Board books||Fiction|
Henry and Mudge take the big test	9780590980784	|Juvenile fiction||Fiction||Training||Dogs|
Ka-chOWW!	9780736425315	|Juvenile fiction||Deserts||Automobile racing||Racing Automobiles||Fiction|
The going to bed book	9780671449025	|Juvenile fiction||Bedtime||Fiction|
This side of heaven	9780440208273	|History||Fiction|
The mystery of the hidden beach	9780590475372	|Coral reefs and islands||Juvenile fiction||Detective and mystery stories||Fiction|
Ann of the Wild Rose Inn	9780553298673	|Fiction||Historical fiction||History|
Elmo's home run	9781419402012	|Baseball stories||Baseball||Toy and movable books||Fiction|
Houseful of strangers	9780373714094	|Runaway teenagers||Teenage girls||Veterinarians||Single fathers||Fathers and sons||Fiction|
Pigs	9780916119577	|Juvenile fiction||Pigs||Reading||Swine||Fiction|
The Flanders Panel	9780156029582	|Women art historians||Flemish Art||Chess||Fiction|
Flashforward	9780812580341	|Science fiction||Time travel||Bosons de Higgs||Voyages dans le temps||Romans, nouvelles||Science-fiction||Fiction|
Giotto's hand	9780425173589	|Art thefts||Flavia Di Stefano (Fictitious character)||Jonathan Argyll (Fictitious character)||Fiction|
The coup	9780449242599	|Politics and government||Exiles||Fiction|
Angels flight	9780446607278	|Police||Harry Bosch (Fictitious character)||Fiction|
Paddington marches on	9780395066423	|Bears||Fiction|
The Queen's captive	9780758238559	|Fiction||History|
The world a moment later	9781592642519	|Social conditions||Fiction||Jewish journalists||Zionists|
Dead Bang	9781590771099	|Private investigators||Fiction|
Electric blue	9780758209085	|Jane Kelly (Fictitious character)||Eccentrics and eccentricities||Pug||Women private investigators||Fiction|
Vintage	9781560236313	|Gay teenagers||Runaway teenagers||Fiction|
In the name of Salomé	9780452282438	|Mothers and daughters||Dominican Americans||Fiction||Women poets||Biographical fiction|
A stormy ride on Noah's Ark	9780399231889	|Stories in rhyme||Noah's ark||Animals||Juvenile fiction||Fiction|
Small gods	9780061092176	|Fantasy fiction||Fiction||Discworld (Imaginary place)||Science fiction|
Go figure	9781416924920	|School stories||Love||Teenage girls||Juvenile fiction||Fiction||Self-perception||Obesity||Photography||Self-esteem|
Pirates of the Caribbean	9781423103776	|East India Company||Juvenile fiction||Pirates||Fiction|
State of Fear	9780061015731	|Ecoterrorism||Submarines (Ships)||Global warming||Fiction|
Knight of pleasure	9780446553384	|Knights and knighthood||Social life and customs||Fiction|
The Paris directive	9780385535489	|Assassins||Police||Investigation||Americans||Murder||Fiction|
Grievous angel	9780755356928	|Murder||Police||Investigation||Single fathers||Bob Skinner (Fictitious character)||Fiction|
Captains courageous	9781410434098	|Teenage boys||Fishers||Seafaring life||Fishing boats||Fiction||Children of the rich||Saltwater fishing||Large type books|
Unforced error	9781936144891	|Transgenic animals||Wolves||Fiction|
Back in the habit	9780738726687	|Ex-police officers||Private investigators||Ex-nuns||Fiction|
Come Sunday morning	9781601622457	|Man-woman relationships||Murder||Clergy||African Americans||African American clergy||Fiction|
Circle nine	9780763653330	|Science fiction||Survival||Identity||Fiction|
Old dog	9781842706978	|Grandparent-grandchild relationship||Grandfathers||Grandparent and child||Juvenile fiction||Dogs||Pictorial works||Fiction|
Go ask the river	9781848190924	|Fiction||Chinese Poets||History|
Sammy Saw	9781434230454	|Building||Fiction|
Killer listing	9781410438119	|Murder||Investigation||Women real estate agents||Large type books||Real estate business||Fiction|
Last Dragon Standing	9781420108880	|Dragons||Fiction|
Smilla's sense of snow	9781250002556	|Women detectives||Fiction|
The leftovers	9781611732542	|Large type books||Life change events||Fiction|
The trailsman #367	9780451236579	Fiction
Can I play outside?	9781935021339	|Bears||Play||Fiction||Mother and child||Toddlers|
The aviary	9780375856051	|Magic||Legacies||Secrets||Aviaries||Cage birds||Girls||Fiction||Juvenile fiction||Responsibility||Inheritance and succession||Families||Friendship||Birds|
Angel's rest	9781410440280	|Large type books||Women veterinarians||Fiction|
Maia and the monster baby	9780823425181	|Best friends||Friendship||Monsters||Babies||Fiction|
Collide	9780373605576	|Time travel||Fiction|
Drowned	9781590515242	|Sisters||Family secrets||Triangles (Interpersonal relations)||Fiction|
Skylark	9780761388654	|Fantasy||Survival||Magic||Fiction|
What Maisie knew	9780486478692	|Children of divorced parents||Fiction||Girls||Remarried people||Governesses|
Forbidden embers	9780451234704	|Dragons||Fiction|
So Silver Bright (Théâtre Illuminata, Act III)	9780312380984	|Magic||Fairies||Interpersonal relations||Fiction||Books and reading||Theaters||Theater||Actors and actresses|
The queen's lover	9781594203374	|Fiction||Statesmen||Court and courtiers|
Killer Croc of doom!	9781434240972	|Juvenile fiction||Supervillains||Batman (Fictitious character)||Superheroes||Fiction|
Second Chance Summer	9781416990673	|Love||JUVENILE FICTION / Social Issues / Friendship||Family life||Fiction||Interpersonal relations||JUVENILE FICTION / Social Issues / Emotions & Feelings||JUVENILE FICTION / Family / Parents||Terminally ill|
The innocent	9780446572996	|Assassins||Fiction|
I spy little toys	9780545220965	|Stories in rhyme||Toys||Board books||Picture puzzles||Fiction|
Undead and unstable	9780425247570	|Betsy Taylor (Fictitious character)||Vampires||Fiction|
Benjamin Franklinstein meets Thomas Deadison	9780399254819	|JUVENILE FICTION / Horror & Ghost Stories||JUVENILE FICTION / Historical / United States / General||JUVENILE FICTION / Humorous Stories||Juvenile fiction||Scientists||Secret societies||Fiction|
Still guilty	9781601628510	|African Americans||Complications||Pregnancy||Abortion||Illegitimate children||Guilt||Fiction|
The Sparkle Box	9780824956479	|Gifts||Charity||Conduct of life||Christian life||Christmas||Fiction|
The maelstrom	9780375857072	|JUVENILE FICTION / Legends, Myths, Fables / General||JUVENILE FICTION / Action & Adventure / General||Magic||JUVENILE FICTION / Fantasy & Magic||Fiction||Witches||Schools||Demonology|
Count it all joy	9781601628039	|Families||Newlyweds||Clergy||Marriage||African Americans||Fiction|
Cheetah can't lose	9780061730832	|Winning and losing||Humorous stories||Animals||Infancy||Fiction||Cats||Cheetah||Racing|
Affairs of steak	9781410449313	|Large type books||White House (Washington, D.C.)||Mystery fiction||Women cooks||Fiction|
Lethal trajectories	9781592984541	|Financial crises||Great powers||Petroleum industry and trade||Relations||Fiction|
Murder by vegetable	9781432826215	|Sheriffs||Fiction||Quilting||Music festivals|
Views from Rosemary Hill	9780982823606	|Fiction||History|
Aloha from Hell	9780061714320	|Bodyguards||Wizards||Devil||Zombies||Fiction|
Forbidden	9780062027894	|Supernatural||High schools||Schools||Psychic ability||Angels||Fiction|
Surprising grace	9781611735765	|Adjustment (Psychology)||Life change events||Clergy||Country life||Large type books||Fiction|
Stormlord's exile	9780316069137	|Water||Magic||Fiction|
Quarry's vote	9781935797050	|Murder for hire||Quarry (Fictitious character : Collins)||Fiction|
Inescapable	9781410451521	|Mennonites||Young women||Stalkers||Fiction||Large type books|
Night Knight	9780763658380	|Knights and knighthood||Imagination||Bedtime||Boys||Juvenile fiction||Picture books for children||Fiction|
Wild Texas rose	9781611735680	|Outlaws||Texas Rangers||Brothers and sisters||Ranchers||Large type books||Orphans||Fiction|
Magic in Manhattan	9780385742320	|Humorous stories||Magic||Weddings||Fiction||Fathers and daughters||Sisters||Witches||High schools||Schools|
Alphabet trucks	9781580894289	|Stories in rhyme||Trucks||Alphabet books||Alphabet||Juvenile fiction||Fiction|
This moose belongs to me	9780399161032	|Moose as pets||Pets||Fiction|
High-society seduction	9780373730650	|Man-woman relationships||Fiction|
Kath	9788126030590	|Translations into English||Kashmiri Short stories||Fiction|
Last Chance Christmas	9781410453037	|Large type books||Single parent families||Fiction|
The pirates next door	9781848772199	|Neighbors||Juvenile fiction||Friendship||Pirates||Fiction|
Almost to freedom	9781575056746	|Underground Railroad||Juvenile fiction||Underground railroad||Slavery||Fiction||African Americans||Rag dolls||Dolls|
Misstress Christmas	9781605042749	|Robbery investigation||Man-woman relationships||Women accountants||Fiction|
In the electric mist with Confederate dead	9780753823279	|Private investigators||Dave Robicheaux (Fictitious character)||Fiction|
Minnie and Moo	9780439714716	|Cows||Fiction||Easter||Domestic animals|
First drop	9780749934576	|Charlie Fox (Fictitious character)||Bodyguards||Fiction|
The special guest	9781575661209	|American Christmas stories||Fiction|
Beautiful you	9780385538039	|Women||Sex role||Sexual excitement||Sexual behavior||Sex toys||Fiction|
A betting chance	9781609280062	|Gambling||Fiction|
The October list	9781455576647	|Roman||Kidnapping||Thrillers||Fiction||Amerikanisches Englisch||FICTION|
Unmasking Kelsey	9780553590708	|United States||Private investigators||Man-woman relationships||Romance fiction||Officials and employees||Employees||Corrupt practices||Fiction||Witnesses||Business enterprises||Corruption investigation||Undercover operations||United States. Federal Bureau of Investigation||Romance-language fiction|
Just Kate	9780373180684	|First loves||Man-woman relationships||Americans||Fiction|
Following doctor's orders	9780373659067	|Women physicians||Emergency physicians||Man-woman relationships||Fire fighters||Custody of children||Fiction|
Race for the gold	9780373445806	|Speed skaters||Speed skating coaches||Murderers||Fiction|
Live ammo	9780373696284	|Abused women||Ranchers||Fiction|
'Til death do us part	9781459213890	|Bodyguards||Romance||Fiction||Suspense||FICTION|
Accordion crimes	9780684831541	|Accordionists||Accordion||Fiction||History|
The passions of Emma	9780446605977	|Man-woman relationships||Fiction|
April morning	9780553205930	|Lexington, Battle of, Lexington, Mass., 1775||Lexington, Battle of (Massachusetts : 1775) fast (OCoLC)fst01404314||Historical fiction||Fiction|
Sees Behind Trees	9780590108515	|Blind||People with disabilities||Indians of North America||Fiction|
Heat lightning	9780380729289	|Sisters||Death||Parents||Fiction|
Put a lid on it	9780446612050	|Burglary||Presidents||Political campaigns||Election||Fiction|
Night sky	9780330283014	|World War (1939-1945) fast (OCoLC)fst01180924||World War, 1939-1945||Fiction|
Remember me to Harold Square	9780440201533	|Travel||Friendship||Description and travel||Fiction|
Runaway Ralph	9780671296117	|Mice||Juvenile fiction||Fiction|
The color of night	9780446608039	|Organized crime||Art dealers||Fiction||Intelligence officers|
The wolf and the crown	9780061057762	|Arthurian romances||Knights and knighthood||Kings and rulers||Adaptations||Britons||Fiction|
Waiting for Mr. Right	9780615212043	|Virginity||Man-woman relationships||Fiction||Mate selection|
Washington wives	9781557731036	Fiction
The Cinderella list	9780373875948	|Man-woman relationships||Caterers and catering||Fiction|
Werewolf Versus Dragon (An Awfully Beastly Business, #1)	9780545211499	|Giants||Animal shelters||Wildlifr rescue||Animals||Poachers||Fantasy fiction||Juvenile fiction||Fairies||Dragons||Werewolves||Adventure fiction||Veterinarians||Fiction||Mythical animals|
Ask anyone	9780778327318	|Man-woman relationships||Romance fiction||Merry-go-round||Real-estate developers||Single women||Real estate developers||Fiction||Unmarried mothers||Romance-language fiction|
The man in the wooden hat	9781933372891	|Social life and customs||Lawyers||Marriage||Lawyers' spouses||Manners and customs||Fiction|
Spirit's song	9780843944761	|Indians of North America||Runaway wives||Fiction|
Mr. Marvel	9780590351522	|Magicians||Brothers and sisters||Uncles||Robbers and outlaws||Juvenile fiction||Fiction||Family relationships||Brothers|
Run for your life	9781455501328	|Rich people||Michael Bennett (Fictitious character)||Serial murderers||Fiction|
Of illustrious men	9781559703192	|Death||Fathers and sons||Fiction|
This Calder range	9780671459604	|Roman||Amerikanisches Englisch||Calder family (Fictitious characters)||Fiction|
The Truest Heart	9780380805884	Fiction
92 Pacific Boulevard	9781615234226	|Cedar Cove (Wash. : Imaginary place)||City and town life||Fiction|
To brie or not to brie	9780425255544	|Murder||Cheese shops||Businesswomen||Investigation||Fiction|
The hot spot	9780758265357	|African Americans||Fiction|
A girl from Flint	9781601624734	|Urban fiction||African Americans||Fiction|
Pregnant by morning	9780373732913	|Women singers||Pregnancy||Widowers||Man-woman relationships||Fiction|
Change of heart	9781476779720	|Romance||Friendship in children||Adulthood||Fiction|
Longarm and the cross fire girl	9780515149531	|Longarm (Fictional character)||Longarm (Fictitious character)||Fiction|
Prime suspect	9780373445332	|Single people||Murder||Investigation||Fiction|
The forest ranger's Christmas	9780373879168	|Forest rangers||Small cities||Man-woman relationships||Grandfathers||Fiction|
Ringing in murder	9780425231203	|Women detectives||Pennyfoot Hotel (England : Imaginary place)||Cecily Sinclair Baxter (Fictitious character)||Hotels||Edwardian novels||Detective and mystery stories||Fiction|
The fireman's homecoming	9780373878192	|Fathers and daughters||Family secrets||Man-woman relationships||Fire fighters||Fiction|
Paradox	9780373621392	|Noah's ark||Women archaeologists||Antiquities||Fiction|
Pacific rim	9781781166789	|Space warfare||Fiction||Robots||Monsters|
Scandal sheet	9780505528056	|Bodyguards||Gossip columnists||Death threats||Fiction|
Returning to shore	9781467713283	|Fathers and daughters||Diamondback terrapin||Remarriage||Turtles||Fiction|
Mercy mode	9781606843567	|Resistance to||Resistance to Government||Survival||Government||Fiction||Science fiction||Horror stories||Juvenile fiction||Horror tales|
In the enemy's arms	9780373277827	|Orphanages||Women physicians||Fiction|
Redemption alley	9780316035460	|Demonology||Fiction|
Bandits	9780984198931	|Homicide||Science fiction||Murder||Pirates||Buried treasure||Fiction|
Amelia Bedelia bakes off	9780545415743	|Humorous stories||Baking||Juvenile fiction||Contests||Amelia-Bedelia (Fictitious character)||Fiction|
Hanging by a thread	9780385741057	|Families||Juvenile fiction||Family life||Single-parent families||Fashion design||Psychic ability||Missing persons||Fiction||Mystery and detective stories|
Memory Maze	9780545503297	|Mesmerism||Hypnotism||Paranormal fiction||Juvenile fiction||Fiction||Supernatural||Identity||Identity (Psychology)|
The cartographer of no man's land	9781410467829	|World War (1914-1918) fast (OCoLC)fst01180746||Large type books||War and families||Fiction||World War, 1914-1918|
A Port in pieces	9781622507757	|Dating (Social customs)||High schools||Schools||Juvenile fiction||Friendship||Teenagers||Fiction|
Little Panda	9780760781302	|Jungle animals||Fiction||Pandas||Textured books|
A child of her time	9780099453154	|Social conditions||Fiction|
Bea at ballet	9780399168444	|Ballet dancing||Juvenile fiction||Ballet||Fiction|
The judge's daughter	9780750528498	|Fathers and daughters||Judges||Fiction||Female friendship|
Echoes of the past	9780751545616	|Social conditions||Survival||Amnesiacs||Fiction|
Playing the Rake's Game	9780373298167	|Man-woman relationships||Eighteen thirties||Sugar plantations||Fiction|
The Forgetting	9781492603566	|Heart||Transplantation||Identity||Juvenile fiction||Identity (Philosophical concept)||Fiction|
On wings of song	9780709088028	|Women singers||Family relationships||Upper class||Fiction||Mothers and daughters|
The witch is back	9781442466883	|Juvenile fiction||Magic||Witches||Dating (Social customs)||Fiction|
Johnnie's missing boot!	9780976142188	|Thumb||Lost and found possessions||Cowboys||Juvenile fiction||Fiction||Lost articles||Thumbprints|
Hallowed	9781442429574	|Conduct of life||Fiction||Saints||Catholic Church||Good and evil|
Witness the night	9781905636853	|Abused children||Girls||Social workers||Crimes against||Fiction|
Wild hearts	9781619632585	|Horses||Romance fiction||Juvenile fiction||Fiction||Real estate development||Household Moving||Love||Mustang||Land use|
Team of heroes	9780316405577	|Superheroes||Action & Adventure||Juvenile fiction||Robots||Fiction||Science fiction||Transformers (Fictional characters)||Transformers (Fictitious characters)||Heroes||Heroes and heroines||Radio and television novels||JUVENILE FICTION||Media Tie-In||Toys, Dolls & Puppets|
Sparkling Jewel	9780545797658	|Ranch life||Sisters||Ponies||Horsemanship||Juvenile fiction||Grandmothers||Fiction|
Crisis in Crittertown	9781438003597	|Animal communication||Postal service||Human-animal communication||Juvenile fiction||Mice||Fiction|
The Douglas notebooks	9780864926197	|Families||Fiction|
Baby animals	9780756689919	|Animals||Toy and movable books||Infancy||Juvenile fiction||Board books||Fiction||Specimens||Textured books|
The truth	9781250048523	|Authors||Fiction||Truth||English fiction|
The sultan's tigers	9780544096455	|Criminals||Families||Uncles||Adventure and adventurers||Juvenile fiction||Family life||Fiction||Adventure fiction||Adventure stories|
Change of Heart	9780821732786	|Widows||Fiction|
Wild boy	9780763662523	|Homicide||Murder||Hypertrichosis||Freak shows||Juvenile fiction||Orphans||Fiction|
The choice	9781927583654	|Holocaust, Jewish (1939-1945)||Holocaust, Jewish (1939-1945) fast (OCoLC)fst00958866||Historical fiction||Juvenile fiction||Extermination (1939-1945)||Juifs||Romans, nouvelles, etc. pour la jeunesse||Fiction|
The Melody of Secrets	9781250001092	|Contemporary Women||Secrets||Astronauts||FICTION||Romance||Astronautics||Adult||Historical||Fiction||History|
Weavers	9781477849347	|Fiction||Young women||Psychokinesis||Telepathy|
Crime of privilege	9780345541536	|Errors||Secrets||Family life||Fiction||Investigation||Kriminalroman||Amerikanisches Englisch||Murder||Rape||Upper class|
Blossom Street brides	9780804177436	|Knitters (Persons)||Knitting||Female friendship||Women-owned business enterprises||Knitting shops||Fiction|
Carrying his secret	9780373279050	|Pregnant women||Man-woman relationships||Businesspeople||Murder||Fiction|
The kiss of death	9781842551851	|Vampires||Fiction|
Daughters for a time	9781612182926	|Sisters||Family relationships||Patients||Cancer||Fiction|
The wonder spot	9780143037217	|Jewish women||Jewish families||Fiction||Teenage girls||Young women|
There's a wocket in my pocket!	9780375808425	|Animals||Picture books||Vocabulary||Houses||Juvenile fiction||Rhyme||Fiction||Stories in rhyme||Social acceptance||Imagination||Nonsense verses||Imaginary creatures||Dwellings||Home (Concept)|
Sleepless	9780061375965	|Homicide||Nightmares||Interpersonal relations||Murder||Lucid dreams||Dreams||Fiction|
Something like fate	9780142418826	|Interpersonal relations||Guilt||Schools||Juvenile fiction||Friendship||Fiction|
Twinkle and the busy bee	9780545054614	|Beehives||Butterflies||Honeybee||Juvenile fiction||Fiction|
Leviathans of Jupiter	9780765357250	|Fiction||Exploration||Life on other planets|
Daniel	9781595581938	|Boys||Africans||San (African people)||Fiction|
Out of the way! Out of the way!	9781554981304	|Life cycles||Boys||City and town life||Juvenile fiction||Picture books for children||Trees||Fiction|
The Trudeau vector	9780143037408	|Epidemics||Fiction||Epidemiologists||Scientists|
Thirteen	9781846179327	|Fiction||Psychological aspects||Taxicab drivers||Disappearances (Parapsychology)||Night work|
Big Nate blasts off	9780062111111	|Humorous stories||Conduct of life||Behavior||Middle schools||Schools||Juvenile fiction||Fiction|
The Penderwicks at last	9780385755665	|Fiction||Families||Brothers and sisters||Juvenile fiction||Weddings||Family life||Single-parent families|
Juno Valentine and the magical shoes	9781250297266	|Magic||Shoes||Juvenile fiction||Girls||Fiction||Fairy tales||Self-esteem||Picture books for children||Picture books|
Landscape with invisible hand	9780763687892	|Science fiction||Technological innovations||Human-alien encounters||Fiction||Teenagers||Moneymaking projects|
In the clutches of the Penguin!	9781434264831	|Juvenile fiction||Comic books, strips||Supervillains||Superheroes||Fiction|
When shadows fall	9780778316046	|Women forensic pathologists||Fiction|
Firstborn	9780310739302	|First-born children||Faith||Sex role||Fiction|
The true tale of the monster Billy Dean, telt by hisself	9780763663094	|Dystopias||Fiction|
Arrowood	9780778330943	|Social life and customs||Private investigators||Fiction|
Netherspace	9781785651847	|Space flight||Kidnapping||Human-alien encounters||Fiction|
The lake	9781632867490	|Murder||Police||Investigation||Women||Crimes against||Fiction|
The vengeance of mothers	9781250093424	|Retribution||Government relations||Indians of North America||Whites||White Women||Fiction||Interracial marriage||Relations with Indians||Cheyenne Indians|
The hush	9781510712485	|Disappointed persons||Young adult fiction||Music||Juvenile fiction||Fiction||Soul||Revenge|
Mary Poser	9780987622228	|Man-woman relationships||Families||Fiction|
The battle for North Beach	9781499137781	Fiction
Gravel heart	9781632868138	|Tanzanians||Fiction|
Little Pookie	9781481497688	|Fiction||Parent and child||Pigs||Board books||Stories in rhyme|
Beast	9781555977795	|Hermits||Moors (Wetlands)||Fiction|
The ways of Wolfe	9780802125774	|Fathers and daughters||Prisoners and prisons||Fiction||Fugitives from justice||Escapes|
History is all you left me	9781501936449	|Grief||Love||First loves||Fiction||Gay teenagers||Obsessive-compulsive disorder||Young adult literature||Gays|
The last man in Europe	9781468315912	|Authorship||Fiction|
Flame in the dark	9780451473332	|Assassins||Police||Vampires||Special weapons and tactics units||Fiction|
Sadness is a white bird	9781501176265	|Jewish-Arab relations||Fiction||Arab-Israeli conflict||Teenagers|
Gale force	9780735212633	|Deep-sea sounding||Salvage||Fiction|
Tom Clancy line of sight	9780735215924	|Fiction||Kidnapping||Intelligence officers|
Around the way girls 11	9781622866373	|African American women||Street life||Fiction|
The city where we once lived	9781628728835	|Cities||Climatic changes||The Future||Fiction|
The magnificent Esme Wells	9780062684837	|Fiction||Parent and child||Motion picture actors and actresses||Gangsters||History|
The last summer of the Garrett girls	9781492622192	|Families||Dating (Social customs)||Sisters||Orphans||Grandmothers||Fiction|
Smoke in the sun	9781524738143	|Conduct of life||Brothers and sisters||Courts and courtiers||Weddings||Fiction||Samurai||Sex role||Courts and coutiers||History|
The beloveds	9781501173295	|Sisters||Sibling rivalry||Revenge||Fiction|
The Lost Continent	9781338214437	|Juvenile fiction||Fairy tales||Continents||Dragons||Fiction|
Invisible ghosts	9780062568083	|Family secrets||Brothers and sisters||Amateur theater||Secrets||Juvenile fiction||Fiction||Grief||High schools||Schools|
How are you going to save yourself	9780316514880	|African American men||Fiction|
The Shakespeare requirement	9780385542340	|College teachers||Fiction|
Killer takeout	9780451474834	|Women food writers||Murder||Festivals||Fiction||Hayley Snow (Fictitious character)||Food trucks|
The king tides	9781503901698	|Stalking victims||Fiction|
Peppa Pig and the silly sniffles	9781536203431	|Physicians||Juvenile fiction||Fiction|
T. rex time machine	9781452161549	|Dinosaurs||Humorous stories||Tyrannosaurus rex||Juvenile fiction||Time travel||Fiction|
Believe me	9780525633129	|Actresses||Entrapment (Criminal law)||Murder||British||Fiction||Man-woman relationships||Investigation||Crimes against||Undercover operations||Suspense / Thriller||Women|
The road to Oregon City	9781328550033	|Fiction||Plot-your-own stories||Overland journeys to the Pacific||Juvenile fiction||History|
Drowned worlds	9781781084519	|Climatic changes||Short stories||Sea stories||Fiction|
Your duck is my duck	9780062688774	|Rich people||American Short stories||Actors||Human rights workers||Fiction|
